"c2014","c2015","c2016","c2017","c2018","c2019","c2020","c2021","c2022"
"CK20180411286",627,33386,"普碳中厚板",1,7.0119,11,"2018-04-11 07:46:57","2018-04-11 07:47:51"
"CK20180411287",189,3109,"热卷",5,76.888,11,"2018-04-11 07:53:15","2018-04-11 07:54:07"
"CKW20180411001",194,3109,"热卷",1,20.1551,11,"2018-04-11 08:48:58","2018-04-11 08:48:58"
"CKW20180411001",194,3105,"低合金卷",3,21.714,11,"2018-04-11 08:48:58","2018-04-11 08:48:58"
"CKW20180411002",194,3105,"低合金卷",4,29.078,11,"2018-04-11 08:49:46","2018-04-11 08:49:46"
"CKW20180411003",1774,33320,"镀铝锌卷",1,5.607,11,"2018-04-11 09:02:18","2018-04-11 09:02:18"
"CKW20180411005",291,3109,"热卷",8,80.556,11,"2018-04-11 09:16:05","2018-04-11 09:16:05"
"CK20180411295",189,3109,"热卷",4,60.088,11,"2018-04-11 09:20:13","2018-04-11 09:21:05"
"CK20180411298",1212,33414,"低合金中厚板",1,2.2197,11,"2018-04-11 09:23:15","2018-04-11 09:24:08"
"CK20180411298",1212,376,"低合金中板",11,24.6946,11,"2018-04-11 09:23:15","2018-04-11 09:24:08"
"CK20180411307",1212,376,"低合金中板",1,2.3849,11,"2018-04-11 09:30:33","2018-04-11 09:31:25"
"CK20180411312",364,3114,"冷板",3,11.2,11,"2018-04-11 09:36:19","2018-04-11 09:37:14"
"CK201804101199",364,3115,"冷卷",1,7.4865,11,"2018-04-10 22:14:16","2018-04-11 09:43:27"
"CK201804101123",364,3115,"冷卷",1,7.6475,11,"2018-04-10 21:14:14","2018-04-11 09:43:47"
"CK201804101108",364,3115,"冷卷",1,7.399,11,"2018-04-10 21:06:38","2018-04-11 09:44:05"
"CK201804101109",364,3115,"冷卷",1,7.609,11,"2018-04-10 21:06:59","2018-04-11 09:44:22"
"CK201804101087",364,3115,"冷卷",1,4.074,11,"2018-04-10 20:43:09","2018-04-11 09:44:51"
"CK201804101094",364,3115,"冷卷",1,4.844,11,"2018-04-10 20:56:26","2018-04-11 09:46:24"
"CK201804101110",364,3115,"冷卷",1,3.857,11,"2018-04-10 21:07:38","2018-04-11 09:46:46"
"CK201804101125",364,3115,"冷卷",2,12.523,11,"2018-04-10 21:14:50","2018-04-11 09:47:09"
"CK201804101128",364,3115,"冷卷",2,9.569,11,"2018-04-10 21:15:09","2018-04-11 09:47:30"
"CK201804101124",364,3115,"冷卷",1,5.46,11,"2018-04-10 21:14:28","2018-04-11 09:48:46"
"CK201804101172",364,3115,"冷卷",1,4.823,11,"2018-04-10 21:50:55","2018-04-11 09:49:12"
"CK201804101173",364,3115,"冷卷",1,4.809,11,"2018-04-10 21:51:51","2018-04-11 09:49:33"
"CK20180411318",364,3115,"冷卷",2,7.644,11,"2018-04-11 09:50:21","2018-04-11 09:51:12"
"CK20180411330",189,33320,"镀铝锌卷",16,64.883,11,"2018-04-11 09:55:10","2018-04-11 09:55:10"
"CKW20180411006",1734,394,"大梁卷",1,20.293,11,"2018-04-11 09:57:19","2018-04-11 09:57:19"
"CK20180411326",1761,33414,"低合金中厚板",4,28.6209,11,"2018-04-11 09:57:44","2018-04-11 09:58:57"
"CK20180411321",961,3105,"低合金卷",4,73.3285,11,"2018-04-11 09:52:47","2018-04-11 10:02:10"
"CKW20180411007",789,33320,"镀铝锌卷",1,7.427,11,"2018-04-11 10:04:10","2018-04-11 10:04:10"
"CK20180411331",501,3138,"硬线",32,40.8002,11,"2018-04-11 10:04:37","2018-04-11 10:05:30"
"CKW20180411008",291,3109,"热卷",8,78.7605,11,"2018-04-11 10:09:48","2018-04-11 10:09:48"
"CK20180411342",189,3120,"酸洗卷",22,100.247,11,"2018-04-11 10:12:33","2018-04-11 10:12:33"
"CKW20180411009",1774,33320,"镀铝锌卷",1,7.301,11,"2018-04-11 10:15:16","2018-04-11 10:15:16"
"CK20180411343",169,3115,"冷卷",1,4.76,11,"2018-04-11 10:16:04","2018-04-11 10:16:04"
"CK20180411324",1231,33330,"热轧带钢",11,21.9989,11,"2018-04-11 09:53:19","2018-04-11 10:17:40"
"CK20180411345",1400,3115,"冷卷",3,16.772,11,"2018-04-11 10:17:43","2018-04-11 10:17:43"
"CK20180411344",1231,33330,"热轧带钢",15,30.093,11,"2018-04-11 10:17:21","2018-04-11 10:18:15"
"CK20180411337",414,33401,"车轮钢卷",1,6.559,11,"2018-04-11 10:11:43","2018-04-11 10:20:42"
"CK20180411337",414,3109,"热卷",1,10.64,11,"2018-04-11 10:11:43","2018-04-11 10:20:42"
"CK20180411340",414,3109,"热卷",1,10.535,11,"2018-04-11 10:12:05","2018-04-11 10:22:37"
"CK20180411327",414,3109,"热卷",2,7.441,11,"2018-04-11 09:58:45","2018-04-11 10:23:14"
"CK20180411354",1346,3115,"冷卷",3,16.436,11,"2018-04-11 10:21:26","2018-04-11 10:26:56"
"CKW20180411010",291,3109,"热卷",8,78.435,11,"2018-04-11 10:26:57","2018-04-11 10:26:57"
"CK20180411332",2402,3109,"热卷",1,20.8005,11,"2018-04-11 10:06:51","2018-04-11 10:28:26"
"CKW20180411011",193,3109,"热卷",1,20.524,11,"2018-04-11 10:29:34","2018-04-11 10:29:34"
"CK20180411341",1400,3109,"热卷",1,20.503,11,"2018-04-11 10:13:27","2018-04-11 10:30:01"
"CK20180411366",1400,3115,"冷卷",17,80.423,11,"2018-04-11 10:32:05","2018-04-11 10:32:05"
"CK20180411359",1346,3115,"冷卷",4,23.023,11,"2018-04-11 10:27:14","2018-04-11 10:37:15"
"CK20180411370",1632,323,"无缝管",41,21.7329,11,"2018-04-11 10:39:15","2018-04-11 10:40:05"
"CK20180411374",169,3115,"冷卷",3,12.81,11,"2018-04-11 10:40:59","2018-04-11 10:40:59"
"CK20180411333",1231,33330,"热轧带钢",10,20.223,11,"2018-04-11 10:07:14","2018-04-11 10:42:49"
"CK20180411375",2229,3138,"硬线",25,35.1232,11,"2018-04-11 10:42:27","2018-04-11 10:44:28"
"CK20180411376",967,33330,"热轧带钢",12,43.792,11,"2018-04-11 10:45:30","2018-04-11 10:45:38"
"CK20180411377",427,372,"普碳中板",4,7.9884,11,"2018-04-11 10:45:10","2018-04-11 10:46:01"
"CK20180411378",427,372,"普碳中板",2,4.0278,11,"2018-04-11 10:45:42","2018-04-11 10:46:33"
"CK20180411379",427,372,"普碳中板",9,15.0458,11,"2018-04-11 10:46:26","2018-04-11 10:47:26"
"CK20180411373",1223,3115,"冷卷",5,20.006,11,"2018-04-11 10:40:52","2018-04-11 10:47:35"
"CK20180411382",1161,3109,"热卷",1,16.975,11,"2018-04-11 10:49:38","2018-04-11 10:49:38"
"CK20180411383",1161,3109,"热卷",2,39.956,11,"2018-04-11 10:50:08","2018-04-11 10:50:08"
"CK20180411385",1161,3105,"低合金卷",2,39.0355,11,"2018-04-11 10:50:39","2018-04-11 10:50:39"
"CK20180411386",1161,3105,"低合金卷",1,14.224,11,"2018-04-11 10:51:09","2018-04-11 10:51:09"
"CK20180411384",1425,3114,"冷板",1,3.92,11,"2018-04-11 10:50:33","2018-04-11 10:51:25"
"CK20180411389",1161,3109,"热卷",2,13.433,11,"2018-04-11 10:51:35","2018-04-11 10:51:35"
"CK20180411390",967,33330,"热轧带钢",10,36.2831,11,"2018-04-11 10:53:16","2018-04-11 10:53:29"
"CK20180411393",501,3138,"硬线",26,33.1499,11,"2018-04-11 10:53:50","2018-04-11 10:54:48"
"CK20180411396",662,3109,"热卷",1,21.042,11,"2018-04-11 10:55:57","2018-04-11 10:55:57"
"CK20180411397",292,3109,"热卷",1,14.623,11,"2018-04-11 10:56:33","2018-04-11 10:56:33"
"CK20180411400",292,3105,"低合金卷",4,28.042,11,"2018-04-11 10:57:59","2018-04-11 10:57:59"
"CK20180411369",189,3109,"热卷",5,67.62,11,"2018-04-11 10:38:10","2018-04-11 11:00:26"
"CK20180411401",1681,33503,"综合废钢",28,10.2053,11,"2018-04-11 11:00:07","2018-04-11 11:01:04"
"CK20180411402",1621,376,"低合金中板",1,3.9564,11,"2018-04-11 11:00:34","2018-04-11 11:01:25"
"CK20180411402",1621,372,"普碳中板",1,1.6674,11,"2018-04-11 11:00:34","2018-04-11 11:01:25"
"CK20180411405",1621,372,"普碳中板",9,20.167,11,"2018-04-11 11:01:18","2018-04-11 11:02:09"
"CK20180411409",1621,372,"普碳中板",8,17.7163,11,"2018-04-11 11:01:40","2018-04-11 11:02:30"
"CK20180411410",1621,376,"低合金中板",2,4.1405,11,"2018-04-11 11:02:06","2018-04-11 11:02:57"
"CK20180411410",1621,372,"普碳中板",2,11.375,11,"2018-04-11 11:02:06","2018-04-11 11:02:57"
"CK20180411412",292,3105,"低合金卷",1,8.603,11,"2018-04-11 11:03:23","2018-04-11 11:03:23"
"CK20180411414",292,3105,"低合金卷",4,28.532,11,"2018-04-11 11:04:35","2018-04-11 11:04:35"
"CK20180411399",320,3109,"热卷",3,34.629,11,"2018-04-11 10:58:10","2018-04-11 11:07:04"
"CK20180411315",320,33330,"热轧带钢",6,19.705,11,"2018-04-11 09:46:47","2018-04-11 11:07:36"
"CK20180411395",435,3109,"热卷",1,20.699,11,"2018-04-11 10:54:39","2018-04-11 11:08:30"
"CK20180411394",185,3105,"低合金卷",1,20.062,11,"2018-04-11 10:54:04","2018-04-11 11:09:05"
"CK20180411421",967,33330,"热轧带钢",10,28.4354,11,"2018-04-11 11:12:57","2018-04-11 11:13:16"
"CKW20180411012",194,3105,"低合金卷",1,20.2825,11,"2018-04-11 11:13:24","2018-04-11 11:13:24"
"CK20180411423",2229,3138,"硬线",22,30.8728,11,"2018-04-11 11:14:54","2018-04-11 11:16:11"
"CK20180411425",169,3105,"低合金卷",1,19.817,11,"2018-04-11 11:16:24","2018-04-11 11:16:24"
"CKW20180411013",1346,3115,"冷卷",1,1.589,11,"2018-04-11 11:17:19","2018-04-11 11:17:19"
"CKW20180411014",268,3105,"低合金卷",1,20.37,11,"2018-04-11 11:19:24","2018-04-11 11:19:24"
"CK20180411428",292,3105,"低合金卷",4,24.794,11,"2018-04-11 11:20:29","2018-04-11 11:20:29"
"CK20180411429",169,3105,"低合金卷",2,39.9035,11,"2018-04-11 11:21:08","2018-04-11 11:21:08"
"CKW20180411015",2164,3109,"热卷",1,13.888,11,"2018-04-11 11:22:11","2018-04-11 11:22:11"
"CK20180411432",169,3105,"低合金卷",1,20.076,11,"2018-04-11 11:22:41","2018-04-11 11:22:41"
"CK20180411433",169,3105,"低合金卷",3,51.758,11,"2018-04-11 11:24:02","2018-04-11 11:24:02"
"CKW20180411016",273,33401,"车轮钢卷",1,20.3,11,"2018-04-11 11:25:15","2018-04-11 11:25:15"
"CK20180411438",169,3105,"低合金卷",2,39.459,11,"2018-04-11 11:25:20","2018-04-11 11:25:20"
"CK20180411441",952,316,"H型钢",1,0.924,11,"2018-04-11 11:27:16","2018-04-11 11:27:16"
"CK20180411444",2213,316,"H型钢",1,0.924,11,"2018-04-11 11:29:03","2018-04-11 11:29:03"
"CK20180411419",2606,3109,"热卷",3,4.2735,11,"2018-04-11 11:08:10","2018-04-11 11:31:24"
"CK20180411446",364,3115,"冷卷",3,12.054,11,"2018-04-11 11:31:32","2018-04-11 11:31:32"
"CKW20180411017",194,3109,"热卷",1,14.721,11,"2018-04-11 11:36:24","2018-04-11 11:36:24"
"CKW20180411018",193,3109,"热卷",1,14.623,11,"2018-04-11 11:38:10","2018-04-11 11:38:10"
"CKW20180411019",332,3115,"冷卷",1,7.14,11,"2018-04-11 11:38:55","2018-04-11 11:38:55"
"CK20180411454",2403,33320,"镀铝锌卷",1,7.084,11,"2018-04-11 11:39:10","2018-04-11 11:39:10"
"CKW20180411020",1091,3109,"热卷",1,19.978,11,"2018-04-11 11:40:44","2018-04-11 11:40:44"
"CK20180411459",2153,3114,"冷板",1,3.759,11,"2018-04-11 11:44:26","2018-04-11 11:45:26"
"CKW20180411021",245,379,"花纹卷",1,14.959,11,"2018-04-11 11:45:34","2018-04-11 11:45:34"
"CK20180411460",2153,3114,"冷板",1,3.717,11,"2018-04-11 11:45:01","2018-04-11 11:45:54"
"CK20180411463",177,3115,"冷卷",1,6.9545,11,"2018-04-11 11:47:26","2018-04-11 11:47:26"
"CKW20180411022",345,3115,"冷卷",2,13.139,11,"2018-04-11 11:49:01","2018-04-11 11:49:01"
"CK20180411465",662,3109,"热卷",1,13.02,11,"2018-04-11 11:50:52","2018-04-11 11:50:52"
"CK20180411464",501,36,"盘螺",26,36.2831,11,"2018-04-11 11:50:15","2018-04-11 11:51:05"
"CK20180411468",194,3109,"热卷",1,14.665,11,"2018-04-11 11:53:30","2018-04-11 11:53:30"
"CKW20180411023",220,3109,"热卷",1,6.727,11,"2018-04-11 11:54:45","2018-04-11 11:54:45"
"CK20180411469",2489,323,"无缝管",119,21.7987,11,"2018-04-11 11:53:56","2018-04-11 11:54:56"
"CK20180411471",2517,3133,"圆钢",25,43.0528,11,"2018-04-11 11:54:55","2018-04-11 11:55:48"
"CKW20180411024",1091,3120,"酸洗卷",1,6.881,11,"2018-04-11 11:58:04","2018-04-11 11:58:04"
"CKW20180411025",1616,3109,"热卷",4,20.86,11,"2018-04-11 11:58:16","2018-04-11 11:58:16"
"CK20180411473",2229,3138,"硬线",36,50.4546,11,"2018-04-11 11:57:58","2018-04-11 11:59:11"
"CK20180411474",775,372,"普碳中板",3,6.7501,11,"2018-04-11 12:00:11","2018-04-11 12:01:04"
"CK20180411476",775,372,"普碳中板",2,4.5941,11,"2018-04-11 12:00:45","2018-04-11 12:01:38"
"CK20180411477",775,372,"普碳中板",4,11.1223,11,"2018-04-11 12:01:11","2018-04-11 12:02:02"
"CK20180411462",381,3109,"热卷",1,10.4055,11,"2018-04-11 11:47:00","2018-04-11 12:03:14"
"CKW20180411026",1102,3105,"低合金卷",1,19.3025,11,"2018-04-11 12:05:34","2018-04-11 12:05:34"
"CKW20180411027",194,3109,"热卷",1,20.9195,11,"2018-04-11 12:08:00","2018-04-11 12:08:00"
"CKW20180411028",907,3109,"热卷",1,20.356,11,"2018-04-11 12:09:46","2018-04-11 12:09:46"
"CKW20180411029",471,3120,"酸洗卷",2,12.817,11,"2018-04-11 12:11:43","2018-04-11 12:11:43"
"CK20180411483",216,3105,"低合金卷",2,13.244,11,"2018-04-11 12:13:51","2018-04-11 12:13:51"
"CK20180411485",216,3105,"低合金卷",5,37.52,11,"2018-04-11 12:18:11","2018-04-11 12:18:11"
"CK20180411439",1231,33330,"热轧带钢",15,30.219,11,"2018-04-11 11:25:45","2018-04-11 12:18:33"
"CK20180411487",1161,379,"花纹卷",1,16.5445,11,"2018-04-11 12:23:22","2018-04-11 12:23:22"
"CK20180411492",2331,3128,"螺纹钢",96,139.4491,11,"2018-04-11 12:24:00","2018-04-11 12:24:00"
"CK20180411493",1400,3115,"冷卷",6,23.793,11,"2018-04-11 12:32:22","2018-04-11 12:32:22"
"CK20180411495",1400,3115,"冷卷",4,12.936,11,"2018-04-11 12:36:10","2018-04-11 12:36:10"
"CK20180411496",1400,3114,"冷板",2,7.91,11,"2018-04-11 12:38:29","2018-04-11 12:38:29"
"CK20180411447",364,3115,"冷卷",1,4.018,11,"2018-04-11 11:32:46","2018-04-11 12:41:14"
"CK20180411497",2517,3133,"圆钢",26,42.7798,11,"2018-04-11 12:41:43","2018-04-11 12:41:54"
"CK20180411486",972,3115,"冷卷",1,4.011,11,"2018-04-11 12:21:43","2018-04-11 12:42:08"
"CKW20180411030",1091,3105,"低合金卷",2,39.0355,11,"2018-04-11 12:44:21","2018-04-11 12:44:21"
"CKW20180411031",1091,3109,"热卷",1,19.978,11,"2018-04-11 12:51:32","2018-04-11 12:51:32"
"CK20180411520",2229,33527,"盘圆",1,1.3825,11,"2018-04-11 13:04:35","2018-04-11 13:06:37"
"CK20180411520",2229,36,"盘螺",1,1.3615,11,"2018-04-11 13:04:35","2018-04-11 13:06:37"
"CK20180411522",2229,3128,"螺纹钢",4,7.2912,11,"2018-04-11 13:07:28","2018-04-11 13:08:41"
"CK20180411524",802,33320,"镀铝锌卷",4,21.133,11,"2018-04-11 13:09:43","2018-04-11 13:10:37"
"CK20180411527",194,3105,"低合金卷",2,12.019,11,"2018-04-11 13:13:06","2018-04-11 13:13:06"
"CK20180411523",1668,3119,"镀锌卷",2,4.298,11,"2018-04-11 13:09:46","2018-04-11 13:15:09"
"CK20180411531",194,3105,"低合金卷",3,22.26,11,"2018-04-11 13:17:40","2018-04-11 13:17:40"
"CKW20180411032",273,3109,"热卷",2,10.472,11,"2018-04-11 13:18:59","2018-04-11 13:18:59"
"CK20180411434",1425,3109,"热卷",1,6.286,11,"2018-04-11 11:24:02","2018-04-11 13:19:41"
"CKW20180411033",1901,3115,"冷卷",1,3.584,11,"2018-04-11 13:23:49","2018-04-11 13:23:49"
"CK20180411521",1055,3109,"热卷",2,40.509,11,"2018-04-11 13:07:46","2018-04-11 13:24:03"
"CK20180411511",216,3109,"热卷",1,5.103,11,"2018-04-11 12:57:15","2018-04-11 13:24:57"
"CK20180411542",192,3115,"冷卷",4,15.757,11,"2018-04-11 13:25:17","2018-04-11 13:25:17"
"CK20180411498",194,3109,"热卷",1,20.307,11,"2018-04-11 12:42:36","2018-04-11 13:25:29"
"CK20180411544",1621,3105,"低合金卷",1,20.118,11,"2018-04-11 13:27:36","2018-04-11 13:27:36"
"CK20180411544",1621,3109,"热卷",1,20.139,11,"2018-04-11 13:27:36","2018-04-11 13:27:36"
"CKW20180411034",194,3109,"热卷",1,20.44,11,"2018-04-11 13:30:35","2018-04-11 13:30:35"
"CK20180411550",192,3115,"冷卷",6,24.094,11,"2018-04-11 13:31:45","2018-04-11 13:31:45"
"CK20180411549",2221,3105,"低合金卷",4,72.688,11,"2018-04-11 13:33:43","2018-04-11 13:33:43"
"CKW20180411035",268,3109,"热卷",1,20.139,11,"2018-04-11 13:34:07","2018-04-11 13:34:07"
"CK20180411548",632,3100,"彩涂卷",2,5.663,11,"2018-04-11 13:33:34","2018-04-11 13:34:26"
"CK20180411553",297,3115,"冷卷",1,6.433,11,"2018-04-11 13:35:24","2018-04-11 13:35:24"
"CK20180411556",2153,3114,"冷板",4,14.168,11,"2018-04-11 13:37:22","2018-04-11 13:37:22"
"CKW20180411037",612,3115,"冷卷",1,4.522,11,"2018-04-11 13:38:14","2018-04-11 13:38:14"
"CKW20180411036",273,3120,"酸洗卷",1,8.603,11,"2018-04-11 13:38:23","2018-04-11 13:38:23"
"CK20180411494",972,3115,"冷卷",2,7.371,11,"2018-04-11 12:33:27","2018-04-11 13:38:58"
"CK20180411555",1589,3109,"热卷",3,57.925,11,"2018-04-11 13:36:42","2018-04-11 13:39:35"
"CK20180411489",972,3115,"冷卷",1,2.338,11,"2018-04-11 12:25:58","2018-04-11 13:39:54"
"CK20180411488",972,3115,"冷卷",4,13.125,11,"2018-04-11 12:25:29","2018-04-11 13:41:02"
"CKW20180411039",972,3115,"冷卷",1,4.886,11,"2018-04-11 13:46:16","2018-04-11 13:46:16"
"CKW20180411038",948,3105,"低合金卷",1,7.896,11,"2018-04-11 13:46:41","2018-04-11 13:46:41"
"CK20180411568",2425,323,"无缝管",151,26.2395,11,"2018-04-11 13:47:13","2018-04-11 13:48:03"
"CKW20180411040",948,3105,"低合金卷",4,29.029,11,"2018-04-11 13:48:48","2018-04-11 13:48:48"
"CK20180411569",967,33330,"热轧带钢",16,46.088,11,"2018-04-11 13:48:53","2018-04-11 13:49:44"
"CK20180411557",1913,3119,"镀锌卷",4,19.187,11,"2018-04-11 13:39:26","2018-04-11 13:52:27"
"CKW20180411041",948,3105,"低合金卷",3,22.379,11,"2018-04-11 13:53:03","2018-04-11 13:53:03"
"CK20180411578",903,33320,"镀铝锌卷",1,7.084,11,"2018-04-11 13:53:20","2018-04-11 13:54:14"
"CK20180411581",2402,3109,"热卷",3,62.3224,11,"2018-04-11 13:54:48","2018-04-11 13:54:48"
"CK20180411551",177,3115,"冷卷",1,6.6115,11,"2018-04-11 13:34:28","2018-04-11 13:54:53"
"CK20180411534",177,3115,"冷卷",1,5.7925,11,"2018-04-11 13:21:50","2018-04-11 13:55:04"
"CK20180411582",433,372,"普碳中板",1,3.5056,11,"2018-04-11 13:55:10","2018-04-11 13:55:10"
"CKW20180411042",948,3105,"低合金卷",2,36.722,11,"2018-04-11 13:55:36","2018-04-11 13:55:36"
"CK20180411547",1850,3115,"冷卷",1,3.85,11,"2018-04-11 13:32:18","2018-04-11 13:55:38"
"CK20180411546",250,3109,"热卷",2,34.069,11,"2018-04-11 13:30:29","2018-04-11 13:56:57"
"CKW20180411044",789,33320,"镀铝锌卷",2,13.643,11,"2018-04-11 13:57:25","2018-04-11 13:57:25"
"CKW20180411043",948,3105,"低合金卷",5,38.115,11,"2018-04-11 13:57:57","2018-04-11 13:57:57"
"CK20180411528",1833,3109,"热卷",1,20.433,11,"2018-04-11 13:14:18","2018-04-11 13:57:59"
"CK20180411586",1400,3109,"热卷",1,7.7035,11,"2018-04-11 13:58:37","2018-04-11 13:58:37"
"CK20180411426",297,379,"花纹卷",1,13.363,11,"2018-04-11 11:18:30","2018-04-11 13:58:43"
"CK20180411529",177,3115,"冷卷",1,8.596,11,"2018-04-11 13:14:23","2018-04-11 14:00:57"
"CK20180411567",1668,3115,"冷卷",1,4.739,11,"2018-04-11 13:46:55","2018-04-11 14:01:13"
"CK20180411554",297,3115,"冷卷",2,9.604,11,"2018-04-11 13:36:09","2018-04-11 14:01:40"
"CK20180411587",169,3115,"冷卷",9,41.496,11,"2018-04-11 14:02:37","2018-04-11 14:02:37"
"CK20180411588",2439,3109,"热卷",1,15.645,11,"2018-04-11 14:04:25","2018-04-11 14:04:25"
"CKW20180411045",948,3105,"低合金卷",2,35.966,11,"2018-04-11 14:08:09","2018-04-11 14:08:09"
"CK20180411589",972,3114,"冷板",2,7.504,11,"2018-04-11 14:08:31","2018-04-11 14:09:27"
"CK20180411590",2229,3128,"螺纹钢",13,24.5406,11,"2018-04-11 14:06:53","2018-04-11 14:10:09"
"CK20180411590",2229,33527,"盘圆",6,8.3174,11,"2018-04-11 14:06:53","2018-04-11 14:10:09"
"CK20180411593",2425,323,"无缝管",150,26.005,11,"2018-04-11 14:10:30","2018-04-11 14:11:31"
"CK20180411596",297,3114,"冷板",1,3.332,11,"2018-04-11 14:11:15","2018-04-11 14:12:24"
"CK20180411597",2153,3114,"冷板",1,3.885,11,"2018-04-11 14:11:44","2018-04-11 14:12:42"
"CKW20180411046",194,3109,"热卷",2,39.7838,11,"2018-04-11 14:12:47","2018-04-11 14:12:47"
"CK20180411598",471,3114,"冷板",2,7.903,11,"2018-04-11 14:12:14","2018-04-11 14:13:06"
"CK20180411600",972,3114,"冷板",1,3.857,11,"2018-04-11 14:13:16","2018-04-11 14:14:10"
"CK20180411574",967,33330,"热轧带钢",6,17.094,11,"2018-04-11 13:51:36","2018-04-11 14:15:03"
"CKW20180411047",273,3109,"热卷",2,12.348,11,"2018-04-11 14:15:26","2018-04-11 14:15:26"
"CK20180411601",972,3114,"冷板",1,3.885,11,"2018-04-11 14:14:46","2018-04-11 14:15:50"
"CK20180411602",1231,33330,"热轧带钢",10,20.0655,11,"2018-04-11 14:15:23","2018-04-11 14:16:16"
"CK20180411604",375,3115,"冷卷",7,22.183,11,"2018-04-11 14:16:34","2018-04-11 14:16:34"
"CK20180411603",972,3114,"冷板",1,3.913,11,"2018-04-11 14:16:06","2018-04-11 14:16:58"
"CKW20180411048",305,3109,"热卷",3,42.7805,11,"2018-04-11 14:17:58","2018-04-11 14:17:58"
"CK20180411561",1957,3115,"冷卷",2,7.994,11,"2018-04-11 13:41:26","2018-04-11 14:19:42"
"CK20180411617",1883,3109,"热卷",2,22.596,11,"2018-04-11 14:19:44","2018-04-11 14:19:44"
"CK20180411537",1957,3115,"冷卷",1,4.06,11,"2018-04-11 13:23:19","2018-04-11 14:20:21"
"CK20180411614",410,3115,"冷卷",3,22.631,11,"2018-04-11 14:20:52","2018-04-11 14:20:52"
"CK20180411538",1957,3115,"冷卷",1,4.081,11,"2018-04-11 13:23:36","2018-04-11 14:20:58"
"CK20180411611",2517,3133,"圆钢",12,40.8408,11,"2018-04-11 14:20:03","2018-04-11 14:20:59"
"CK20180411622",972,3115,"冷卷",2,8.792,11,"2018-04-11 14:23:30","2018-04-11 14:23:30"
"CKW20180411049",427,3105,"低合金卷",1,18.256,11,"2018-04-11 14:23:56","2018-04-11 14:23:56"
"CK20180411623",2049,3109,"热卷",1,15.645,11,"2018-04-11 14:24:57","2018-04-11 14:24:57"
"CKW20180411050",972,3115,"冷卷",1,4.48,11,"2018-04-11 14:25:40","2018-04-11 14:25:40"
"CK20180411626",2221,3109,"热卷",4,72.6915,11,"2018-04-11 14:26:10","2018-04-11 14:26:10"
"CK20180411627",1161,3120,"酸洗卷",1,6.86,11,"2018-04-11 14:30:12","2018-04-11 14:30:12"
"CK20180411628",1161,3109,"热卷",3,41.797,11,"2018-04-11 14:31:44","2018-04-11 14:31:44"
"CK20180411628",1161,3115,"冷卷",2,8.26,11,"2018-04-11 14:31:44","2018-04-11 14:31:44"
"CK20180411628",1161,3105,"低合金卷",1,23.114,11,"2018-04-11 14:31:44","2018-04-11 14:31:44"
"CK20180411566",1638,33441,"不锈钢冷卷",2,11.984,11,"2018-04-11 13:46:23","2018-04-11 14:33:37"
"CK20180411629",273,3120,"酸洗卷",6,32.655,11,"2018-04-11 14:34:03","2018-04-11 14:34:03"
"CK20180411633",242,372,"普碳中板",12,32.354,11,"2018-04-11 14:36:42","2018-04-11 14:37:36"
"CK20180411633",242,33386,"普碳中厚板",7,24.4202,11,"2018-04-11 14:36:42","2018-04-11 14:37:36"
"CK20180411633",242,33414,"低合金中厚板",3,12.4964,11,"2018-04-11 14:36:42","2018-04-11 14:37:36"
"CK20180411636",273,3120,"酸洗卷",5,17.15,11,"2018-04-11 14:37:53","2018-04-11 14:37:53"
"CKW20180411051",948,3105,"低合金卷",1,7.882,11,"2018-04-11 14:38:15","2018-04-11 14:38:15"
"CK20180411641",177,3115,"冷卷",1,8.435,11,"2018-04-11 14:40:07","2018-04-11 14:40:07"
"CK20180411643",427,372,"普碳中板",5,13.9153,11,"2018-04-11 14:41:26","2018-04-11 14:42:20"
"CKW20180411052",345,3115,"冷卷",1,6.9545,11,"2018-04-11 14:44:07","2018-04-11 14:44:07"
"CK20180411645",194,3105,"低合金卷",2,15.645,11,"2018-04-11 14:44:16","2018-04-11 14:44:16"
"CK20180411648",1668,3120,"酸洗卷",1,6.923,11,"2018-04-11 14:46:23","2018-04-11 14:46:23"
"CKW20180411053",268,3105,"低合金卷",1,20.118,11,"2018-04-11 14:51:55","2018-04-11 14:51:55"
"CK20180411649",2237,33517,"铝棒",18,22.512,11,"2018-04-11 14:52:54","2018-04-11 14:53:52"
"CKW20180411054",2550,3105,"低合金卷",3,22.575,11,"2018-04-11 14:55:24","2018-04-11 14:55:24"
"CKW20180411055",427,3115,"冷卷",1,5.047,11,"2018-04-11 14:56:09","2018-04-11 14:56:09"
"CK20180411653",433,372,"普碳中板",5,17.7856,11,"2018-04-11 14:56:11","2018-04-11 14:57:03"
"CK20180411654",433,372,"普碳中板",2,7.707,11,"2018-04-11 14:56:42","2018-04-11 14:57:33"
"CKW20180411056",245,3109,"热卷",1,15.645,11,"2018-04-11 15:00:58","2018-04-11 15:00:58"
"CK20180411660",775,376,"低合金中板",4,7.7364,11,"2018-04-11 15:00:31","2018-04-11 15:01:23"
"CKW20180411057",292,3109,"热卷",1,17.5735,11,"2018-04-11 15:01:32","2018-04-11 15:01:32"
"CK20180411635",1638,33441,"不锈钢冷卷",1,5.0519,11,"2018-04-11 14:38:46","2018-04-11 15:04:05"
