"r2014","r2015","r2016","r2017","r2018","r2019","r2020","r2021","r2022"
"RK20180406268",973,3115,"冷卷",1,4.039,2,"2018-04-08 10:47:20","2018-04-08 10:47:20"
"RK20180406132",1400,3109,"热卷",4,46.949,2,"2018-04-08 10:56:43","2018-04-08 10:56:43"
"RK20180406133",1400,3115,"冷卷",9,35.861,2,"2018-04-08 10:59:58","2018-04-08 10:59:58"
"RK20180408142",189,3109,"热卷",2,30.793,2,"2018-04-08 11:01:24","2018-04-08 11:01:24"
"RK20180406142",1400,3115,"冷卷",6,23.877,2,"2018-04-08 11:06:12","2018-04-08 11:06:12"
"RK20180406263",2242,3109,"热卷",1,7.574,2,"2018-04-08 11:08:01","2018-04-08 11:08:01"
"RK20180406162",1129,3115,"冷卷",4,16.023,2,"2018-04-08 11:09:40","2018-04-08 11:09:40"
"RK20180408168",2229,3128,"螺纹钢",71,140,2,"2018-04-08 11:11:29","2018-04-08 11:11:29"
"RK20180408172",2229,3128,"螺纹钢",107,210,2,"2018-04-08 11:13:28","2018-04-08 11:13:28"
"RK20180406207",1571,3109,"热卷",2,27.146,2,"2018-04-08 11:13:50","2018-04-08 11:13:50"
"RK20180406175",194,3105,"低合金卷",1,6.923,2,"2018-04-08 11:14:21","2018-04-08 11:14:21"
"RK20180408174",2229,3128,"螺纹钢",128,216.664,2,"2018-04-08 11:17:18","2018-04-08 11:17:18"
"RK20180406105",662,3109,"热卷",1,14.217,2,"2018-04-08 11:19:14","2018-04-08 11:19:14"
"RK20180406105",662,3105,"低合金卷",1,13.286,2,"2018-04-08 11:19:14","2018-04-08 11:19:14"
"RK20180408176",2229,3128,"螺纹钢",22,41.6479,2,"2018-04-08 11:19:29","2018-04-08 11:19:29"
"RK20180406262",2242,3109,"热卷",1,4.263,2,"2018-04-08 11:19:34","2018-04-08 11:19:34"
"RK20180407162",973,3115,"冷卷",1,3.934,2,"2018-04-08 11:21:00","2018-04-08 11:21:00"
"RK20180406174",194,3105,"低合金卷",1,6.503,2,"2018-04-08 11:21:00","2018-04-08 11:21:00"
"RK20180402906",2433,36,"盘螺",18,24.633,2,"2018-04-08 11:24:58","2018-04-08 11:24:58"
"RK20180402907",2433,36,"盘螺",18,24.591,2,"2018-04-08 11:26:08","2018-04-08 11:26:08"
"RK20180406119",1400,3115,"冷卷",9,36.001,2,"2018-04-08 11:27:10","2018-04-08 11:27:10"
"RK20180407111",1129,3115,"冷卷",1,3.913,2,"2018-04-08 11:27:17","2018-04-08 11:27:17"
"RK20180407111",1129,3119,"镀锌卷",4,15.057,2,"2018-04-08 11:27:17","2018-04-08 11:27:17"
"RK20180406154",1129,3115,"冷卷",1,3.878,2,"2018-04-08 11:27:39","2018-04-08 11:27:39"
"RK20180408318",185,379,"花纹卷",1,7.749,2,"2018-04-08 11:28:32","2018-04-08 11:28:32"
"RK20180408320",2433,36,"盘螺",18,24.521,2,"2018-04-08 11:29:04","2018-04-08 11:29:04"
"RK20180408319",948,3115,"冷卷",1,4.641,2,"2018-04-08 11:29:20","2018-04-08 11:29:20"
"RK20180407133",169,3115,"冷卷",11,46.319,2,"2018-04-08 11:31:45","2018-04-08 11:31:45"
"RK20180408324",435,3109,"热卷",4,80.2228,2,"2018-04-08 11:31:55","2018-04-08 11:31:55"
"RK20180408329",435,3109,"热卷",8,161.1743,2,"2018-04-08 11:34:41","2018-04-08 11:34:41"
"RK20180407101",1400,3115,"冷卷",6,22.141,2,"2018-04-08 11:36:29","2018-04-08 11:36:29"
"RK20180408339",1563,3109,"热卷",4,64.883,2,"2018-04-08 11:40:14","2018-04-08 11:40:14"
"RK20180408340",356,3109,"热卷",5,59.4755,2,"2018-04-08 11:41:24","2018-04-08 11:41:24"
"RK20180406115",1400,3115,"冷卷",4,16.506,2,"2018-04-08 11:43:27","2018-04-08 11:43:27"
"RK20180407148",169,3119,"镀锌卷",8,41.461,2,"2018-04-08 11:43:57","2018-04-08 11:43:57"
"RK20180406152",1129,3115,"冷卷",6,28.357,2,"2018-04-08 11:46:49","2018-04-08 11:46:49"
"RK20180408352",1846,3115,"冷卷",2,8.82,2,"2018-04-08 11:47:58","2018-04-08 11:47:58"
"RK20180407140",169,3119,"镀锌卷",10,45.374,2,"2018-04-08 11:49:06","2018-04-08 11:49:06"
"RK20180408354",220,3109,"热卷",1,20.0235,2,"2018-04-08 11:49:44","2018-04-08 11:49:44"
"RK20180408355",219,3109,"热卷",3,15.645,2,"2018-04-08 11:50:48","2018-04-08 11:50:48"
"RK20180408359",702,3109,"热卷",1,20.6955,2,"2018-04-08 11:51:41","2018-04-08 11:51:41"
"RK20180408360",684,3109,"热卷",1,19.747,2,"2018-04-08 11:52:29","2018-04-08 11:52:29"
"RK20180408363",948,33414,"低合金中厚板",1,9.5746,2,"2018-04-08 11:52:44","2018-04-08 11:52:44"
"RK20180408362",684,3109,"热卷",2,41.4225,2,"2018-04-08 11:53:27","2018-04-08 11:53:27"
"RK20180407153",169,3119,"镀锌卷",8,41.349,2,"2018-04-08 11:59:48","2018-04-08 11:59:48"
"RK20180407131",169,3119,"镀锌卷",6,36.092,2,"2018-04-08 12:08:08","2018-04-08 12:08:08"
"RK20180408369",200,33419,"矩形坯",26,40.11,2,"2018-04-08 12:11:06","2018-04-08 12:11:06"
"RK20180408370",200,33419,"矩形坯",26,40.292,2,"2018-04-08 12:11:15","2018-04-08 12:11:15"
"RK20180408371",200,33419,"矩形坯",26,40.572,2,"2018-04-08 12:11:31","2018-04-08 12:11:31"
"RK20180408372",200,33419,"矩形坯",30,46.396,2,"2018-04-08 12:11:48","2018-04-08 12:11:48"
"RK20180408373",200,33419,"矩形坯",30,46.732,2,"2018-04-08 12:11:57","2018-04-08 12:11:57"
"RK20180408374",200,33419,"矩形坯",26,40.516,2,"2018-04-08 12:12:14","2018-04-08 12:12:14"
"RK20180408375",200,33419,"矩形坯",30,46.606,2,"2018-04-08 12:12:23","2018-04-08 12:12:23"
"RK20180408376",200,33419,"矩形坯",30,45.906,2,"2018-04-08 12:12:39","2018-04-08 12:12:39"
"RK20180408377",200,33419,"矩形坯",26,40.236,2,"2018-04-08 12:12:48","2018-04-08 12:12:48"
"RK20180408378",200,33419,"矩形坯",26,40.292,2,"2018-04-08 12:13:13","2018-04-08 12:13:13"
"RK20180408379",200,33419,"矩形坯",26,39.998,2,"2018-04-08 12:13:40","2018-04-08 12:13:40"
"RK20180408380",200,33419,"矩形坯",30,46.508,2,"2018-04-08 12:13:40","2018-04-08 12:13:40"
"RK20180408381",200,33419,"矩形坯",30,46.606,2,"2018-04-08 12:14:08","2018-04-08 12:14:08"
"RK20180408382",200,33419,"矩形坯",26,40.376,2,"2018-04-08 12:14:18","2018-04-08 12:14:18"
"RK20180408383",200,33419,"矩形坯",26,40.152,2,"2018-04-08 12:14:36","2018-04-08 12:14:36"
"RK20180408384",200,33419,"矩形坯",30,46.27,2,"2018-04-08 12:14:56","2018-04-08 12:14:56"
"RK20180408385",200,33419,"矩形坯",30,46.592,2,"2018-04-08 12:15:01","2018-04-08 12:15:01"
"RK20180408386",200,33419,"矩形坯",30,46.508,2,"2018-04-08 12:15:35","2018-04-08 12:15:35"
"RK20180408420",435,3109,"热卷",3,62.0095,2,"2018-04-08 12:42:30","2018-04-08 12:42:30"
"RK20180407161",973,3115,"冷卷",1,3.696,2,"2018-04-08 12:45:22","2018-04-08 12:45:22"
"RK20180407110",1129,3115,"冷卷",10,38.157,2,"2018-04-08 12:52:27","2018-04-08 12:52:27"
"RK20180408426",1851,372,"普碳中板",2,4.6424,2,"2018-04-08 12:55:08","2018-04-08 12:55:08"
"RK20180408426",1851,376,"低合金中板",4,11.3757,2,"2018-04-08 12:55:08","2018-04-08 12:55:08"
"RK20180407099",1400,3115,"冷卷",1,3.577,2,"2018-04-08 12:57:03","2018-04-08 12:57:03"
"RK20180408428",1128,372,"普碳中板",19,61.8772,2,"2018-04-08 12:59:48","2018-04-08 12:59:48"
"RK20180408428",1128,376,"低合金中板",10,25.2371,2,"2018-04-08 12:59:48","2018-04-08 12:59:48"
"RK20180407093",1400,3115,"冷卷",12,43.792,2,"2018-04-08 13:06:16","2018-04-08 13:06:16"
"RK20180407081",1161,3105,"低合金卷",1,18.536,2,"2018-04-08 13:12:03","2018-04-08 13:12:03"
"RK20180407081",1161,33426,"耐候钢卷",1,19.803,2,"2018-04-08 13:12:03","2018-04-08 13:12:03"
"RK20180407067",1161,3109,"热卷",2,45.6505,2,"2018-04-08 13:14:42","2018-04-08 13:14:42"
"RK20180408439",305,372,"普碳中板",1,2.8574,2,"2018-04-08 13:19:50","2018-04-08 13:19:50"
"RK20180407068",1161,3105,"低合金卷",2,30.415,2,"2018-04-08 13:20:19","2018-04-08 13:20:19"
"RK20180407102",1400,3115,"冷卷",7,39.55,2,"2018-04-08 13:22:41","2018-04-08 13:22:41"
"RK20180407070",1161,3105,"低合金卷",2,28.5355,2,"2018-04-08 13:23:53","2018-04-08 13:23:53"
"RK20180408444",232,379,"花纹卷",1,13.181,2,"2018-04-08 13:24:54","2018-04-08 13:24:54"
"RK20180408447",471,3114,"冷板",1,3.766,2,"2018-04-08 13:25:54","2018-04-08 13:25:54"
"RK20180408450",1231,33330,"热轧带钢",260,523.208,2,"2018-04-08 13:27:42","2018-04-08 13:27:42"
"RK20180408449",702,33513,"电镀锌卷",8,42.917,2,"2018-04-08 13:27:56","2018-04-08 13:27:56"
"RK20180408451",1699,3115,"冷卷",4,37.898,2,"2018-04-08 13:29:14","2018-04-08 13:29:14"
"RK20180408452",189,33326,"冷硬卷",2,29.981,2,"2018-04-08 13:29:46","2018-04-08 13:29:46"
"RK20180408453",320,3109,"热卷",8,92.449,2,"2018-04-08 13:30:09","2018-04-08 13:30:09"
"RK20180407114",192,3109,"热卷",1,20.86,2,"2018-04-08 13:33:04","2018-04-08 13:33:04"
"RK20180407065",1161,3105,"低合金卷",2,29.5015,2,"2018-04-08 13:33:29","2018-04-08 13:33:29"
"RK20180407092",1400,3109,"热卷",1,20.118,2,"2018-04-08 13:34:44","2018-04-08 13:34:44"
"RK20180407159",973,3115,"冷卷",1,5.607,2,"2018-04-08 13:35:55","2018-04-08 13:35:55"
"RK20180407124",2119,3109,"热卷",2,40.663,2,"2018-04-08 13:37:05","2018-04-08 13:37:05"
"RK20180407128",2119,3109,"热卷",2,39.9665,2,"2018-04-08 13:39:16","2018-04-08 13:39:16"
"RK20180408462",250,3109,"热卷",4,24.647,2,"2018-04-08 13:39:47","2018-04-08 13:39:47"
"RK20180407176",292,3109,"热卷",1,20.342,2,"2018-04-08 13:44:37","2018-04-08 13:44:37"
"RK20180407176",292,3105,"低合金卷",1,19.5055,2,"2018-04-08 13:44:37","2018-04-08 13:44:37"
"RK20180407129",2119,3109,"热卷",2,40.446,2,"2018-04-08 13:45:02","2018-04-08 13:45:02"
"RK20180407103",1400,3109,"热卷",2,14.182,2,"2018-04-08 13:47:42","2018-04-08 13:47:42"
"RK20180408471",200,33419,"矩形坯",26,40.068,2,"2018-04-08 13:50:15","2018-04-08 13:50:15"
"RK20180408472",200,33419,"矩形坯",26,40.432,2,"2018-04-08 13:50:44","2018-04-08 13:50:44"
"RK20180407170",1542,379,"花纹卷",1,14.7875,2,"2018-04-08 13:50:52","2018-04-08 13:50:52"
"RK20180408473",200,33419,"矩形坯",26,40.334,2,"2018-04-08 13:51:11","2018-04-08 13:51:11"
"RK20180408474",200,33419,"矩形坯",26,40.306,2,"2018-04-08 13:51:45","2018-04-08 13:51:45"
"RK20180408475",200,33419,"矩形坯",26,40.474,2,"2018-04-08 13:52:53","2018-04-08 13:52:53"
"RK20180407090",1161,3105,"低合金卷",1,19.607,2,"2018-04-08 13:53:40","2018-04-08 13:53:40"
"RK20180407090",1161,3109,"热卷",1,19.789,2,"2018-04-08 13:53:40","2018-04-08 13:53:40"
"RK20180408476",200,33419,"矩形坯",30,46.522,2,"2018-04-08 13:54:09","2018-04-08 13:54:09"
"RK20180408478",200,33419,"矩形坯",26,40.53,2,"2018-04-08 13:54:35","2018-04-08 13:54:35"
"RK20180407171",292,3105,"低合金卷",3,44.2575,2,"2018-04-08 13:54:52","2018-04-08 13:54:52"
"RK20180408479",200,33419,"矩形坯",26,40.18,2,"2018-04-08 13:55:12","2018-04-08 13:55:12"
"RK20180408481",200,33419,"矩形坯",26,40.334,2,"2018-04-08 13:56:14","2018-04-08 13:56:14"
"RK20180408482",200,33419,"矩形坯",30,46.746,2,"2018-04-08 13:56:40","2018-04-08 13:56:40"
"RK20180408484",200,33419,"矩形坯",26,40.362,2,"2018-04-08 13:57:11","2018-04-08 13:57:11"
"RK20180408485",200,33419,"矩形坯",26,39.998,2,"2018-04-08 13:57:37","2018-04-08 13:57:37"
"RK20180408486",200,33419,"矩形坯",26,40.292,2,"2018-04-08 13:58:12","2018-04-08 13:58:12"
"RK20180408487",200,33419,"矩形坯",30,46.578,2,"2018-04-08 13:58:43","2018-04-08 13:58:43"
"RK20180408489",220,3109,"热卷",1,14.756,2,"2018-04-08 13:59:03","2018-04-08 13:59:03"
"RK20180408488",200,33419,"矩形坯",30,46.676,2,"2018-04-08 13:59:13","2018-04-08 13:59:13"
"RK20180408490",200,33419,"矩形坯",26,40.516,2,"2018-04-08 13:59:45","2018-04-08 13:59:45"
"RK20180408491",200,33419,"矩形坯",26,40.376,2,"2018-04-08 14:00:12","2018-04-08 14:00:12"
"RK20180408493",200,33419,"矩形坯",26,40.39,2,"2018-04-08 14:00:38","2018-04-08 14:00:38"
"RK20180407172",292,3105,"低合金卷",1,19.593,2,"2018-04-08 14:00:56","2018-04-08 14:00:56"
"RK20180407172",292,3109,"热卷",1,18.5745,2,"2018-04-08 14:00:56","2018-04-08 14:00:56"
"RK20180407108",1400,3115,"冷卷",6,29.652,2,"2018-04-08 14:01:40","2018-04-08 14:01:40"
"RK20180407181",292,3105,"低合金卷",2,40.404,2,"2018-04-08 14:07:15","2018-04-08 14:07:15"
"RK20180407112",972,3115,"冷卷",1,2.296,2,"2018-04-08 14:09:31","2018-04-08 14:09:31"
"RK20180408503",1161,3120,"酸洗卷",4,21.644,2,"2018-04-08 14:14:59","2018-04-08 14:14:59"
"RK20180407169",1589,3109,"热卷",1,20.524,2,"2018-04-08 14:15:48","2018-04-08 14:15:48"
"RK20180408504",305,372,"普碳中板",1,3.3957,2,"2018-04-08 14:17:54","2018-04-08 14:17:54"
"RK20180408507",1814,3109,"热卷",1,5.11,2,"2018-04-08 14:19:52","2018-04-08 14:19:52"
"RK20180407098",1400,3115,"冷卷",6,29.61,2,"2018-04-08 14:20:13","2018-04-08 14:20:13"
"RK20180407107",1400,3109,"热卷",1,20.601,2,"2018-04-08 14:20:42","2018-04-08 14:20:42"
"RK20180408510",433,3105,"低合金卷",2,15.547,2,"2018-04-08 14:22:38","2018-04-08 14:22:38"
"RK20180408513",303,3105,"低合金卷",1,18.242,2,"2018-04-08 14:24:30","2018-04-08 14:24:30"
"RK20180407121",2204,3109,"热卷",1,23.3415,2,"2018-04-08 14:24:40","2018-04-08 14:24:40"
"RK20180407130",169,3120,"酸洗卷",3,16.877,2,"2018-04-08 14:26:35","2018-04-08 14:26:35"
"RK20180407130",169,3115,"冷卷",2,14.133,2,"2018-04-08 14:26:35","2018-04-08 14:26:35"
"RK20180408515",2511,3109,"热卷",3,35.707,2,"2018-04-08 14:26:40","2018-04-08 14:26:40"
"RK20180408518",250,3109,"热卷",4,22.267,2,"2018-04-08 14:29:23","2018-04-08 14:29:23"
"RK20180408524",250,3109,"热卷",2,10.577,2,"2018-04-08 14:31:16","2018-04-08 14:31:16"
"RK20180407094",1400,3109,"热卷",1,23.716,2,"2018-04-08 14:31:32","2018-04-08 14:31:32"
"RK20180408525",1905,3105,"低合金卷",2,22.533,2,"2018-04-08 14:32:38","2018-04-08 14:32:38"
"RK20180407137",169,3115,"冷卷",7,36.057,2,"2018-04-08 14:33:46","2018-04-08 14:33:46"
"RK20180407179",292,3105,"低合金卷",1,20.1145,2,"2018-04-08 14:37:29","2018-04-08 14:37:29"
"RK20180407079",1161,3115,"冷卷",4,31.78,2,"2018-04-08 14:37:59","2018-04-08 14:37:59"
"RK20180407079",1161,3120,"酸洗卷",1,6.881,2,"2018-04-08 14:37:59","2018-04-08 14:37:59"
"RK20180407156",1184,3115,"冷卷",1,6.615,2,"2018-04-08 14:38:26","2018-04-08 14:38:26"
"RK20180407163",760,3109,"热卷",1,20.986,2,"2018-04-08 14:40:45","2018-04-08 14:40:45"
"RK20180407097",1400,3109,"热卷",1,20.349,2,"2018-04-08 14:41:45","2018-04-08 14:41:45"
"RK20180407184",297,3109,"热卷",1,21.0735,2,"2018-04-08 14:43:01","2018-04-08 14:43:01"
"RK20180407105",1400,3115,"冷卷",7,34.545,2,"2018-04-08 14:45:32","2018-04-08 14:45:32"
"RK20180407180",292,3105,"低合金卷",1,19.943,2,"2018-04-08 14:52:31","2018-04-08 14:52:31"
"RK20180407104",1400,3109,"热卷",1,19.985,2,"2018-04-08 14:53:18","2018-04-08 14:53:18"
"RK20180408559",1850,3115,"冷卷",1,3.752,2,"2018-04-08 14:55:23","2018-04-08 14:55:23"
"RK20180408564",250,3115,"冷卷",2,9.303,2,"2018-04-08 14:59:16","2018-04-08 14:59:16"
"RK20180406245",169,33401,"车轮钢卷",2,39.6165,2,"2018-04-08 14:59:33","2018-04-08 14:59:33"
"RK20180408566",250,3115,"冷卷",1,6.426,2,"2018-04-08 15:00:42","2018-04-08 15:00:42"
"RK20180408571",2164,3105,"低合金卷",1,8.022,2,"2018-04-08 15:05:33","2018-04-08 15:05:33"
"RK20180408571",2164,3109,"热卷",6,46.074,2,"2018-04-08 15:05:33","2018-04-08 15:05:33"
"RK20180408569",1202,3109,"热卷",2,22.806,2,"2018-04-08 15:05:48","2018-04-08 15:05:48"
"RK20180406250",169,3105,"低合金卷",2,39.536,2,"2018-04-08 15:07:37","2018-04-08 15:07:37"
"RK20180408574",2320,3109,"热卷",1,20.538,2,"2018-04-08 15:09:50","2018-04-08 15:09:50"
"RK20180408576",2138,3109,"热卷",2,23.233,2,"2018-04-08 15:10:44","2018-04-08 15:10:44"
"RK20180408577",1901,3120,"酸洗卷",1,8.281,2,"2018-04-08 15:11:03","2018-04-08 15:11:03"
"RK20180408587",1498,316,"H型钢",3,4.0768,2,"2018-04-08 15:18:05","2018-04-08 15:18:05"
"RK20180408589",1851,372,"普碳中板",5,11.9833,2,"2018-04-08 15:21:59","2018-04-08 15:21:59"
"RK20180408590",527,372,"普碳中板",10,12.3669,2,"2018-04-08 15:22:38","2018-04-08 15:22:38"
"RK20180408598",2221,372,"普碳中板",10,16.7741,2,"2018-04-08 15:28:24","2018-04-08 15:28:24"
"RK20180408602",2221,372,"普碳中板",13,27.5177,2,"2018-04-08 15:31:23","2018-04-08 15:31:23"
"RK20180408605",242,372,"普碳中板",13,27.5177,2,"2018-04-08 15:34:05","2018-04-08 15:34:05"
"RK20180408611",948,372,"普碳中板",10,16.7741,2,"2018-04-08 15:39:07","2018-04-08 15:39:07"
"RK20180408613",1887,3115,"冷卷",1,3.913,2,"2018-04-08 15:42:16","2018-04-08 15:42:16"
"RK20180408614",1306,3109,"热卷",1,15.281,2,"2018-04-08 15:43:51","2018-04-08 15:43:51"
"RK20180408623",189,3109,"热卷",2,29.302,2,"2018-04-08 15:50:46","2018-04-08 15:50:46"
"RK20180408627",1425,3109,"热卷",1,6.02,2,"2018-04-08 15:52:55","2018-04-08 15:52:55"
"RK20180405323",1212,3109,"热卷",1,20.419,2,"2018-04-08 15:53:09","2018-04-08 15:53:09"
"RK20180405323",1212,3105,"低合金卷",1,19.9458,2,"2018-04-08 15:53:09","2018-04-08 15:53:09"
"RK20180408625",268,3109,"热卷",1,19.859,2,"2018-04-08 15:54:01","2018-04-08 15:54:01"
"RK20180408626",345,3115,"冷卷",1,5.509,2,"2018-04-08 15:54:55","2018-04-08 15:54:55"
"RK20180405338",1212,3105,"低合金卷",2,40.278,2,"2018-04-08 15:55:12","2018-04-08 15:55:12"
"RK20180408629",1850,3115,"冷卷",1,5.712,2,"2018-04-08 15:55:48","2018-04-08 15:55:48"
"RK20180408632",250,3109,"热卷",2,40.0925,2,"2018-04-08 15:56:00","2018-04-08 15:56:00"
"RK20180331763",169,3109,"热卷",2,25.837,2,"2018-04-08 15:56:46","2018-04-08 15:56:46"
"RK20180408638",1449,3109,"热卷",1,14.595,2,"2018-04-08 15:57:30","2018-04-08 15:57:30"
"RK20180405327",1212,3109,"热卷",2,40.3928,2,"2018-04-08 15:57:55","2018-04-08 15:57:55"
"RK20180408643",1711,3120,"酸洗卷",18,126.532,2,"2018-04-08 16:02:05","2018-04-08 16:02:05"
"RK20180408641",1852,323,"无缝管",27,14.1918,2,"2018-04-08 16:03:03","2018-04-08 16:03:03"
"RK20180408644",948,372,"普碳中板",4,8.5694,2,"2018-04-08 16:03:34","2018-04-08 16:03:34"
"RK20180407066",1161,3109,"热卷",3,43.393,2,"2018-04-08 16:03:47","2018-04-08 16:03:47"
"RK20180405339",1212,3109,"热卷",2,40.691,2,"2018-04-08 16:04:28","2018-04-08 16:04:28"
"RK20180408642",1161,3109,"热卷",1,18.8125,2,"2018-04-08 16:04:57","2018-04-08 16:04:57"
"RK20180408645",1161,3120,"酸洗卷",1,4.48,2,"2018-04-08 16:07:51","2018-04-08 16:07:51"
"RK20180408348",2331,3128,"螺纹钢",31,41.5954,2,"2018-04-08 16:09:42","2018-04-08 16:09:42"
"RK20180405345",1212,3109,"热卷",2,40.537,2,"2018-04-08 16:10:00","2018-04-08 16:10:00"
"RK20180408648",433,3109,"热卷",1,14.651,2,"2018-04-08 16:10:00","2018-04-08 16:10:00"
"RK20180331748",169,3109,"热卷",3,43.393,2,"2018-04-08 16:10:20","2018-04-08 16:10:20"
"RK20180408649",1901,3115,"冷卷",1,6.349,2,"2018-04-08 16:11:13","2018-04-08 16:11:13"
"RK20180408650",250,3109,"热卷",1,6.335,2,"2018-04-08 16:11:40","2018-04-08 16:11:40"
"RK20180408652",189,3109,"热卷",3,45.227,2,"2018-04-08 16:13:50","2018-04-08 16:13:50"
"RK20180407075",1161,3109,"热卷",3,43.869,2,"2018-04-08 16:16:00","2018-04-08 16:16:00"
"RK20180408659",1202,3109,"热卷",4,61.243,2,"2018-04-08 16:22:13","2018-04-08 16:22:13"
"RK20180407087",1161,3109,"热卷",2,30.212,2,"2018-04-08 16:23:37","2018-04-08 16:23:37"
"RK20180408663",433,376,"低合金中板",10,20.0774,2,"2018-04-08 16:23:50","2018-04-08 16:23:50"
"RK20180405337",1212,3109,"热卷",2,40.0904,2,"2018-04-08 16:25:25","2018-04-08 16:25:25"
"RK20180408665",189,3109,"热卷",3,46.123,2,"2018-04-08 16:25:50","2018-04-08 16:25:50"
"RK20180408666",189,3109,"热卷",2,30.268,2,"2018-04-08 16:26:21","2018-04-08 16:26:21"
"RK20180405340",1212,3105,"低合金卷",2,40.152,2,"2018-04-08 16:27:49","2018-04-08 16:27:49"
"RK20180408671",250,3115,"冷卷",2,10.402,2,"2018-04-08 16:28:02","2018-04-08 16:28:02"
"RK20180408349",2331,3128,"螺纹钢",31,41.6052,2,"2018-04-08 16:31:27","2018-04-08 16:31:27"
"RK20180407069",1161,3109,"热卷",3,38.892,2,"2018-04-08 16:32:11","2018-04-08 16:32:11"
"RK20180408675",1991,323,"无缝管",60,36.9089,2,"2018-04-08 16:32:10","2018-04-08 16:35:06"
"RK20180408677",972,3115,"冷卷",4,19.264,2,"2018-04-08 16:35:09","2018-04-08 16:35:09"
"RK20180408678",1161,3120,"酸洗卷",2,10.605,2,"2018-04-08 16:35:54","2018-04-08 16:35:54"
"RK20180408680",1991,323,"无缝管",26,24.0492,2,"2018-04-08 16:35:10","2018-04-08 16:36:53"
"RK20180408684",972,3115,"冷卷",3,10.969,2,"2018-04-08 16:38:35","2018-04-08 16:38:35"
"RK20180408682",1991,323,"无缝管",61,37.9792,2,"2018-04-08 16:36:51","2018-04-08 16:38:41"
"RK20180408686",1991,323,"无缝管",58,36.1676,2,"2018-04-08 16:38:46","2018-04-08 16:40:19"
"RK20180408691",1940,3115,"冷卷",2,10.766,2,"2018-04-08 16:41:51","2018-04-08 16:41:51"
"RK20180408692",381,376,"低合金中板",1,1.6464,2,"2018-04-08 16:41:54","2018-04-08 16:41:54"
"RK20180408689",1991,323,"无缝管",62,38.2221,2,"2018-04-08 16:40:13","2018-04-08 16:42:01"
"RK20180408696",381,3109,"热卷",1,15.26,2,"2018-04-08 16:44:48","2018-04-08 16:44:48"
"RK20180408697",972,3115,"冷卷",2,7.35,2,"2018-04-08 16:45:02","2018-04-08 16:45:02"
"RK20180408698",381,3105,"低合金卷",1,5.719,2,"2018-04-08 16:45:17","2018-04-08 16:45:17"
"RK20180405349",1212,3105,"低合金卷",2,40.1597,2,"2018-04-08 16:45:17","2018-04-08 16:45:17"
"RK20180408695",1991,323,"无缝管",60,37.3982,2,"2018-04-08 16:43:46","2018-04-08 16:45:24"
"RK20180408717",1759,3108,"容器板",7,10.6974,2,"2018-04-08 16:46:23","2018-04-08 16:46:23"
"RK20180408700",1991,323,"无缝管",41,28.3353,2,"2018-04-08 16:45:57","2018-04-08 16:47:33"
"RK20180408702",250,3115,"冷卷",3,12.754,2,"2018-04-08 16:48:24","2018-04-08 16:48:24"
"RK20180407064",662,3105,"低合金卷",2,29.12,2,"2018-04-08 16:48:49","2018-04-08 16:48:49"
"RK20180408701",1991,323,"无缝管",44,31.276,2,"2018-04-08 16:47:27","2018-04-08 16:49:07"
"RK20180408703",1991,323,"无缝管",26,24.2326,2,"2018-04-08 16:49:00","2018-04-08 16:50:32"
"RK20180408704",1102,3109,"热卷",2,41.615,2,"2018-04-08 16:50:39","2018-04-08 16:50:39"
"RK20180407071",1161,3109,"热卷",3,41.797,2,"2018-04-08 16:50:43","2018-04-08 16:50:43"
"RK20180407089",1161,3109,"热卷",2,30.408,2,"2018-04-08 16:50:59","2018-04-08 16:50:59"
"RK20180408710",527,372,"普碳中板",5,13.9517,2,"2018-04-08 16:51:27","2018-04-08 16:51:27"
"RK20180405325",1212,3105,"低合金卷",2,40.11,2,"2018-04-08 16:51:44","2018-04-08 16:51:44"
"RK20180408705",1991,323,"无缝管",61,38.0506,2,"2018-04-08 16:50:24","2018-04-08 16:52:04"
"RK20180408707",1991,323,"无缝管",61,37.9316,2,"2018-04-08 16:52:05","2018-04-08 16:53:37"
"RK20180408712",1458,372,"普碳中板",10,22.9397,2,"2018-04-08 16:54:51","2018-04-08 16:54:51"
"RK20180408713",250,3115,"冷卷",1,3.899,2,"2018-04-08 16:55:37","2018-04-08 16:55:37"
"RK20180408715",364,3115,"冷卷",3,24.129,2,"2018-04-08 16:57:06","2018-04-08 16:57:06"
"RK20180408714",250,3115,"冷卷",5,24.577,2,"2018-04-08 16:57:10","2018-04-08 16:57:10"
"RK20180407063",662,3105,"低合金卷",1,15.001,2,"2018-04-08 16:57:13","2018-04-08 16:57:13"
"RK20180405324",1212,3105,"低合金卷",2,39.8524,2,"2018-04-08 16:58:19","2018-04-08 16:58:19"
"RK20180407155",2242,3109,"热卷",1,15.12,2,"2018-04-08 16:58:41","2018-04-08 16:58:41"
"RK20180408718",273,3120,"酸洗卷",4,5.103,2,"2018-04-08 16:58:53","2018-04-08 16:58:53"
"RK20180408719",1887,3115,"冷卷",1,3.794,2,"2018-04-08 16:59:58","2018-04-08 16:59:58"
"RK20180407072",1161,3109,"热卷",3,45.619,2,"2018-04-08 17:00:59","2018-04-08 17:00:59"
"RK20180408720",344,3109,"热卷",4,34.7025,2,"2018-04-08 17:01:07","2018-04-08 17:01:07"
"RK20180408723",320,3109,"热卷",6,69.321,2,"2018-04-08 17:04:22","2018-04-08 17:04:22"
