"r2014","r2015","r2016","r2017","r2018","r2019","r2020","r2021","r2022"
"RK20180606059",1400,3128,"螺纹钢",14,23.338,2,"2018-06-06 02:55:13","2018-06-06 02:55:13"
"RK20180606062",NA,NA,"",1,0,0,"2018-06-06 02:58:58","2018-06-06 02:58:58"
"RK20180606064",2229,36,"盘螺",18,24.038,2,"2018-06-06 03:01:14","2018-06-06 03:01:14"
"RK20180604943",169,3115,"冷卷",3,29.694,2,"2018-06-06 03:02:36","2018-06-06 03:02:36"
"RK20180606070",2229,36,"盘螺",18,24.066,2,"2018-06-06 03:16:28","2018-06-06 03:16:28"
"RK20180605222",2522,33326,"冷硬卷",2,33.376,2,"2018-06-06 03:56:49","2018-06-06 03:56:49"
"RK20180606085",502,33419,"矩形坯",40,57.6023,2,"2018-06-06 03:58:16","2018-06-06 03:58:16"
"RK20180606102",2229,3128,"螺纹钢",12,23.492,2,"2018-06-06 04:46:47","2018-06-06 04:46:47"
"RK20180604161",1400,3109,"热卷",3,47.18,2,"2018-06-06 05:10:59","2018-06-06 05:10:59"
"RK20180604150",1400,3109,"热卷",2,31.458,2,"2018-06-06 05:11:30","2018-06-06 05:11:30"
"RK20180604145",1400,3109,"热卷",3,47.18,2,"2018-06-06 05:18:47","2018-06-06 05:18:47"
"RK20180606107",2000,394,"大梁卷",1,15.526,2,"2018-06-06 05:19:40","2018-06-06 05:19:40"
"RK20180605785",2242,3109,"热卷",2,24.892,2,"2018-06-06 05:23:30","2018-06-06 05:23:30"
"RK20180606109",2000,394,"大梁卷",1,15.4245,2,"2018-06-06 05:25:10","2018-06-06 05:25:10"
"RK20180604160",1400,3109,"热卷",3,46.914,2,"2018-06-06 05:28:51","2018-06-06 05:28:51"
"RK20180605787",2242,3109,"热卷",2,24.92,2,"2018-06-06 05:28:52","2018-06-06 05:28:52"
"RK201806041015",2242,3109,"热卷",2,24.675,2,"2018-06-06 05:37:24","2018-06-06 05:37:24"
"RK20180604185",1400,3109,"热卷",2,31.402,2,"2018-06-06 05:40:33","2018-06-06 05:40:33"
"RK20180604187",1400,3109,"热卷",2,31.437,2,"2018-06-06 05:42:20","2018-06-06 05:42:20"
"RK20180604998",2242,3109,"热卷",2,24.703,2,"2018-06-06 05:45:43","2018-06-06 05:45:43"
"RK20180606114",2229,36,"盘螺",18,24.136,2,"2018-06-06 05:47:43","2018-06-06 05:47:43"
"RK20180604144",1400,3109,"热卷",3,47.166,2,"2018-06-06 05:47:59","2018-06-06 05:47:59"
"RK20180606117",502,33419,"矩形坯",40,57.6226,2,"2018-06-06 05:48:39","2018-06-06 05:48:39"
"RK20180604963",2242,3109,"热卷",4,48.881,2,"2018-06-06 05:48:58","2018-06-06 05:48:58"
"RK20180606118",2229,3128,"螺纹钢",12,23.632,2,"2018-06-06 05:49:51","2018-06-06 05:49:51"
"RK201806041012",2242,3109,"热卷",2,24.815,2,"2018-06-06 05:53:01","2018-06-06 05:53:01"
"RK201806041005",2242,3109,"热卷",2,24.962,2,"2018-06-06 05:53:27","2018-06-06 05:53:27"
"RK20180606121",2229,36,"盘螺",17,22.778,2,"2018-06-06 05:59:22","2018-06-06 05:59:22"
"RK201806041022",2242,3109,"热卷",2,24.941,2,"2018-06-06 06:01:07","2018-06-06 06:01:07"
"RK20180604977",2242,3109,"热卷",4,48.776,2,"2018-06-06 06:05:27","2018-06-06 06:05:27"
"RK20180601385",2331,3128,"螺纹钢",30,40.1485,2,"2018-06-06 06:07:02","2018-06-06 06:07:02"
"RK20180604193",1400,3109,"热卷",2,31.486,2,"2018-06-06 06:09:37","2018-06-06 06:09:37"
"RK20180604186",1400,3109,"热卷",2,31.43,2,"2018-06-06 06:13:02","2018-06-06 06:13:02"
"RK20180606122",1400,33330,"热轧带钢",12,39.102,2,"2018-06-06 06:14:04","2018-06-06 06:14:52"
"RK20180604177",1400,3109,"热卷",2,31.416,2,"2018-06-06 06:15:59","2018-06-06 06:15:59"
"RK20180606124",502,33419,"矩形坯",40,57.5351,2,"2018-06-06 06:16:26","2018-06-06 06:16:26"
"RK20180604143",1400,3109,"热卷",2,31.465,2,"2018-06-06 06:19:48","2018-06-06 06:19:48"
"RK20180606125",1621,33330,"热轧带钢",15,42.714,2,"2018-06-06 06:17:50","2018-06-06 06:19:52"
"RK20180604179",1400,3109,"热卷",2,31.409,2,"2018-06-06 06:21:49","2018-06-06 06:21:49"
"RK20180606126",948,3109,"热卷",2,31.304,2,"2018-06-06 06:24:58","2018-06-06 06:24:58"
"RK20180606126",948,3105,"低合金卷",1,15.428,2,"2018-06-06 06:24:58","2018-06-06 06:24:58"
"RK20180606129",502,33419,"矩形坯",40,57.5841,2,"2018-06-06 06:27:54","2018-06-06 06:27:54"
"RK20180606130",177,3115,"冷卷",5,34.8425,2,"2018-06-06 06:32:46","2018-06-06 06:32:46"
"RK20180606134",502,33419,"矩形坯",40,57.3916,2,"2018-06-06 07:01:40","2018-06-06 07:01:40"
"RK20180606137",2229,3128,"螺纹钢",12,23.59,2,"2018-06-06 07:17:16","2018-06-06 07:17:16"
"RK20180606138",2229,3128,"螺纹钢",12,23.66,2,"2018-06-06 07:18:35","2018-06-06 07:18:35"
"RK20180605662",1400,3109,"热卷",1,14.616,2,"2018-06-06 07:20:21","2018-06-06 07:20:21"
"RK20180605826",292,3109,"热卷",2,29.274,2,"2018-06-06 07:22:00","2018-06-06 07:22:00"
"RK20180605780",2242,3109,"热卷",2,25.109,2,"2018-06-06 07:22:56","2018-06-06 07:22:56"
"RK20180606140",502,33419,"矩形坯",40,57.4903,2,"2018-06-06 07:23:57","2018-06-06 07:23:57"
"RK20180605772",2242,3109,"热卷",2,25.025,2,"2018-06-06 07:26:02","2018-06-06 07:26:02"
"RK20180605759",2242,3109,"热卷",4,48.356,2,"2018-06-06 07:29:24","2018-06-06 07:29:24"
"RK201806041017",2242,3109,"热卷",2,25.06,2,"2018-06-06 07:31:15","2018-06-06 07:31:15"
"RK20180605757",2242,3109,"热卷",2,24.619,2,"2018-06-06 07:36:11","2018-06-06 07:36:11"
"RK20180605786",2242,3109,"热卷",2,25.025,2,"2018-06-06 07:38:51","2018-06-06 07:38:51"
"RK20180606144",502,33419,"矩形坯",34,48.832,2,"2018-06-06 07:39:03","2018-06-06 07:39:03"
"RK20180605777",2242,3109,"热卷",2,25.116,2,"2018-06-06 07:39:20","2018-06-06 07:39:20"
"RK20180605779",2242,3109,"热卷",2,24.941,2,"2018-06-06 07:40:59","2018-06-06 07:40:59"
"RK20180605820",1542,379,"花纹卷",2,28.154,2,"2018-06-06 07:41:47","2018-06-06 07:41:47"
"RK20180605773",2242,3109,"热卷",2,24.822,2,"2018-06-06 07:41:59","2018-06-06 07:41:59"
"RK20180605778",2242,3109,"热卷",2,25.13,2,"2018-06-06 07:47:53","2018-06-06 07:47:53"
"RK20180605762",2242,3109,"热卷",3,37.079,2,"2018-06-06 07:51:55","2018-06-06 07:51:55"
"RK20180606146",2229,3128,"螺纹钢",12,23.66,2,"2018-06-06 07:55:27","2018-06-06 07:55:27"
"RK20180606241",2229,3128,"螺纹钢",14,23.534,2,"2018-06-06 07:55:27","2018-06-06 07:55:27"
"RK20180606235",2229,3128,"螺纹钢",12,23.534,2,"2018-06-06 07:55:27","2018-06-06 07:55:27"
"RK20180605771",2242,3109,"热卷",2,24.759,2,"2018-06-06 07:55:29","2018-06-06 07:55:29"
"RK20180605770",2242,3109,"热卷",3,37.464,2,"2018-06-06 08:01:59","2018-06-06 08:01:59"
"RK20180606149",NA,NA,"",32,0,0,"2018-06-06 08:17:45","2018-06-06 08:17:45"
"RK20180606298",189,33320,"镀铝锌卷",6,32.816,2,"2018-06-06 08:24:32","2018-06-06 08:24:32"
"RK20180606296",189,33320,"镀铝锌卷",6,32.606,2,"2018-06-06 08:24:32","2018-06-06 08:24:32"
"RK20180606300",189,33320,"镀铝锌卷",6,33.159,2,"2018-06-06 08:24:32","2018-06-06 08:24:32"
"RK20180606366",189,33320,"镀铝锌卷",3,13.237,2,"2018-06-06 08:24:32","2018-06-06 08:24:32"
"RK20180606364",189,33320,"镀铝锌卷",5,29.435,2,"2018-06-06 08:24:32","2018-06-06 08:24:32"
"RK20180606297",189,33320,"镀铝锌卷",6,34.146,2,"2018-06-06 08:24:32","2018-06-06 08:24:32"
"RK20180606362",189,33320,"镀铝锌卷",6,33.628,2,"2018-06-06 08:24:32","2018-06-06 08:24:32"
"RK20180606152",1400,33330,"热轧带钢",12,39.032,2,"2018-06-06 08:25:24","2018-06-06 08:25:24"
"RK20180606153",1400,33330,"热轧带钢",12,38.85,2,"2018-06-06 08:26:05","2018-06-06 08:26:05"
"RK20180606154",1400,33330,"热轧带钢",12,39.214,2,"2018-06-06 08:26:40","2018-06-06 08:26:40"
"RK20180606155",1400,33330,"热轧带钢",12,39.018,2,"2018-06-06 08:27:32","2018-06-06 08:27:32"
"RK20180606156",1400,33330,"热轧带钢",12,38.92,2,"2018-06-06 08:30:25","2018-06-06 08:30:25"
"RK20180606157",952,33330,"热轧带钢",12,38.836,2,"2018-06-06 08:31:07","2018-06-06 08:31:07"
"RK20180606158",1400,33330,"热轧带钢",12,38.99,2,"2018-06-06 08:31:48","2018-06-06 08:31:48"
"RK20180606159",NA,NA,"",1,0,0,"2018-06-06 08:33:00","2018-06-06 08:33:00"
"RK20180606161",502,33419,"矩形坯",40,57.5652,2,"2018-06-06 08:33:05","2018-06-06 08:33:05"
"RK20180606162",1400,33330,"热轧带钢",12,39.13,2,"2018-06-06 08:33:41","2018-06-06 08:33:41"
"RK20180606163",2517,3133,"圆钢",25,40.6,2,"2018-06-06 08:37:57","2018-06-06 08:37:57"
"RK20180606164",2517,3133,"圆钢",26,40.6,2,"2018-06-06 08:42:13","2018-06-06 08:42:13"
"RK20180605828",292,3109,"热卷",3,43.197,2,"2018-06-06 08:46:36","2018-06-06 08:46:36"
"RK20180605796",760,3109,"热卷",1,14.637,2,"2018-06-06 08:48:00","2018-06-06 08:48:00"
"RK20180604472",1474,3127,"热板",20,31.5658,2,"2018-06-06 08:48:23","2018-06-06 08:48:23"
"RK20180605718",1571,3109,"热卷",2,28.903,2,"2018-06-06 08:49:40","2018-06-06 08:49:40"
"RK20180605732",1571,3109,"热卷",1,14.539,2,"2018-06-06 08:51:44","2018-06-06 08:51:44"
"RK20180605810",760,3109,"热卷",1,14.623,2,"2018-06-06 08:52:46","2018-06-06 08:52:46"
"RK20180606166",502,33419,"矩形坯",40,57.6317,2,"2018-06-06 08:54:08","2018-06-06 08:54:08"
"RK20180605799",760,3109,"热卷",2,29.162,2,"2018-06-06 08:54:54","2018-06-06 08:54:54"
"RK20180605794",760,3109,"热卷",3,42.903,2,"2018-06-06 08:55:07","2018-06-06 08:55:07"
"RK20180606167",NA,NA,"",4,0,0,"2018-06-06 08:56:40","2018-06-06 08:56:40"
"RK20180605753",1583,3109,"热卷",1,14.518,2,"2018-06-06 08:56:46","2018-06-06 08:56:46"
"RK20180605761",2242,3109,"热卷",1,12.257,2,"2018-06-06 08:57:35","2018-06-06 08:57:35"
"RK20180606169",1400,3109,"热卷",2,19.7925,2,"2018-06-06 08:58:37","2018-06-06 08:58:37"
"RK20180606170",253,3109,"热卷",2,19.7925,2,"2018-06-06 08:58:57","2018-06-06 08:58:57"
"RK20180606172",502,33419,"矩形坯",40,57.5295,2,"2018-06-06 08:59:08","2018-06-06 08:59:08"
"RK20180605653",1400,3109,"热卷",3,36.218,2,"2018-06-06 08:59:40","2018-06-06 08:59:40"
"RK20180605825",292,3109,"热卷",1,14.595,2,"2018-06-06 09:01:48","2018-06-06 09:01:48"
"RK20180605714",192,379,"花纹卷",6,37.331,2,"2018-06-06 09:05:57","2018-06-06 09:05:57"
"RK20180605720",1571,3109,"热卷",2,29.323,2,"2018-06-06 09:06:23","2018-06-06 09:06:23"
"RK20180605730",1571,3109,"热卷",2,29.33,2,"2018-06-06 09:12:39","2018-06-06 09:12:39"
"RK20180605775",2242,3109,"热卷",2,25.123,2,"2018-06-06 09:15:24","2018-06-06 09:15:24"
"RK20180605719",1571,3109,"热卷",3,43.897,2,"2018-06-06 09:16:37","2018-06-06 09:16:37"
"RK20180605731",1571,3109,"热卷",2,29.358,2,"2018-06-06 09:18:35","2018-06-06 09:18:35"
"RK20180605783",2242,3109,"热卷",2,25.256,2,"2018-06-06 09:23:13","2018-06-06 09:23:13"
"RK20180605679",1400,3109,"热卷",2,26.404,2,"2018-06-06 09:23:51","2018-06-06 09:23:51"
"RK20180605724",1571,3109,"热卷",1,14.525,2,"2018-06-06 09:24:28","2018-06-06 09:24:28"
"RK20180605709",192,3109,"热卷",1,14.497,2,"2018-06-06 09:26:47","2018-06-06 09:26:47"
"RK20180605671",1400,3109,"热卷",1,14.476,2,"2018-06-06 09:28:51","2018-06-06 09:28:51"
"RK20180605722",1571,3109,"热卷",1,14.623,2,"2018-06-06 09:28:56","2018-06-06 09:28:56"
"RK20180605668",1400,3109,"热卷",2,28.322,2,"2018-06-06 09:30:35","2018-06-06 09:30:35"
"RK20180605807",760,3109,"热卷",1,14.476,2,"2018-06-06 09:32:09","2018-06-06 09:32:09"
"RK20180606184",502,33419,"矩形坯",40,57.2355,2,"2018-06-06 09:32:40","2018-06-06 09:32:40"
"RK20180605677",1400,3109,"热卷",1,14.546,2,"2018-06-06 09:34:30","2018-06-06 09:34:30"
"RK20180605758",2242,3109,"热卷",4,45.78,2,"2018-06-06 09:36:11","2018-06-06 09:36:11"
"RK20180606186",502,33419,"矩形坯",40,57.589,2,"2018-06-06 09:36:34","2018-06-06 09:36:34"
"RK20180605769",2242,3109,"热卷",3,37.772,2,"2018-06-06 09:38:00","2018-06-06 09:38:00"
"RK20180605808",760,3109,"热卷",2,29.162,2,"2018-06-06 09:41:18","2018-06-06 09:41:18"
"RK20180605656",1400,3109,"热卷",2,29.225,2,"2018-06-06 09:43:23","2018-06-06 09:43:23"
"RK20180605754",1583,3109,"热卷",1,14.532,2,"2018-06-06 09:45:06","2018-06-06 09:45:06"
"RK20180605824",292,3109,"热卷",1,14.56,2,"2018-06-06 09:45:34","2018-06-06 09:45:34"
"RK20180605800",760,3109,"热卷",2,28.294,2,"2018-06-06 09:48:39","2018-06-06 09:48:39"
"RK20180605648",1400,3109,"热卷",2,29.12,2,"2018-06-06 09:51:25","2018-06-06 09:51:25"
"RK20180605755",1583,3109,"热卷",1,14.497,2,"2018-06-06 09:53:27","2018-06-06 09:53:27"
"RK20180605764",2242,3109,"热卷",3,37.779,2,"2018-06-06 09:57:52","2018-06-06 09:57:52"
"RK20180605725",1571,3109,"热卷",2,29.036,2,"2018-06-06 09:59:52","2018-06-06 09:59:52"
"RK20180605781",2242,3109,"热卷",2,25.179,2,"2018-06-06 10:03:35","2018-06-06 10:03:35"
"RK20180606202",502,33419,"矩形坯",40,57.5477,2,"2018-06-06 10:15:17","2018-06-06 10:15:17"
"RK20180606205",2164,3109,"热卷",2,14.8435,2,"2018-06-06 10:18:16","2018-06-06 10:18:16"
"RK20180606206",185,3109,"热卷",4,66.5175,2,"2018-06-06 10:20:03","2018-06-06 10:20:03"
"RK20180606206",185,3105,"低合金卷",2,37.527,2,"2018-06-06 10:20:03","2018-06-06 10:20:03"
"RK20180606207",662,3109,"热卷",4,57.4875,2,"2018-06-06 10:21:10","2018-06-06 10:21:10"
"RK20180606212",502,33419,"矩形坯",34,48.8222,2,"2018-06-06 10:23:52","2018-06-06 10:23:52"
"RK20180606211",1761,376,"低合金中板",3,17.1661,2,"2018-06-06 10:23:58","2018-06-06 10:23:58"
"RK20180606213",1223,3115,"冷卷",4,15.932,2,"2018-06-06 10:28:05","2018-06-06 10:28:05"
"RK20180606215",1223,3115,"冷卷",7,27.601,2,"2018-06-06 10:29:30","2018-06-06 10:29:30"
"RK20180606216",1223,3115,"冷卷",7,26.887,2,"2018-06-06 10:31:43","2018-06-06 10:31:43"
"RK20180606218",1223,3115,"冷卷",7,25.865,2,"2018-06-06 10:33:31","2018-06-06 10:33:31"
"RK20180606224",1223,3115,"冷卷",7,27.44,2,"2018-06-06 10:35:28","2018-06-06 10:35:28"
"RK20180606229",1616,33401,"车轮钢卷",4,24.206,2,"2018-06-06 10:36:29","2018-06-06 10:36:29"
"RK20180605675",1400,3109,"热卷",2,40.047,2,"2018-06-06 10:51:30","2018-06-06 10:51:30"
"RK20180605254",2753,3109,"热卷",3,46.774,2,"2018-06-06 10:53:32","2018-06-06 10:53:32"
"RK20180605277",2753,3109,"热卷",2,31.269,2,"2018-06-06 10:56:44","2018-06-06 10:56:44"
"RK20180605806",760,3109,"热卷",2,40.495,2,"2018-06-06 10:58:17","2018-06-06 10:58:17"
"RK20180605235",2753,3109,"热卷",2,31.248,2,"2018-06-06 11:02:59","2018-06-06 11:02:59"
"RK20180605669",1400,3109,"热卷",2,40.257,2,"2018-06-06 11:03:32","2018-06-06 11:03:32"
"RK20180606259",1425,3109,"热卷",1,15.729,2,"2018-06-06 11:12:34","2018-06-06 11:12:34"
"RK20180605262",2753,3109,"热卷",3,46.704,2,"2018-06-06 11:12:47","2018-06-06 11:12:47"
"RK20180604926",1400,3109,"热卷",2,39.739,2,"2018-06-06 11:14:38","2018-06-06 11:14:38"
"RK20180606263",1737,376,"低合金中板",244,561.633099999999,2,"2018-06-06 11:15:16","2018-06-06 11:15:16"
"RK20180605751",169,3115,"冷卷",4,28.301,2,"2018-06-06 11:17:25","2018-06-06 11:17:25"
"RK20180604958",169,3109,"热卷",2,40.159,2,"2018-06-06 11:17:44","2018-06-06 11:17:44"
"RK20180606264",433,372,"普碳中板",3,6.4225,2,"2018-06-06 11:18:37","2018-06-06 11:18:37"
"RK20180605716",2204,3105,"低合金卷",2,40.0365,2,"2018-06-06 11:20:51","2018-06-06 11:20:51"
"RK20180606269",427,376,"低合金中板",4,6.398,2,"2018-06-06 11:21:08","2018-06-06 11:21:08"
"RK20180601537",2753,3109,"热卷",2,31.374,2,"2018-06-06 11:21:25","2018-06-06 11:21:25"
"RK20180604959",169,3115,"冷卷",5,34.741,2,"2018-06-06 11:21:34","2018-06-06 11:21:34"
"RK20180605278",2753,3109,"热卷",2,31.353,2,"2018-06-06 11:21:59","2018-06-06 11:21:59"
"RK20180606272",1297,3109,"热卷",1,23.464,2,"2018-06-06 11:22:27","2018-06-06 11:22:27"
"RK20180601536",2753,3109,"热卷",2,31.031,2,"2018-06-06 11:25:11","2018-06-06 11:25:11"
"RK20180605831",292,3105,"低合金卷",2,38.038,2,"2018-06-06 11:25:48","2018-06-06 11:25:48"
"RK20180606278",502,33419,"矩形坯",40,57.3895,2,"2018-06-06 11:26:29","2018-06-06 11:26:29"
"RK20180604945",169,3115,"冷卷",5,44.31,2,"2018-06-06 11:30:12","2018-06-06 11:30:12"
"RK20180601542",2753,3109,"热卷",2,31.5,2,"2018-06-06 11:30:20","2018-06-06 11:30:20"
"RK20180606285",508,3109,"热卷",1,20.0445,2,"2018-06-06 11:31:21","2018-06-06 11:31:21"
"RK20180605238",2753,3109,"热卷",2,31.521,2,"2018-06-06 11:32:26","2018-06-06 11:32:26"
"RK20180606286",502,33419,"矩形坯",40,58.1721,2,"2018-06-06 11:32:38","2018-06-06 11:32:38"
"RK20180606290",527,372,"普碳中板",2,4.2364,2,"2018-06-06 11:33:27","2018-06-06 11:33:27"
"RK20180605283",2753,3109,"热卷",2,31.15,2,"2018-06-06 11:34:52","2018-06-06 11:34:52"
"RK20180605265",2753,3109,"热卷",3,46.851,2,"2018-06-06 11:39:43","2018-06-06 11:39:43"
"RK20180604946",169,3115,"冷卷",4,39.025,2,"2018-06-06 11:39:55","2018-06-06 11:39:55"
"RK20180606299",297,3115,"冷卷",9,36.897,2,"2018-06-06 11:42:09","2018-06-06 11:42:09"
"RK20180606302",502,33419,"矩形坯",40,57.2453,2,"2018-06-06 11:43:21","2018-06-06 11:43:21"
"RK20180605296",2753,3109,"热卷",2,31.381,2,"2018-06-06 11:46:25","2018-06-06 11:46:25"
"RK20180604944",169,3115,"冷卷",4,38.703,2,"2018-06-06 11:48:07","2018-06-06 11:48:07"
"RK20180606303",2448,379,"花纹卷",1,13.5485,2,"2018-06-06 11:48:24","2018-06-06 11:48:24"
"RK20180606305",2049,3109,"热卷",15,234.584,2,"2018-06-06 11:50:19","2018-06-06 11:50:19"
"RK20180605242",2753,3109,"热卷",3,47.026,2,"2018-06-06 11:51:43","2018-06-06 11:51:43"
"RK20180606306",1621,376,"低合金中板",10,22.519,2,"2018-06-06 11:53:18","2018-06-06 11:53:18"
"RK20180604953",169,3115,"冷卷",4,37.044,2,"2018-06-06 11:54:37","2018-06-06 11:54:37"
"RK20180606307",903,33320,"镀铝锌卷",1,7.343,2,"2018-06-06 11:55:30","2018-06-06 11:55:30"
"RK20180606308",612,3115,"冷卷",2,11.228,2,"2018-06-06 11:58:29","2018-06-06 11:58:29"
"RK20180603058",2462,36,"盘螺",30,40.306,2,"2018-06-06 11:58:49","2018-06-06 11:58:49"
"RK20180606310",1668,3109,"热卷",1,15.61,2,"2018-06-06 11:59:24","2018-06-06 11:59:24"
"RK20180603059",2462,33527,"盘圆",29,39.788,2,"2018-06-06 12:01:10","2018-06-06 12:01:10"
"RK20180606314",948,376,"低合金中板",3,3.8374,2,"2018-06-06 12:01:14","2018-06-06 12:01:14"
"RK20180606316",502,33419,"矩形坯",40,57.2915,2,"2018-06-06 12:02:54","2018-06-06 12:02:54"
"RK20180603057",2462,33527,"盘圆",29,39.9,2,"2018-06-06 12:04:33","2018-06-06 12:04:33"
"RK20180603054",2462,33527,"盘圆",32,44.002,2,"2018-06-06 12:07:25","2018-06-06 12:07:25"
"RK20180606319",527,3109,"热卷",1,20.545,2,"2018-06-06 12:16:41","2018-06-06 12:16:41"
"RK20180606321",1940,3115,"冷卷",3,22.001,2,"2018-06-06 12:18:40","2018-06-06 12:18:40"
"RK20180606320",268,3109,"热卷",1,10.01,2,"2018-06-06 12:18:51","2018-06-06 12:18:51"
"RK20180531511",1400,3109,"热卷",2,31.318,2,"2018-06-06 12:18:53","2018-06-06 12:18:53"
"RK20180606322",1668,3109,"热卷",1,20.7018,2,"2018-06-06 12:19:47","2018-06-06 12:19:47"
"RK20180605288",2753,3109,"热卷",2,31.346,2,"2018-06-06 12:25:59","2018-06-06 12:25:59"
"RK20180606324",193,3115,"冷卷",1,8.2355,2,"2018-06-06 12:26:38","2018-06-06 12:26:38"
"RK20180606326",232,3109,"热卷",6,93.723,2,"2018-06-06 12:30:14","2018-06-06 12:30:14"
"RK201806041029",973,3120,"酸洗卷",1,6.055,2,"2018-06-06 12:31:22","2018-06-06 12:31:22"
"RK20180531512",1400,3109,"热卷",2,31.283,2,"2018-06-06 12:32:55","2018-06-06 12:32:55"
"RK20180604941",2397,3115,"冷卷",3,19.481,2,"2018-06-06 12:34:32","2018-06-06 12:34:32"
"RK201806041032",1588,3115,"冷卷",3,12.621,2,"2018-06-06 12:39:59","2018-06-06 12:39:59"
"RK20180606327",410,3115,"冷卷",1,3.794,2,"2018-06-06 12:40:34","2018-06-06 12:40:34"
"RK20180606329",1846,3115,"冷卷",3,11.109,2,"2018-06-06 12:41:35","2018-06-06 12:41:35"
"RK20180606331",948,3105,"低合金卷",1,19.754,2,"2018-06-06 12:43:42","2018-06-06 12:43:42"
"RK20180606333",2180,394,"大梁卷",1,14.8155,2,"2018-06-06 12:46:07","2018-06-06 12:46:07"
"RK20180604919",1400,379,"花纹卷",1,6.7795,2,"2018-06-06 12:52:32","2018-06-06 12:52:32"
"RK20180606338",1887,3109,"热卷",2,31.262,2,"2018-06-06 12:52:47","2018-06-06 12:52:47"
"RK201806041036",1542,379,"花纹卷",2,16.2155,2,"2018-06-06 12:54:26","2018-06-06 12:54:26"
"RK20180606353",232,3109,"热卷",5,78.26,2,"2018-06-06 13:04:37","2018-06-06 13:04:37"
"RK20180606351",1400,33398,"方钢",54,40.516,2,"2018-06-06 13:03:31","2018-06-06 13:04:46"
"RK20180606367",232,3109,"热卷",1,20.7018,2,"2018-06-06 13:12:46","2018-06-06 13:12:46"
"RK20180606370",502,33419,"矩形坯",40,57.4413,2,"2018-06-06 13:20:10","2018-06-06 13:20:10"
"RK20180606372",1761,376,"低合金中板",4,13.5555,2,"2018-06-06 13:20:28","2018-06-06 13:20:28"
"RK20180606374",1761,372,"普碳中板",2,4.2833,2,"2018-06-06 13:26:21","2018-06-06 13:26:21"
"RK20180606375",601,372,"普碳中板",2,4.2833,2,"2018-06-06 13:27:07","2018-06-06 13:27:07"
"RK20180606379",268,3109,"热卷",3,60.2994,2,"2018-06-06 13:31:54","2018-06-06 13:31:54"
"RK20180606394",502,33419,"矩形坯",34,48.7865,2,"2018-06-06 13:40:26","2018-06-06 13:40:26"
"RK20180606396",502,33419,"矩形坯",40,57.2593,2,"2018-06-06 13:42:23","2018-06-06 13:42:23"
"RK20180606398",252,3109,"热卷",1,19.712,2,"2018-06-06 13:48:53","2018-06-06 13:48:53"
"RK20180606421",591,3115,"冷卷",2,9.877,2,"2018-06-06 13:58:09","2018-06-06 13:58:09"
"RK20180606423",250,3105,"低合金卷",4,79.317,2,"2018-06-06 13:59:40","2018-06-06 13:59:40"
"RK20180606426",344,3109,"热卷",1,6.055,2,"2018-06-06 14:01:41","2018-06-06 14:01:41"
"RK20180606428",948,3109,"热卷",1,20.216,2,"2018-06-06 14:03:07","2018-06-06 14:03:07"
"RK20180606430",527,3109,"热卷",1,20.573,2,"2018-06-06 14:04:04","2018-06-06 14:04:04"
"RK20180605811",760,3109,"热卷",2,29.302,2,"2018-06-06 14:06:43","2018-06-06 14:06:43"
"RK20180605844",297,3109,"热卷",1,13.433,2,"2018-06-06 14:08:04","2018-06-06 14:08:04"
"RK20180606432",245,3109,"热卷",1,15.666,2,"2018-06-06 14:08:16","2018-06-06 14:08:16"
"RK20180605697",194,3109,"热卷",1,13.377,2,"2018-06-06 14:09:34","2018-06-06 14:09:34"
"RK20180606435",502,33419,"矩形坯",40,57.4476,2,"2018-06-06 14:10:43","2018-06-06 14:10:43"
"RK20180605832",297,3109,"热卷",1,14.658,2,"2018-06-06 14:11:01","2018-06-06 14:11:01"
"RK20180605829",292,3109,"热卷",2,29.288,2,"2018-06-06 14:11:40","2018-06-06 14:11:40"
"RK20180605793",760,3109,"热卷",1,14.686,2,"2018-06-06 14:12:00","2018-06-06 14:12:00"
"RK20180605717",1571,3109,"热卷",1,14.644,2,"2018-06-06 14:13:16","2018-06-06 14:13:16"
"RK20180605805",760,3109,"热卷",2,29.477,2,"2018-06-06 14:13:29","2018-06-06 14:13:29"
"RK20180605797",760,3109,"热卷",1,14.623,2,"2018-06-06 14:13:47","2018-06-06 14:13:47"
"RK20180605723",1571,3109,"热卷",1,14.721,2,"2018-06-06 14:13:52","2018-06-06 14:13:52"
"RK20180605715",2204,3109,"热卷",1,14.623,2,"2018-06-06 14:14:16","2018-06-06 14:14:16"
"RK20180605704",192,3109,"热卷",1,14.609,2,"2018-06-06 14:15:22","2018-06-06 14:15:22"
"RK20180606440",250,3115,"冷卷",1,6.769,2,"2018-06-06 14:15:48","2018-06-06 14:15:48"
"RK20180605740",169,3109,"热卷",3,44.17,2,"2018-06-06 14:15:52","2018-06-06 14:15:52"
"RK20180605763",2242,3109,"热卷",2,24.682,2,"2018-06-06 14:16:22","2018-06-06 14:16:22"
"RK20180605809",760,3109,"热卷",1,14.644,2,"2018-06-06 14:16:40","2018-06-06 14:16:40"
"RK20180605713",192,3109,"热卷",1,14.672,2,"2018-06-06 14:17:30","2018-06-06 14:17:30"
"RK20180605784",2242,3109,"热卷",4,41.783,2,"2018-06-06 14:17:48","2018-06-06 14:17:48"
"RK20180605834",297,3109,"热卷",1,13.496,2,"2018-06-06 14:18:47","2018-06-06 14:18:47"
