"c2014","c2015","c2016","c2017","c2018","c2019","c2020","c2021","c2022"
"CK20180530583",169,3115,"冷卷",8,42.392,11,"2018-05-30 15:12:11","2018-05-30 15:12:11"
"CK20180530584",200,33419,"矩形坯",36,56.0217,11,"2018-05-30 15:13:46","2018-05-30 15:13:46"
"CK20180530588",2462,36,"盘螺",16,21,11,"2018-05-30 15:14:33","2018-05-30 15:14:33"
"CK20180530587",502,33419,"矩形坯",36,56.0217,11,"2018-05-30 15:15:11","2018-05-30 15:15:38"
"CK20180530600",2462,3128,"螺纹钢",83,140,11,"2018-05-30 15:15:53","2018-05-30 15:15:53"
"CKW20180530073",1901,3109,"热卷",1,6.118,11,"2018-05-30 15:19:32","2018-05-30 15:19:32"
"CK20180530655",1400,3115,"冷卷",71,306.901,11,"2018-05-30 15:21:28","2018-05-30 15:21:28"
"CK20180530603",967,33330,"热轧带钢",13,36.8851,11,"2018-05-30 15:23:19","2018-05-30 15:23:38"
"CK20180530604",1055,316,"H型钢",8,43.8144,11,"2018-05-30 15:23:31","2018-05-30 15:23:54"
"CKW20180530075",194,3109,"热卷",1,13.398,11,"2018-05-30 15:24:12","2018-05-30 15:24:12"
"CK20180530607",273,3109,"热卷",1,5.9255,11,"2018-05-30 15:24:16","2018-05-30 15:24:16"
"CK20180530643",192,3115,"冷卷",4,13.083,11,"2018-05-30 15:25:41","2018-05-30 15:25:41"
"CK20180530608",1055,316,"H型钢",8,43.8144,11,"2018-05-30 15:25:48","2018-05-30 15:26:28"
"CK20180530612",200,33419,"矩形坯",36,55.8824,11,"2018-05-30 15:26:28","2018-05-30 15:26:28"
"CK20180530613",404,33519,"ABS树脂",400,7,11,"2018-05-30 15:27:07","2018-05-30 15:27:25"
"CKW20180530076",344,3115,"冷卷",3,20.062,11,"2018-05-30 15:28:03","2018-05-30 15:28:03"
"CK20180530615",200,33419,"矩形坯",36,55.188,11,"2018-05-30 15:29:06","2018-05-30 15:29:06"
"CK20180530616",350,3115,"冷卷",1,4.676,11,"2018-05-30 15:29:13","2018-05-30 15:29:13"
"CK20180530614",502,33419,"矩形坯",36,55.8824,11,"2018-05-30 15:28:47","2018-05-30 15:29:21"
"CK20180530617",1055,316,"H型钢",6,36.3384,11,"2018-05-30 15:29:27","2018-05-30 15:29:51"
"CKW20180530077",948,3105,"低合金卷",1,19.873,11,"2018-05-30 15:31:03","2018-05-30 15:31:03"
"CK20180530619",502,33419,"矩形坯",36,55.188,11,"2018-05-30 15:30:45","2018-05-30 15:31:19"
"CKW20180530078",948,3105,"低合金卷",1,20.251,11,"2018-05-30 15:31:37","2018-05-30 15:31:37"
"CK20180530571",702,3109,"热卷",1,20.0655,11,"2018-05-30 15:08:21","2018-05-30 15:32:00"
"CK20180530503",702,3109,"热卷",2,40.4145,11,"2018-05-30 14:30:39","2018-05-30 15:32:48"
"CK20180530625",961,33386,"普碳中厚板",1,3.808,11,"2018-05-30 15:34:40","2018-05-30 15:34:40"
"CK20180530624",433,372,"普碳中板",1,6.1656,11,"2018-05-30 15:34:29","2018-05-30 15:34:49"
"CK20180530628",2275,3114,"冷板",3,7.5054,11,"2018-05-30 15:36:01","2018-05-30 15:36:01"
"CK20180530606",193,3115,"冷卷",1,4.837,11,"2018-05-30 15:25:26","2018-05-30 15:37:28"
"CK20180530521",177,3115,"冷卷",1,5.0575,11,"2018-05-30 14:39:19","2018-05-30 15:37:42"
"CKW20180530079",193,3105,"低合金卷",1,20.6255,11,"2018-05-30 15:37:50","2018-05-30 15:37:50"
"CK20180530632",1761,376,"低合金中板",5,25.3869,11,"2018-05-30 15:37:44","2018-05-30 15:38:15"
"CK20180530633",1761,376,"低合金中板",7,22.2817,11,"2018-05-30 15:38:25","2018-05-30 15:38:44"
"CK20180530634",2124,323,"无缝管",147,37.9554,11,"2018-05-30 15:39:35","2018-05-30 15:39:57"
"CK20180530627",967,33330,"热轧带钢",14,39.6704,11,"2018-05-30 15:36:07","2018-05-30 15:40:51"
"CKW20180530080",194,3105,"低合金卷",2,40.5405,11,"2018-05-30 15:42:12","2018-05-30 15:42:12"
"CKW20180530080",273,3109,"热卷",1,17.885,11,"2018-05-30 15:42:12","2018-05-30 15:42:12"
"CKW20180530081",1940,3115,"冷卷",1,4.676,11,"2018-05-30 15:48:30","2018-05-30 15:48:30"
"CK20180530644",1055,316,"H型钢",6,36.3384,11,"2018-05-30 15:48:18","2018-05-30 15:48:37"
"CK20180530645",305,372,"普碳中板",2,3.9431,11,"2018-05-30 15:48:49","2018-05-30 15:49:10"
"CKW20180530082",193,3109,"热卷",1,13.321,11,"2018-05-30 15:50:34","2018-05-30 15:50:34"
"CK20180530646",1055,316,"H型钢",8,43.8144,11,"2018-05-30 15:50:27","2018-05-30 15:50:48"
"CKW20180530083",2165,3109,"热卷",1,5.9255,11,"2018-05-30 15:53:44","2018-05-30 15:53:44"
"CK20180530629",435,3109,"热卷",3,39.8384,11,"2018-05-30 15:36:58","2018-05-30 15:53:50"
"CK20180530577",435,3109,"热卷",2,26.4306,11,"2018-05-30 15:10:41","2018-05-30 15:54:06"
"CKW20180530084",344,3115,"冷卷",1,6.727,11,"2018-05-30 15:55:07","2018-05-30 15:55:07"
"CK20180530650",320,33330,"热轧带钢",18,58.5228,11,"2018-05-30 15:55:48","2018-05-30 15:56:09"
"CK20180530654",200,33419,"矩形坯",32,49.056,11,"2018-05-30 15:56:29","2018-05-30 15:56:29"
"CKW20180530085",2889,3109,"热卷",1,20.23,11,"2018-05-30 15:57:14","2018-05-30 15:57:14"
"CK20180530656",502,33419,"矩形坯",32,49.056,11,"2018-05-30 15:57:59","2018-05-30 15:58:27"
"CK20180530658",591,3114,"冷板",1,4.025,11,"2018-05-30 15:58:54","2018-05-30 15:59:15"
"CK20180530661",2439,3109,"热卷",1,19.432,11,"2018-05-30 16:00:05","2018-05-30 16:00:05"
"CK20180530661",2439,3105,"低合金卷",2,38.654,11,"2018-05-30 16:00:05","2018-05-30 16:00:05"
"CK20180530662",2331,3128,"螺纹钢",8,11.9686,11,"2018-05-30 16:00:35","2018-05-30 16:00:35"
"CK20180530667",169,3109,"热卷",2,40.152,11,"2018-05-30 16:00:39","2018-05-30 16:00:39"
"CK20180530674",169,3105,"低合金卷",1,19.866,11,"2018-05-30 16:05:39","2018-05-30 16:05:39"
"CK20180530639",435,3109,"热卷",4,52.9872,11,"2018-05-30 15:46:24","2018-05-30 16:06:48"
"CK20180530673",1676,33448,"八角锭",12,41.3,11,"2018-05-30 16:06:48","2018-05-30 16:07:10"
"CK20180530675",301,376,"低合金中板",12,46.3253,11,"2018-05-30 16:07:56","2018-05-30 16:07:56"
"CK20180530675",301,372,"普碳中板",59,156.2078,11,"2018-05-30 16:07:56","2018-05-30 16:07:56"
"CK20180530680",169,3105,"低合金卷",1,20.202,11,"2018-05-30 16:09:03","2018-05-30 16:09:03"
"CK20180530677",320,33330,"热轧带钢",18,58.3968,11,"2018-05-30 16:09:04","2018-05-30 16:09:28"
"CK20180530678",169,3119,"镀锌卷",1,4.382,11,"2018-05-30 16:09:46","2018-05-30 16:09:46"
"CK20180530679",169,3119,"镀锌卷",6,29.393,11,"2018-05-30 16:10:10","2018-05-30 16:10:10"
"CK20180530681",2694,3109,"热卷",1,20.293,11,"2018-05-30 16:10:44","2018-05-30 16:10:44"
"CK20180530649",189,33326,"冷硬卷",4,61.061,11,"2018-05-30 15:55:24","2018-05-30 16:11:10"
"CK20180530684",1400,3109,"热卷",2,39.83,11,"2018-05-30 16:12:09","2018-05-30 16:12:09"
"CK20180530605",972,3115,"冷卷",1,3.808,11,"2018-05-30 15:25:03","2018-05-30 16:12:20"
"CK20180530686",169,3105,"低合金卷",1,20.307,11,"2018-05-30 16:12:50","2018-05-30 16:12:50"
"CK20180530687",1400,3109,"热卷",1,20.1075,11,"2018-05-30 16:13:36","2018-05-30 16:13:36"
"CKW20180530086",2635,3109,"热卷",2,39.83,11,"2018-05-30 16:14:55","2018-05-30 16:14:55"
"CK20180530647",2522,33326,"冷硬卷",1,16.863,11,"2018-05-30 15:50:49","2018-05-30 16:15:36"
"CKW20180530087",292,3105,"低合金卷",1,20.2545,11,"2018-05-30 16:15:46","2018-05-30 16:15:46"
"CKW20180530088",583,3109,"热卷",1,20.1075,11,"2018-05-30 16:17:31","2018-05-30 16:17:31"
"CK20180530694",169,3105,"低合金卷",1,6.923,11,"2018-05-30 16:18:01","2018-05-30 16:18:01"
"CK20180530692",1761,376,"低合金中板",5,16.0006,11,"2018-05-30 16:17:40","2018-05-30 16:18:04"
"CK20180530688",967,33330,"热轧带钢",14,39.5801,11,"2018-05-30 16:14:18","2018-05-30 16:18:13"
"CK20180530700",169,3105,"低合金卷",2,14.357,11,"2018-05-30 16:23:44","2018-05-30 16:23:44"
"CK20180530699",2675,3109,"热卷",1,20.0172,11,"2018-05-30 16:24:00","2018-05-30 16:24:00"
"CKW20180530089",350,33401,"车轮钢卷",14,188.461,11,"2018-05-30 16:24:22","2018-05-30 16:24:22"
"CK20180530703",169,3105,"低合金卷",2,12.208,11,"2018-05-30 16:25:59","2018-05-30 16:25:59"
"CK20180530693",1589,3109,"热卷",3,51.3975,11,"2018-05-30 16:19:16","2018-05-30 16:28:55"
"CK20180530712",1621,3105,"低合金卷",1,20.244,11,"2018-05-30 16:31:55","2018-05-30 16:31:55"
"CK20180530713",1621,3109,"热卷",1,20.279,11,"2018-05-30 16:33:17","2018-05-30 16:33:17"
"CK20180530704",1542,379,"花纹卷",1,14.8645,11,"2018-05-30 16:27:12","2018-05-30 16:33:56"
"CK20180530683",1542,379,"花纹卷",3,43.218,11,"2018-05-30 16:12:49","2018-05-30 16:34:08"
"CKW20180530091",2889,3109,"热卷",1,20.0172,11,"2018-05-30 16:34:13","2018-05-30 16:34:13"
"CK20180530719",320,33330,"热轧带钢",18,58.4528,11,"2018-05-30 16:36:22","2018-05-30 16:36:42"
"CKW20180530092",1959,3115,"冷卷",3,17.549,11,"2018-05-30 16:38:20","2018-05-30 16:38:20"
"CK20180530721",1621,3109,"热卷",1,19.873,11,"2018-05-30 16:40:01","2018-05-30 16:40:01"
"CK20180530720",903,33320,"镀铝锌卷",1,7.168,11,"2018-05-30 16:40:08","2018-05-30 16:40:33"
"CK20180530728",2439,3105,"低合金卷",1,19.614,11,"2018-05-30 16:42:53","2018-05-30 16:42:53"
"CKW20180530093",1118,3109,"热卷",1,19.873,11,"2018-05-30 16:43:20","2018-05-30 16:43:20"
"CKW20180530094",268,3105,"低合金卷",1,20.244,11,"2018-05-30 16:44:48","2018-05-30 16:44:48"
"CK20180530714",2454,3119,"镀锌卷",9,46.515,11,"2018-05-30 16:34:11","2018-05-30 16:46:41"
"CK20180530729",320,33330,"热轧带钢",18,58.632,11,"2018-05-30 16:47:51","2018-05-30 16:48:10"
"CKW20180530095",1668,3109,"热卷",1,13.279,11,"2018-05-30 16:51:08","2018-05-30 16:51:08"
"CK20180530733",320,33330,"热轧带钢",18,58.2484,11,"2018-05-30 16:50:47","2018-05-30 16:51:14"
"CK20180530609",1668,3109,"热卷",2,41.5688,11,"2018-05-30 15:26:27","2018-05-30 16:52:50"
"CK20180530738",972,3114,"冷板",1,3.514,11,"2018-05-30 16:53:15","2018-05-30 16:53:34"
"CK20180530741",192,3115,"冷卷",3,10.213,11,"2018-05-30 16:53:44","2018-05-30 16:53:44"
"CK20180530742",972,3114,"冷板",3,11.445,11,"2018-05-30 16:54:48","2018-05-30 16:55:09"
"CK20180530743",972,3114,"冷板",1,3.633,11,"2018-05-30 16:55:40","2018-05-30 16:56:02"
"CK20180530682",934,3109,"热卷",3,51.933,11,"2018-05-30 16:11:56","2018-05-30 16:56:19"
"CK20180530744",1761,376,"低合金中板",27,51.1644,11,"2018-05-30 16:55:54","2018-05-30 16:56:43"
"CK20180530749",1851,372,"普碳中板",1,5.803,11,"2018-05-30 16:57:58","2018-05-30 16:57:58"
"CK20180530748",2753,3109,"热卷",1,15.568,11,"2018-05-30 16:58:15","2018-05-30 16:58:15"
"CK20180530752",192,3115,"冷卷",1,3.262,11,"2018-05-30 16:59:14","2018-05-30 16:59:14"
"CK20180530753",2753,3109,"热卷",2,31.171,11,"2018-05-30 16:59:14","2018-05-30 16:59:14"
"CK20180530756",1668,3109,"热卷",1,20.8565,11,"2018-05-30 17:01:51","2018-05-30 17:01:51"
"CK20180530755",320,33330,"热轧带钢",18,58.6488,11,"2018-05-30 17:01:29","2018-05-30 17:01:54"
"CK20180530757",423,372,"普碳中板",1,2.2729,11,"2018-05-30 17:02:56","2018-05-30 17:02:56"
"CK20180530758",2753,3109,"热卷",1,15.596,11,"2018-05-30 17:03:11","2018-05-30 17:03:11"
"CKW20180530096",1118,3109,"热卷",1,15.568,11,"2018-05-30 17:03:27","2018-05-30 17:03:27"
"CK20180530760",194,3109,"热卷",1,19.9815,11,"2018-05-30 17:03:32","2018-05-30 17:03:32"
"CK20180530723",1425,3115,"冷卷",1,5.565,11,"2018-05-30 16:41:42","2018-05-30 17:03:47"
"CK20180530762",194,3109,"热卷",1,13.153,11,"2018-05-30 17:04:05","2018-05-30 17:04:05"
"CK20180530771",1621,372,"普碳中板",3,11.8692,11,"2018-05-30 17:04:23","2018-05-30 17:04:23"
"CKW20180530097",194,3109,"热卷",1,13.405,11,"2018-05-30 17:04:38","2018-05-30 17:04:38"
"CK20180530764",972,3115,"冷卷",1,4.872,11,"2018-05-30 17:04:35","2018-05-30 17:05:01"
"CKW20180530098",194,3109,"热卷",1,13.37,11,"2018-05-30 17:05:15","2018-05-30 17:05:15"
"CK20180530766",775,376,"低合金中板",2,7.7812,11,"2018-05-30 17:05:25","2018-05-30 17:05:48"
"CKW20180530100",273,379,"花纹卷",1,13.412,11,"2018-05-30 17:06:20","2018-05-30 17:06:20"
"CKW20180530099",263,3109,"热卷",1,20.8565,11,"2018-05-30 17:06:34","2018-05-30 17:06:34"
"CKW20180530101",194,3109,"热卷",1,20.167,11,"2018-05-30 17:08:00","2018-05-30 17:08:00"
"CK20180530653",364,3115,"冷卷",2,9.436,11,"2018-05-30 15:56:41","2018-05-30 17:09:07"
"CK20180530695",364,3115,"冷卷",1,4.963,11,"2018-05-30 16:19:57","2018-05-30 17:09:54"
"CKW20180530102",1890,3109,"热卷",1,12.642,11,"2018-05-30 17:11:38","2018-05-30 17:11:38"
"CK20180530660",591,3115,"冷卷",2,9.52,11,"2018-05-30 15:59:44","2018-05-30 17:12:26"
"CK20180530778",297,3115,"冷卷",1,6.538,11,"2018-05-30 17:12:36","2018-05-30 17:12:36"
"CK20180530730",591,3115,"冷卷",1,5.754,11,"2018-05-30 16:49:18","2018-05-30 17:13:42"
"CK20180530779",297,3109,"热卷",2,16.8665,11,"2018-05-30 17:13:53","2018-05-30 17:13:53"
"CK20180530779",297,3105,"低合金卷",2,39.5605,11,"2018-05-30 17:13:53","2018-05-30 17:13:53"
"CK20180530782",350,3115,"冷卷",7,38.787,11,"2018-05-30 17:14:14","2018-05-30 17:14:14"
"CK20180530783",1668,3120,"酸洗卷",3,20.349,11,"2018-05-30 17:15:02","2018-05-30 17:15:02"
"CK20180530786",350,3115,"冷卷",1,5.572,11,"2018-05-30 17:16:28","2018-05-30 17:16:28"
"CK20180530788",952,376,"低合金中板",6,22.1599,11,"2018-05-30 17:16:59","2018-05-30 17:16:59"
"CK20180530789",350,3115,"冷卷",1,5.558,11,"2018-05-30 17:17:25","2018-05-30 17:17:25"
"CK20180530802",1640,33441,"不锈钢冷卷",5,24.4181,11,"2018-05-30 17:17:56","2018-05-30 17:17:56"
"CK20180530799",177,3115,"冷卷",5,41.7445,11,"2018-05-30 17:18:09","2018-05-30 17:18:09"
"CK20180530794",1474,33414,"低合金中厚板",12,40.173,11,"2018-05-30 17:18:44","2018-05-30 17:18:44"
"CK20180530794",1474,376,"低合金中板",98,248.7401,11,"2018-05-30 17:18:44","2018-05-30 17:18:44"
"CK20180530641",972,3115,"冷卷",1,3.654,11,"2018-05-30 15:47:14","2018-05-30 17:19:15"
"CKW20180530103",273,3109,"热卷",1,1.911,11,"2018-05-30 17:19:19","2018-05-30 17:19:19"
"CK20180530792",1055,316,"H型钢",6,36.3384,11,"2018-05-30 17:19:33","2018-05-30 17:19:53"
"CK20180530795",2213,316,"H型钢",4,14.448,11,"2018-05-30 17:19:30","2018-05-30 17:20:27"
"CK20180530761",297,3115,"冷卷",4,15.813,11,"2018-05-30 17:04:01","2018-05-30 17:21:14"
"CK20180530672",297,3115,"冷卷",1,4.053,11,"2018-05-30 16:06:19","2018-05-30 17:21:57"
"CK20180530640",297,3115,"冷卷",4,15.68,11,"2018-05-30 15:46:36","2018-05-30 17:22:23"
"CK20180530808",1400,3109,"热卷",1,20.4785,11,"2018-05-30 17:24:23","2018-05-30 17:24:23"
"CK20180530803",320,33330,"热轧带钢",20,58.2953,11,"2018-05-30 17:24:11","2018-05-30 17:24:32"
"CKW20180530104",297,3115,"冷卷",1,4.837,11,"2018-05-30 17:25:08","2018-05-30 17:25:08"
"CK20180530810",1400,3105,"低合金卷",1,15.2915,11,"2018-05-30 17:26:46","2018-05-30 17:26:46"
"CK20180530809",1128,376,"低合金中板",2,7.819,11,"2018-05-30 17:26:40","2018-05-30 17:27:01"
"CK20180530746",297,379,"花纹卷",2,30.695,11,"2018-05-30 16:56:26","2018-05-30 17:27:13"
"CK20180530811",192,3115,"冷卷",1,5.894,11,"2018-05-30 17:27:37","2018-05-30 17:27:37"
"CK20180530763",1668,3109,"热卷",1,20.5611,11,"2018-05-30 17:04:35","2018-05-30 17:28:34"
"CK20180530745",194,3109,"热卷",1,20.104,11,"2018-05-30 16:56:04","2018-05-30 17:28:51"
"CK20180530812",2849,372,"普碳中板",2,4.5451,11,"2018-05-30 17:30:57","2018-05-30 17:30:57"
"CK20180530816",1400,376,"低合金中板",6,10.6232,11,"2018-05-30 17:31:58","2018-05-30 17:31:58"
"CKW20180530105",948,3109,"热卷",1,20.4785,11,"2018-05-30 17:32:43","2018-05-30 17:32:43"
"CK20180530815",433,376,"低合金中板",32,45.2088,11,"2018-05-30 17:33:28","2018-05-30 17:34:05"
"CK20180530817",194,3109,"热卷",1,20.034,11,"2018-05-30 17:34:07","2018-05-30 17:34:07"
"CK20180530831",1400,3109,"热卷",16,181.055,11,"2018-05-30 17:34:35","2018-05-30 17:34:35"
"CK20180530818",952,33330,"热轧带钢",12,38.374,11,"2018-05-30 17:35:35","2018-05-30 17:35:35"
"CK20180530819",1668,3109,"热卷",1,13.153,11,"2018-05-30 17:36:00","2018-05-30 17:36:00"
"CK20180530820",2431,3109,"热卷",1,20.5254,11,"2018-05-30 17:36:39","2018-05-30 17:36:39"
"CK20180530828",2542,36,"盘螺",51,69.9874,11,"2018-05-30 17:37:40","2018-05-30 17:37:40"
"CK20180530821",1668,3109,"热卷",1,20.7032,11,"2018-05-30 17:37:41","2018-05-30 17:37:41"
"CK20180530822",194,3109,"热卷",1,20.202,11,"2018-05-30 17:38:02","2018-05-30 17:38:02"
"CK20180530825",2431,3109,"热卷",4,83.0368,11,"2018-05-30 17:38:12","2018-05-30 17:38:12"
"CK20180530836",1400,3115,"冷卷",14,53.424,11,"2018-05-30 17:38:32","2018-05-30 17:38:32"
"CK20180530836",1400,3114,"冷板",2,7.973,11,"2018-05-30 17:38:32","2018-05-30 17:38:32"
"CK20180530826",1668,3109,"热卷",1,20.5254,11,"2018-05-30 17:38:35","2018-05-30 17:38:35"
"CKW20180530106",1668,3109,"热卷",2,41.4316,11,"2018-05-30 17:39:30","2018-05-30 17:39:30"
"CK20180530827",1632,323,"无缝管",103,26.8044,11,"2018-05-30 17:39:18","2018-05-30 17:39:39"
"CKW20180530107",273,3115,"冷卷",2,10.962,11,"2018-05-30 17:40:05","2018-05-30 17:40:05"
"CKW20180530108",1668,3109,"热卷",1,20.8047,11,"2018-05-30 17:40:51","2018-05-30 17:40:51"
"CK20180530829",433,372,"普碳中板",16,46.0985,11,"2018-05-30 17:40:32","2018-05-30 17:40:53"
"CK20180530830",423,372,"普碳中板",2,4.5451,11,"2018-05-30 17:41:40","2018-05-30 17:41:40"
"CK20180530837",1400,3114,"冷板",8,26.796,11,"2018-05-30 17:43:33","2018-05-30 17:43:33"
"CK20180530834",1621,3109,"热卷",1,20.055,11,"2018-05-30 17:43:49","2018-05-30 17:43:49"
"CKW20180530109",268,3109,"热卷",1,20.055,11,"2018-05-30 17:44:26","2018-05-30 17:44:26"
"CK20180530835",2450,3128,"螺纹钢",23,30.8595,11,"2018-05-30 17:43:55","2018-05-30 17:44:48"
"CKW20180530110",303,3109,"热卷",1,20.034,11,"2018-05-30 17:46:34","2018-05-30 17:46:34"
"CK20180530849",1400,3115,"冷卷",2,7.455,11,"2018-05-30 17:46:49","2018-05-30 17:46:49"
"CK20180530841",1400,33320,"镀铝锌卷",4,25.669,11,"2018-05-30 17:46:55","2018-05-30 17:46:55"
"CK20180530844",297,3115,"冷卷",3,19.229,11,"2018-05-30 17:48:46","2018-05-30 17:48:46"
"CK20180530813",297,3115,"冷卷",1,3.885,11,"2018-05-30 17:33:22","2018-05-30 17:49:12"
"CK20180530840",320,33330,"热轧带钢",19,61.8954,11,"2018-05-30 17:48:52","2018-05-30 17:49:15"
"CK20180530814",297,3115,"冷卷",3,11.487,11,"2018-05-30 17:33:47","2018-05-30 17:49:52"
"CK20180530863",1400,3119,"镀锌卷",14,60.333,11,"2018-05-30 17:51:46","2018-05-30 17:51:46"
"CK20180530807",220,3115,"冷卷",2,9.891,11,"2018-05-30 17:25:38","2018-05-30 17:52:19"
"CKW20180530111",2454,3119,"镀锌卷",2,11.074,11,"2018-05-30 17:52:52","2018-05-30 17:52:52"
"CK20180530857",1400,3119,"镀锌卷",1,4.298,11,"2018-05-30 17:52:57","2018-05-30 17:52:57"
"CK20180530854",192,3114,"冷板",4,15.414,11,"2018-05-30 17:54:33","2018-05-30 17:54:56"
"CK20180530865",1400,3109,"热卷",1,20.0865,11,"2018-05-30 17:55:52","2018-05-30 17:55:52"
"CK20180530860",194,3109,"热卷",1,20.16,11,"2018-05-30 17:57:27","2018-05-30 17:57:27"
"CK20180530864",2439,3105,"低合金卷",2,39.046,11,"2018-05-30 17:58:51","2018-05-30 17:58:51"
"CK20180530866",972,3115,"冷卷",1,4.879,11,"2018-05-30 17:59:56","2018-05-30 17:59:56"
"CK20180530804",2522,33326,"冷硬卷",1,15.309,11,"2018-05-30 17:24:40","2018-05-30 18:01:02"
"CK20180530880",194,3109,"热卷",6,121.0055,11,"2018-05-30 18:02:37","2018-05-30 18:02:37"
"CK20180530878",627,372,"普碳中板",21,35.9261,11,"2018-05-30 18:07:27","2018-05-30 18:07:27"
"CK20180530876",2229,3128,"螺纹钢",10,19.215,11,"2018-05-30 18:04:56","2018-05-30 18:07:50"
"CK20180530876",2229,36,"盘螺",11,14.7315,11,"2018-05-30 18:04:56","2018-05-30 18:07:50"
"CK20180530879",297,3115,"冷卷",1,5.341,11,"2018-05-30 18:08:04","2018-05-30 18:08:04"
"CK20180530877",2229,3128,"螺纹钢",2,3.9445,11,"2018-05-30 18:08:02","2018-05-30 18:08:41"
"CK20180530883",320,33330,"热轧带钢",21,61.5811,11,"2018-05-30 18:14:24","2018-05-30 18:14:56"
"CK20180530888",2331,3128,"螺纹钢",7,10.0975,11,"2018-05-30 18:17:20","2018-05-30 18:18:24"
"CK20180530912",2221,376,"低合金中板",97,246.9012,11,"2018-05-30 18:20:33","2018-05-30 18:20:33"
"CK20180530912",2221,33414,"低合金中厚板",12,40.173,11,"2018-05-30 18:20:33","2018-05-30 18:20:33"
"CKW20180530112",2221,3109,"热卷",1,20.293,11,"2018-05-30 18:22:21","2018-05-30 18:22:21"
"CK20180530706",591,3115,"冷卷",1,3.892,11,"2018-05-30 16:27:37","2018-05-30 18:25:38"
"CK20180530886",297,3115,"冷卷",1,3.976,11,"2018-05-30 18:16:49","2018-05-30 18:26:38"
"CKW20180530113",961,3109,"热卷",1,20.2958,11,"2018-05-30 18:29:35","2018-05-30 18:29:35"
"CK20180530887",1400,3109,"热卷",4,62.153,11,"2018-05-30 18:17:10","2018-05-30 18:31:17"
"CKW20180530114",252,3109,"热卷",1,20.16,11,"2018-05-30 18:35:17","2018-05-30 18:35:17"
"CK20180530894",1721,321,"重轨",55,61.4460000000001,11,"2018-05-30 18:35:37","2018-05-30 18:36:09"
"CK20180530895",1055,316,"H型钢",24,41.7312,11,"2018-05-30 18:36:50","2018-05-30 18:37:12"
"CKW20180530115",2164,3115,"冷卷",2,13.489,11,"2018-05-30 18:38:00","2018-05-30 18:38:00"
"CKW20180530116",194,3105,"低合金卷",1,20.524,11,"2018-05-30 18:39:03","2018-05-30 18:39:03"
"CK20180530796",1400,33330,"热轧带钢",18,65.548,11,"2018-05-30 17:20:42","2018-05-30 18:40:00"
"CK20180530902",2669,376,"低合金中板",1,3.6617,11,"2018-05-30 18:40:03","2018-05-30 18:40:03"
"CK20180530902",2669,372,"普碳中板",1,5.2752,11,"2018-05-30 18:40:03","2018-05-30 18:40:03"
"CK20180530901",320,33330,"热轧带钢",18,58.1784,11,"2018-05-30 18:41:11","2018-05-30 18:41:55"
"CK20180530903",320,33330,"热轧带钢",18,58.6068,11,"2018-05-30 18:43:44","2018-05-30 18:44:07"
"CK20180530904",972,3114,"冷板",1,4.004,11,"2018-05-30 18:44:54","2018-05-30 18:44:54"
"CK20180530906",1425,3114,"冷板",1,4.004,11,"2018-05-30 18:45:36","2018-05-30 18:45:36"
"CKW20180530118",273,33320,"镀铝锌卷",5,10.493,11,"2018-05-30 18:46:33","2018-05-30 18:46:33"
"CKW20180530117",381,3109,"热卷",1,13.391,11,"2018-05-30 18:46:34","2018-05-30 18:46:34"
"CKW20180530119",250,3109,"热卷",1,20.202,11,"2018-05-30 18:48:51","2018-05-30 18:48:51"
"CKW20180530120",1737,3105,"低合金卷",1,20.3035,11,"2018-05-30 18:51:02","2018-05-30 18:51:02"
"CK20180530914",344,3109,"热卷",2,16.8665,11,"2018-05-30 18:51:42","2018-05-30 18:51:42"
"CKW20180530121",216,3109,"热卷",1,20.1005,11,"2018-05-30 18:52:40","2018-05-30 18:52:40"
"CK20180530917",1129,3115,"冷卷",15,61.873,11,"2018-05-30 18:52:45","2018-05-30 18:52:54"
"CK20180530919",775,372,"普碳中板",9,22.3419,11,"2018-05-30 18:55:03","2018-05-30 18:55:43"
"CK20180530920",601,372,"普碳中板",2,4.5647,11,"2018-05-30 18:56:13","2018-05-30 18:56:13"
"CK20180530924",1857,372,"普碳中板",1,5.2752,11,"2018-05-30 18:57:40","2018-05-30 18:57:40"
"CK20180530765",194,3109,"热卷",1,13.307,11,"2018-05-30 17:04:55","2018-05-30 18:59:00"
"CK20180530898",194,3105,"低合金卷",1,7,11,"2018-05-30 18:38:37","2018-05-30 18:59:27"
"CK20180530897",273,3105,"低合金卷",1,19.6,11,"2018-05-30 18:38:26","2018-05-30 18:59:49"
"CK20180530715",292,3109,"热卷",1,20.0375,11,"2018-05-30 16:34:22","2018-05-30 19:00:05"
"CKW20180530122",2403,33320,"镀铝锌卷",1,3.255,11,"2018-05-30 19:00:07","2018-05-30 19:00:07"
"CK20180530928",2229,36,"盘螺",1,1.3475,11,"2018-05-30 18:58:31","2018-05-30 19:00:18"
"CK20180530928",2229,3128,"螺纹钢",4,6.6675,11,"2018-05-30 18:58:31","2018-05-30 19:00:18"
"CK20180530928",2229,33527,"盘圆",10,13.629,11,"2018-05-30 18:58:31","2018-05-30 19:00:18"
"CK20180530930",2229,36,"盘螺",17,22.841,11,"2018-05-30 19:01:14","2018-05-30 19:03:31"
"CK20180530931",192,3115,"冷卷",5,38.99,11,"2018-05-30 19:07:01","2018-05-30 19:07:01"
