"r2014","r2015","r2016","r2017","r2018","r2019","r2020","r2021","r2022"
"RK20180310192",502,33419,"矩形坯",36,55.5289,2,"2018-03-10 10:25:45","2018-03-10 10:25:45"
"RK20180310193",952,3109,"热卷",2,22.855,2,"2018-03-10 10:28:23","2018-03-10 10:28:23"
"RK20180308582",2439,3109,"热卷",3,42.679,2,"2018-03-10 10:33:18","2018-03-10 10:33:18"
"RK20180310197",502,33419,"矩形坯",32,49.4137,2,"2018-03-10 10:37:27","2018-03-10 10:37:27"
"RK20180308583",2439,3109,"热卷",2,31.094,2,"2018-03-10 10:44:34","2018-03-10 10:44:34"
"RK20180310201",1400,3109,"热卷",3,46.711,2,"2018-03-10 10:44:41","2018-03-10 10:44:41"
"RK20180310203",972,3115,"冷卷",1,5.432,2,"2018-03-10 10:46:55","2018-03-10 10:46:55"
"RK20180308584",2439,3109,"热卷",2,31.22,2,"2018-03-10 10:49:03","2018-03-10 10:49:03"
"RK20180310208",502,33419,"矩形坯",36,55.6115,2,"2018-03-10 10:54:04","2018-03-10 10:54:04"
"RK20180310210",1161,3109,"热卷",1,15.071,2,"2018-03-10 11:00:01","2018-03-10 11:00:01"
"RK20180310222",502,33419,"矩形坯",36,55.4092,2,"2018-03-10 11:21:49","2018-03-10 11:21:49"
"RK20180310230",502,33419,"矩形坯",36,55.4855,2,"2018-03-10 11:40:06","2018-03-10 11:40:06"
"RK20180310232",502,33419,"矩形坯",36,55.3763,2,"2018-03-10 11:42:13","2018-03-10 11:42:13"
"RK20180310240",200,33419,"矩形坯",26,39.998,2,"2018-03-10 11:54:02","2018-03-10 11:54:02"
"RK20180310243",502,33419,"矩形坯",36,55.4022,2,"2018-03-10 11:54:27","2018-03-10 11:54:27"
"RK20180310241",200,33419,"矩形坯",30,46.144,2,"2018-03-10 11:54:28","2018-03-10 11:54:28"
"RK20180310244",200,33419,"矩形坯",30,46.466,2,"2018-03-10 11:54:56","2018-03-10 11:54:56"
"RK20180310245",200,33419,"矩形坯",30,45.892,2,"2018-03-10 11:55:32","2018-03-10 11:55:32"
"RK20180310247",200,33419,"矩形坯",30,46.116,2,"2018-03-10 11:56:01","2018-03-10 11:56:01"
"RK20180310248",200,33419,"矩形坯",26,40.348,2,"2018-03-10 11:56:31","2018-03-10 11:56:31"
"RK20180310249",200,33419,"矩形坯",26,40.096,2,"2018-03-10 11:57:00","2018-03-10 11:57:00"
"RK20180310250",200,33419,"矩形坯",26,40.054,2,"2018-03-10 11:57:30","2018-03-10 11:57:30"
"RK20180310251",200,33419,"矩形坯",30,46.34,2,"2018-03-10 11:58:05","2018-03-10 11:58:05"
"RK20180310252",200,33419,"矩形坯",26,40.236,2,"2018-03-10 11:58:35","2018-03-10 11:58:35"
"RK20180310254",200,33419,"矩形坯",26,40.236,2,"2018-03-10 11:59:07","2018-03-10 11:59:07"
"RK20180310255",200,33419,"矩形坯",30,46.074,2,"2018-03-10 11:59:41","2018-03-10 11:59:41"
"RK20180310259",502,33419,"矩形坯",36,55.517,2,"2018-03-10 12:19:09","2018-03-10 12:19:09"
"RK20180310311",502,33419,"矩形坯",36,55.4134,2,"2018-03-10 14:08:06","2018-03-10 14:08:06"
"RK20180310331",1161,3109,"热卷",2,21.5355,2,"2018-03-10 14:21:35","2018-03-10 14:21:35"
"RK20180310333",502,33419,"矩形坯",36,55.3546,2,"2018-03-10 14:21:57","2018-03-10 14:21:57"
"RK20180310338",502,33419,"矩形坯",32,49.5383,2,"2018-03-10 14:28:36","2018-03-10 14:28:36"
"RK20180310349",502,33419,"矩形坯",36,55.5492,2,"2018-03-10 14:44:37","2018-03-10 14:44:37"
"RK20180310353",502,33419,"矩形坯",36,55.8264,2,"2018-03-10 14:59:21","2018-03-10 14:59:21"
"RK20180310362",1149,3115,"冷卷",3,14.693,2,"2018-03-10 15:08:55","2018-03-10 15:08:55"
"RK20180310365",1149,3115,"冷卷",3,14.854,2,"2018-03-10 15:10:19","2018-03-10 15:10:19"
"RK20180310367",1905,3109,"热卷",2,22.68,2,"2018-03-10 15:15:26","2018-03-10 15:15:26"
"RK20180310369",1905,3109,"热卷",4,45.479,2,"2018-03-10 15:16:34","2018-03-10 15:16:34"
"RK20180310371",1905,3109,"热卷",4,45.409,2,"2018-03-10 15:23:36","2018-03-10 15:23:36"
"RK20180310381",301,3109,"热卷",1,19.46,2,"2018-03-10 15:37:41","2018-03-10 15:37:41"
"RK20180310382",1905,3109,"热卷",2,22.918,2,"2018-03-10 15:39:14","2018-03-10 15:39:14"
"RK20180310387",502,33419,"矩形坯",36,55.7585,2,"2018-03-10 15:52:23","2018-03-10 15:52:23"
"RK20180310395",502,33419,"矩形坯",36,55.8285,2,"2018-03-10 16:06:16","2018-03-10 16:06:16"
"RK20180310397",502,33419,"矩形坯",36,56.1197,2,"2018-03-10 16:09:13","2018-03-10 16:09:13"
"RK20180310416",2539,3120,"酸洗卷",6,40.866,2,"2018-03-10 16:28:41","2018-03-10 16:28:41"
"RK20180310415",502,33419,"矩形坯",36,55.7396,2,"2018-03-10 16:29:03","2018-03-10 16:29:03"
"RK20180310429",502,33419,"矩形坯",36,55.8453,2,"2018-03-10 16:50:02","2018-03-10 16:50:02"
"RK20180310439",502,33419,"矩形坯",36,55.881,2,"2018-03-10 17:02:53","2018-03-10 17:02:53"
"RK20180310443",502,33419,"矩形坯",36,56.5285,2,"2018-03-10 17:05:04","2018-03-10 17:05:04"
"RK20180310448",502,33419,"矩形坯",36,55.4526,2,"2018-03-10 17:11:25","2018-03-10 17:11:25"
"RK20180310453",502,33419,"矩形坯",32,49.7112,2,"2018-03-10 17:20:07","2018-03-10 17:20:07"
"RK20180310464",502,33419,"矩形坯",36,56.5516,2,"2018-03-10 17:46:40","2018-03-10 17:46:40"
"RK20180310467",502,33419,"矩形坯",36,55.6976,2,"2018-03-10 17:53:51","2018-03-10 17:53:51"
"RK20180310471",502,33419,"矩形坯",36,55.7144,2,"2018-03-10 18:28:20","2018-03-10 18:28:20"
"RK20180310476",2539,3115,"冷卷",6,28.5425,2,"2018-03-10 18:35:03","2018-03-10 18:35:03"
"RK20180310481",2539,3115,"冷卷",1,4.872,2,"2018-03-10 18:50:34","2018-03-10 18:50:34"
"RK20180310490",502,33419,"矩形坯",36,55.6724,2,"2018-03-10 19:26:29","2018-03-10 19:26:29"
"RK20180310511",1161,3120,"酸洗卷",3,12.32,2,"2018-03-10 20:18:38","2018-03-10 20:18:38"
"RK20180310515",501,323,"无缝管",54,37.8,2,"2018-03-10 20:22:52","2018-03-10 20:22:52"
"RK20180310518",2121,376,"低合金中板",10,19.8975,2,"2018-03-10 20:25:48","2018-03-10 20:25:48"
"RK20180310518",2121,33386,"普碳中厚板",3,10.3362,2,"2018-03-10 20:25:48","2018-03-10 20:25:48"
"RK20180310518",2121,372,"普碳中板",3,7.021,2,"2018-03-10 20:25:48","2018-03-10 20:25:48"
"RK20180310521",1474,372,"普碳中板",7,13.5373,2,"2018-03-10 20:29:31","2018-03-10 20:29:31"
"RK20180310521",1474,33414,"低合金中厚板",2,9.4269,2,"2018-03-10 20:29:31","2018-03-10 20:29:31"
"RK20180310521",1474,376,"低合金中板",3,7.4711,2,"2018-03-10 20:29:31","2018-03-10 20:29:31"
"RK20180310521",1474,33386,"普碳中厚板",2,8.3783,2,"2018-03-10 20:29:31","2018-03-10 20:29:31"
"RK20180310522",1773,3109,"热卷",5,9.2085,2,"2018-03-10 20:37:04","2018-03-10 20:37:04"
"RK20180310541",502,33419,"矩形坯",36,55.7753,2,"2018-03-10 21:24:54","2018-03-10 21:24:54"
"RK20180310545",1852,323,"无缝管",26,20.2377,2,"2018-03-10 21:34:12","2018-03-10 21:34:12"
"RK20180310698",502,33419,"矩形坯",36,55.4162,2,"2018-03-10 21:44:02","2018-03-10 21:44:02"
"RK20180310699",1905,3109,"热卷",2,22.925,2,"2018-03-10 21:45:33","2018-03-10 21:45:33"
"RK20180310701",502,33419,"矩形坯",36,55.8082,2,"2018-03-10 21:47:51","2018-03-10 21:47:51"
"RK20180310702",961,372,"普碳中板",3,6.1607,2,"2018-03-10 21:51:50","2018-03-10 21:51:50"
"RK20180310705",1621,33330,"热轧带钢",12,38.794,2,"2018-03-10 22:04:39","2018-03-10 22:04:39"
"RK20180310707",967,33330,"热轧带钢",12,38.668,2,"2018-03-10 22:05:48","2018-03-10 22:05:48"
"RK20180310708",1400,33330,"热轧带钢",12,38.71,2,"2018-03-10 22:06:47","2018-03-10 22:06:47"
"RK20180310710",1621,33330,"热轧带钢",12,38.822,2,"2018-03-10 22:07:35","2018-03-10 22:07:35"
"RK20180310711",1621,33330,"热轧带钢",12,38.668,2,"2018-03-10 22:08:36","2018-03-10 22:08:36"
"RK20180310713",502,33419,"矩形坯",32,49.1442,2,"2018-03-10 22:13:20","2018-03-10 22:13:20"
"RK20180310714",2121,372,"普碳中板",9,16.1427,2,"2018-03-10 22:14:05","2018-03-10 22:14:05"
"RK20180310714",2121,33386,"普碳中厚板",8,29.2852,2,"2018-03-10 22:14:05","2018-03-10 22:14:05"
"RK20180310717",1474,33414,"低合金中厚板",1,4.0579,2,"2018-03-10 22:16:59","2018-03-10 22:16:59"
"RK20180310717",1474,372,"普碳中板",4,6.1929,2,"2018-03-10 22:16:59","2018-03-10 22:16:59"
"RK20180310717",1474,376,"低合金中板",11,26.9619,2,"2018-03-10 22:16:59","2018-03-10 22:16:59"
"RK20180310719",1474,33414,"低合金中厚板",1,4.9322,2,"2018-03-10 22:19:32","2018-03-10 22:19:32"
"RK20180310719",1474,33386,"普碳中厚板",4,16.4248,2,"2018-03-10 22:19:32","2018-03-10 22:19:32"
"RK20180310719",1474,372,"普碳中板",9,13.9013,2,"2018-03-10 22:19:32","2018-03-10 22:19:32"
"RK20180310719",1474,376,"低合金中板",1,2.6593,2,"2018-03-10 22:19:32","2018-03-10 22:19:32"
"RK20180310720",1737,372,"普碳中板",4,9.4493,2,"2018-03-10 22:19:59","2018-03-10 22:19:59"
"RK20180310720",1737,376,"低合金中板",13,27.9524,2,"2018-03-10 22:19:59","2018-03-10 22:19:59"
"RK20180310721",1474,376,"低合金中板",14,40.2899,2,"2018-03-10 22:22:44","2018-03-10 22:22:44"
"RK20180310722",2121,33386,"普碳中厚板",2,7.6888,2,"2018-03-10 22:23:03","2018-03-10 22:23:03"
"RK20180310722",2121,372,"普碳中板",6,11.1223,2,"2018-03-10 22:23:03","2018-03-10 22:23:03"
"RK20180310722",2121,376,"低合金中板",4,6.4988,2,"2018-03-10 22:23:03","2018-03-10 22:23:03"
"RK20180310722",2121,33414,"低合金中厚板",4,15.6674,2,"2018-03-10 22:23:03","2018-03-10 22:23:03"
"RK20180310723",1905,3109,"热卷",2,22.771,2,"2018-03-10 22:23:30","2018-03-10 22:23:30"
"RK20180310727",502,33419,"矩形坯",36,55.3217,2,"2018-03-10 22:26:02","2018-03-10 22:26:02"
"RK20180310725",1474,376,"低合金中板",28,39.984,2,"2018-03-10 22:26:10","2018-03-10 22:26:10"
"RK20180310733",502,33419,"矩形坯",36,55.2783,2,"2018-03-10 22:56:27","2018-03-10 22:56:27"
"RK20180310738",1852,323,"无缝管",74,26.7736,2,"2018-03-10 23:10:49","2018-03-10 23:10:49"
"RK20180309215",1400,3115,"冷卷",6,18.515,2,"2018-03-10 23:20:03","2018-03-10 23:20:03"
"RK20180309263",169,3119,"镀锌卷",6,37.212,2,"2018-03-10 23:21:20","2018-03-10 23:21:20"
"RK20180309231",972,3115,"冷卷",5,16.632,2,"2018-03-10 23:21:40","2018-03-10 23:21:40"
"RK20180310662",973,3119,"镀锌卷",9,40.782,2,"2018-03-10 23:22:39","2018-03-10 23:22:39"
"RK20180310614",427,3119,"镀锌卷",1,4.627,2,"2018-03-10 23:25:45","2018-03-10 23:25:45"
"RK20180309254",169,3119,"镀锌卷",10,43.673,2,"2018-03-10 23:30:17","2018-03-10 23:30:17"
"RK20180309262",169,3119,"镀锌卷",6,34.951,2,"2018-03-10 23:34:18","2018-03-10 23:34:18"
"RK20180309259",169,3115,"冷卷",11,46.06,2,"2018-03-10 23:34:28","2018-03-10 23:34:28"
"RK20180309261",169,3119,"镀锌卷",10,45.304,2,"2018-03-10 23:42:44","2018-03-10 23:42:44"
"RK20180309278",169,3115,"冷卷",7,34.776,2,"2018-03-10 23:45:14","2018-03-10 23:45:14"
"RK20180309257",169,3119,"镀锌卷",10,44.072,2,"2018-03-10 23:47:19","2018-03-10 23:47:19"
"RK20180309274",169,3115,"冷卷",7,22.813,2,"2018-03-10 23:48:36","2018-03-10 23:48:36"
"RK20180309274",169,3119,"镀锌卷",3,9.891,2,"2018-03-10 23:48:36","2018-03-10 23:48:36"
"RK20180311002",502,33419,"矩形坯",36,55.4785,2,"2018-03-10 23:58:35","2018-03-10 23:58:35"
"RK20180310667",973,3115,"冷卷",6,23.254,2,"2018-03-11 00:03:00","2018-03-11 00:03:00"
"RK20180309277",169,3115,"冷卷",4,13.216,2,"2018-03-11 00:03:26","2018-03-11 00:03:26"
"RK20180309277",169,3119,"镀锌卷",3,17.794,2,"2018-03-11 00:03:26","2018-03-11 00:03:26"
"RK20180309271",169,3115,"冷卷",12,42.721,2,"2018-03-11 00:04:18","2018-03-11 00:04:18"
"RK20180309286",973,3115,"冷卷",9,34.972,2,"2018-03-11 00:05:02","2018-03-11 00:05:02"
"RK20180309220",1400,3115,"冷卷",1,5.537,2,"2018-03-11 00:07:36","2018-03-11 00:07:36"
"RK20180309293",1588,3115,"冷卷",1,5.054,2,"2018-03-11 00:08:21","2018-03-11 00:08:21"
"RK20180310604",972,3115,"冷卷",4,15.708,2,"2018-03-11 00:08:59","2018-03-11 00:08:59"
"RK20180310682",1588,3115,"冷卷",3,11.963,2,"2018-03-11 00:20:02","2018-03-11 00:20:02"
"RK20180309275",169,3115,"冷卷",8,39.837,2,"2018-03-11 00:20:27","2018-03-11 00:20:27"
"RK20180311004",502,33419,"矩形坯",36,55.3504,2,"2018-03-11 00:21:00","2018-03-11 00:21:00"
"RK20180310664",973,3115,"冷卷",5,19.432,2,"2018-03-11 00:25:52","2018-03-11 00:25:52"
"RK20180310571",1400,3115,"冷卷",2,8.008,2,"2018-03-11 00:28:15","2018-03-11 00:28:15"
"RK20180308341",1400,3115,"冷卷",6,29.932,2,"2018-03-11 00:31:34","2018-03-11 00:31:34"
"RK20180310588",1400,3109,"热卷",4,27.104,2,"2018-03-11 00:31:51","2018-03-11 00:31:51"
"RK20180310675",179,3109,"热卷",1,14.091,2,"2018-03-11 00:33:05","2018-03-11 00:33:05"
"RK20180309222",1400,3115,"冷卷",3,12.432,2,"2018-03-11 00:34:06","2018-03-11 00:34:06"
"RK20180308367",192,3115,"冷卷",1,4.9,2,"2018-03-11 00:34:37","2018-03-11 00:34:37"
"RK20180309244",192,3115,"冷卷",4,19.677,2,"2018-03-11 00:35:02","2018-03-11 00:35:02"
"RK20180310620",192,3109,"热卷",2,12.635,2,"2018-03-11 00:36:59","2018-03-11 00:36:59"
"RK20180308375",169,3115,"冷卷",7,31.927,2,"2018-03-11 00:37:11","2018-03-11 00:37:11"
"RK20180311008",502,33419,"矩形坯",32,49.2345,2,"2018-03-11 00:40:10","2018-03-11 00:40:10"
"RK20180310560",1400,3109,"热卷",2,13.825,2,"2018-03-11 00:41:36","2018-03-11 00:41:36"
"RK20180309239",972,3115,"冷卷",5,19.964,2,"2018-03-11 00:41:49","2018-03-11 00:41:49"
"RK20180309224",1400,3115,"冷卷",3,11.767,2,"2018-03-11 00:45:28","2018-03-11 00:45:28"
"RK20180309295",1588,3115,"冷卷",1,5.082,2,"2018-03-11 00:46:45","2018-03-11 00:46:45"
"RK20180311010",189,3109,"热卷",3,38.99,2,"2018-03-11 00:48:48","2018-03-11 00:48:48"
"RK20180308365",192,3115,"冷卷",1,3.563,2,"2018-03-11 00:52:51","2018-03-11 00:52:51"
"RK20180309218",1400,3115,"冷卷",9,30.457,2,"2018-03-11 00:56:49","2018-03-11 00:56:49"
"RK20180308333",1400,3115,"冷卷",9,30.107,2,"2018-03-11 00:57:02","2018-03-11 00:57:02"
"RK20180309242",192,3115,"冷卷",3,11.872,2,"2018-03-11 00:57:53","2018-03-11 00:57:53"
"RK20180310637",169,3109,"热卷",2,30.03,2,"2018-03-11 01:05:56","2018-03-11 01:05:56"
"RK20180310637",169,3105,"低合金卷",2,15.106,2,"2018-03-11 01:05:56","2018-03-11 01:05:56"
"RK20180309266",169,3119,"镀锌卷",10,44.954,2,"2018-03-11 01:06:33","2018-03-11 01:06:33"
"RK20180309276",169,3115,"冷卷",7,30.765,2,"2018-03-11 01:10:10","2018-03-11 01:10:10"
"RK20180311015",502,33419,"矩形坯",36,55.4596,2,"2018-03-11 01:16:30","2018-03-11 01:16:30"
"RK20180311016",189,3109,"热卷",3,39.347,2,"2018-03-11 01:17:30","2018-03-11 01:17:30"
"RK20180309273",169,3105,"低合金卷",4,30.317,2,"2018-03-11 01:28:11","2018-03-11 01:28:11"
"RK20180311020",502,33419,"矩形坯",36,56.3794,2,"2018-03-11 02:00:26","2018-03-11 02:00:26"
"RK20180311023",502,33419,"矩形坯",32,50.274,2,"2018-03-11 02:40:04","2018-03-11 02:40:04"
"RK20180311024",1905,3109,"热卷",2,22.722,2,"2018-03-11 02:59:59","2018-03-11 02:59:59"
"RK20180310655",973,3115,"冷卷",2,9.765,2,"2018-03-11 03:35:30","2018-03-11 03:35:30"
"RK20180310550",1400,3120,"酸洗卷",2,15.414,2,"2018-03-11 03:36:08","2018-03-11 03:36:08"
"RK20180310619",192,3115,"冷卷",2,9.786,2,"2018-03-11 03:37:00","2018-03-11 03:37:00"
"RK20180310627",2397,3120,"酸洗卷",1,6.853,2,"2018-03-11 03:37:48","2018-03-11 03:37:48"
"RK20180310636",169,3120,"酸洗卷",1,4.753,2,"2018-03-11 03:51:12","2018-03-11 03:51:12"
"RK20180310636",169,3115,"冷卷",6,26.754,2,"2018-03-11 03:51:12","2018-03-11 03:51:12"
"RK20180310574",1400,3115,"冷卷",5,28.434,2,"2018-03-11 03:51:54","2018-03-11 03:51:54"
"RK20180310605",972,3115,"冷卷",1,5.67,2,"2018-03-11 03:52:22","2018-03-11 03:52:22"
"RK20180310687",2195,3115,"冷卷",1,8.456,2,"2018-03-11 03:52:53","2018-03-11 03:52:53"
"RK20180309251",2397,3120,"酸洗卷",3,17.017,2,"2018-03-11 04:00:58","2018-03-11 04:00:58"
"RK20180311028",1913,3119,"镀锌卷",8,38.08,2,"2018-03-11 04:01:17","2018-03-11 04:01:17"
"RK20180309219",1400,3115,"冷卷",1,5.628,2,"2018-03-11 04:02:09","2018-03-11 04:02:09"
"RK20180310646",169,318,"连铸方坯",8,40.824,2,"2018-03-11 04:02:26","2018-03-11 04:02:26"
"RK20180309210",1161,3115,"冷卷",1,9.338,2,"2018-03-11 04:03:38","2018-03-11 04:03:38"
"RK20180309210",1161,3120,"酸洗卷",1,8.253,2,"2018-03-11 04:03:38","2018-03-11 04:03:38"
"RK20180310642",169,318,"连铸方坯",8,40.796,2,"2018-03-11 04:07:16","2018-03-11 04:07:16"
"RK20180309250",2397,3120,"酸洗卷",2,13.734,2,"2018-03-11 04:13:17","2018-03-11 04:13:17"
"RK20180309209",1161,3115,"冷卷",3,21.336,2,"2018-03-11 04:15:43","2018-03-11 04:15:43"
"RK20180309292",1588,3115,"冷卷",1,5.488,2,"2018-03-11 04:16:33","2018-03-11 04:16:33"
"RK20180310638",169,3115,"冷卷",4,21.812,2,"2018-03-11 04:16:48","2018-03-11 04:16:48"
"RK20180310638",169,3120,"酸洗卷",2,13.125,2,"2018-03-11 04:16:48","2018-03-11 04:16:48"
"RK20180309285",973,3115,"冷卷",1,4.753,2,"2018-03-11 04:17:55","2018-03-11 04:17:55"
"RK20180310578",1400,3120,"酸洗卷",4,33.131,2,"2018-03-11 04:26:35","2018-03-11 04:26:35"
"RK20180309289",973,3115,"冷卷",6,30.485,2,"2018-03-11 04:27:57","2018-03-11 04:27:57"
"RK20180309240",972,3115,"冷卷",1,4.893,2,"2018-03-11 04:28:39","2018-03-11 04:28:39"
"RK20180311029",1704,323,"无缝管",39,26.7827,2,"2018-03-11 04:29:01","2018-03-11 04:29:01"
"RK20180311030",501,323,"无缝管",95,30.8,2,"2018-03-11 04:29:38","2018-03-11 04:29:38"
"RK20180309226",972,3115,"冷卷",3,14.735,2,"2018-03-11 04:30:48","2018-03-11 04:30:48"
"RK20180309291",1588,3115,"冷卷",1,5.411,2,"2018-03-11 04:31:22","2018-03-11 04:31:22"
"RK20180309245",2397,3115,"冷卷",1,6.293,2,"2018-03-11 04:32:28","2018-03-11 04:32:28"
"RK20180309245",2397,3120,"酸洗卷",1,6.657,2,"2018-03-11 04:32:28","2018-03-11 04:32:28"
"RK20180309280",973,3115,"冷卷",1,4.977,2,"2018-03-11 04:32:56","2018-03-11 04:32:56"
"RK20180310599",972,3114,"冷板",12,45.178,2,"2018-03-11 04:34:01","2018-03-11 04:34:01"
"RK20180310689",292,3105,"低合金卷",1,23.135,2,"2018-03-11 04:37:53","2018-03-11 04:37:53"
"RK20180310678",1588,3115,"冷卷",2,11.312,2,"2018-03-11 04:39:35","2018-03-11 04:39:35"
"RK20180310654",973,3115,"冷卷",2,10.864,2,"2018-03-11 04:40:14","2018-03-11 04:40:14"
"RK20180310552",1400,3105,"低合金卷",1,23.0965,2,"2018-03-11 04:40:31","2018-03-11 04:40:31"
"RK20180310630",2397,3120,"酸洗卷",2,10.346,2,"2018-03-11 04:40:49","2018-03-11 04:40:49"
"RK20180310593",972,3115,"冷卷",2,11.319,2,"2018-03-11 04:41:31","2018-03-11 04:41:31"
"RK20180310613",427,3120,"酸洗卷",1,7.175,2,"2018-03-11 04:41:51","2018-03-11 04:41:51"
"RK20180310555",1400,3115,"冷卷",3,16.604,2,"2018-03-11 04:41:54","2018-03-11 04:41:54"
"RK20180310555",1400,3120,"酸洗卷",2,16.786,2,"2018-03-11 04:41:54","2018-03-11 04:41:54"
"RK20180310548",1400,3115,"冷卷",2,10.717,2,"2018-03-11 04:42:40","2018-03-11 04:42:40"
"RK20180310657",973,3120,"酸洗卷",1,5.369,2,"2018-03-11 04:42:47","2018-03-11 04:42:47"
"RK20180310564",1400,3120,"酸洗卷",2,15.064,2,"2018-03-11 04:43:57","2018-03-11 04:43:57"
"RK20180311031",1699,3120,"酸洗卷",2,7.819,2,"2018-03-11 04:47:24","2018-03-11 04:47:24"
"RK20180310607",972,3115,"冷卷",1,5.551,2,"2018-03-11 04:47:44","2018-03-11 04:47:44"
"RK20180310673",2153,3114,"冷板",6,22.512,2,"2018-03-11 04:49:07","2018-03-11 04:49:07"
"RK20180310623",192,3114,"冷板",3,11.865,2,"2018-03-11 04:50:19","2018-03-11 04:50:19"
"RK20180310602",972,3114,"冷板",3,11.074,2,"2018-03-11 04:51:15","2018-03-11 04:51:15"
"RK20180310591",1400,3109,"热卷",5,40.8555,2,"2018-03-11 04:54:26","2018-03-11 04:54:26"
"RK20180308394",2153,3114,"冷板",9,34.405,2,"2018-03-11 04:54:47","2018-03-11 04:54:47"
"RK20180309255",169,3105,"低合金卷",2,40.635,2,"2018-03-11 04:54:50","2018-03-11 04:54:50"
"RK20180308353",972,3114,"冷板",3,11.088,2,"2018-03-11 04:55:40","2018-03-11 04:55:40"
"RK20180310576",1400,3115,"冷卷",5,27.902,2,"2018-03-11 04:57:48","2018-03-11 04:57:48"
"RK20180309243",192,3114,"冷板",3,11.62,2,"2018-03-11 04:58:08","2018-03-11 04:58:08"
"RK20180310625",192,3115,"冷卷",1,5.558,2,"2018-03-11 04:59:00","2018-03-11 04:59:00"
"RK20180309236",972,3114,"冷板",7,26.53,2,"2018-03-11 05:00:47","2018-03-11 05:00:47"
"RK20180310581",1400,3105,"低合金卷",2,39.8195,2,"2018-03-11 05:00:55","2018-03-11 05:00:55"
"RK20180309221",1400,3114,"冷板",2,5.712,2,"2018-03-11 05:01:51","2018-03-11 05:01:51"
"RK20180309225",1400,3105,"低合金卷",2,40.537,2,"2018-03-11 05:02:12","2018-03-11 05:02:12"
"RK20180309290",2153,3114,"冷板",6,23.387,2,"2018-03-11 05:04:55","2018-03-11 05:04:55"
"RK20180310632",2397,3120,"酸洗卷",1,5.586,2,"2018-03-11 05:05:37","2018-03-11 05:05:37"
"RK20180310561",1400,3120,"酸洗卷",5,41.307,2,"2018-03-11 05:06:38","2018-03-11 05:06:38"
"RK20180309234",972,3114,"冷板",6,21.553,2,"2018-03-11 05:06:51","2018-03-11 05:06:51"
"RK20180309297",292,3105,"低合金卷",2,46.781,2,"2018-03-11 05:07:33","2018-03-11 05:07:33"
"RK20180310584",1400,3115,"冷卷",5,27.958,2,"2018-03-11 05:10:48","2018-03-11 05:10:48"
"RK20180309260",169,3114,"冷板",12,37.912,2,"2018-03-11 05:11:20","2018-03-11 05:11:20"
"RK20180310671",973,3115,"冷卷",1,5.586,2,"2018-03-11 05:11:24","2018-03-11 05:11:24"
"RK20180311032",1621,33330,"热轧带钢",12,38.752,2,"2018-03-11 05:13:13","2018-03-11 05:13:13"
"RK20180309279",169,3105,"低合金卷",2,40.215,2,"2018-03-11 05:16:12","2018-03-11 05:16:12"
"RK20180309235",972,3114,"冷板",8,30.59,2,"2018-03-11 05:16:26","2018-03-11 05:16:26"
"RK20180311384",2509,33320,"镀铝锌卷",6,39.977,2,"2018-03-11 05:17:21","2018-03-11 05:17:21"
"RK20180311432",2509,33320,"镀铝锌卷",6,40.187,2,"2018-03-11 05:17:21","2018-03-11 05:17:21"
"RK20180311439",189,33320,"镀铝锌卷",6,10.731,2,"2018-03-11 05:17:21","2018-03-11 05:17:21"
"RK20180311387",2509,33320,"镀铝锌卷",6,42.749,2,"2018-03-11 05:17:21","2018-03-11 05:17:21"
"RK20180311391",2509,33320,"镀铝锌卷",6,41.489,2,"2018-03-11 05:17:21","2018-03-11 05:17:21"
"RK20180311427",2509,33320,"镀铝锌卷",5,36.967,2,"2018-03-11 05:17:21","2018-03-11 05:17:21"
"RK20180311033",189,33320,"镀铝锌卷",5,12.992,2,"2018-03-11 05:17:21","2018-03-11 05:17:21"
"RK20180311392",2509,33320,"镀铝锌卷",6,43.477,2,"2018-03-11 05:17:21","2018-03-11 05:17:21"
"RK20180310559",1400,3115,"冷卷",5,26.271,2,"2018-03-11 05:22:49","2018-03-11 05:22:49"
"RK20180310680",1588,3115,"冷卷",2,8.379,2,"2018-03-11 05:24:05","2018-03-11 05:24:05"
"RK20180310586",1400,3115,"冷卷",6,32.956,2,"2018-03-11 05:24:15","2018-03-11 05:24:15"
"RK20180310609",972,3115,"冷卷",1,5.656,2,"2018-03-11 05:24:57","2018-03-11 05:24:57"
"RK20180310595",972,3115,"冷卷",1,4.011,2,"2018-03-11 05:25:03","2018-03-11 05:25:03"
"RK20180310684",1588,3115,"冷卷",1,4.242,2,"2018-03-11 05:29:54","2018-03-11 05:29:54"
"RK20180310610",972,3115,"冷卷",4,19.656,2,"2018-03-11 05:31:25","2018-03-11 05:31:25"
"RK20180310634",2397,3120,"酸洗卷",1,5.348,2,"2018-03-11 05:32:49","2018-03-11 05:32:49"
"RK20180310589",1400,3120,"酸洗卷",1,6.237,2,"2018-03-11 05:37:54","2018-03-11 05:37:54"
"RK20180309211",1161,3115,"冷卷",1,10.15,2,"2018-03-11 05:39:32","2018-03-11 05:39:32"
"RK20180309211",1161,33326,"冷硬卷",1,11.809,2,"2018-03-11 05:39:32","2018-03-11 05:39:32"
"RK20180310629",2397,3115,"冷卷",2,13.16,2,"2018-03-11 05:40:14","2018-03-11 05:40:14"
"RK20180310629",2397,3120,"酸洗卷",2,12.761,2,"2018-03-11 05:40:14","2018-03-11 05:40:14"
