"c2014","c2015","c2016","c2017","c2018","c2019","c2020","c2021","c2022"
"CKW20180309120",1616,3115,"冷卷",1,5.593,11,"2018-03-09 18:44:40","2018-03-09 18:44:40"
"CK20180309859",320,3109,"热卷",5,57.673,11,"2018-03-09 18:29:39","2018-03-09 18:45:39"
"CK20180309876",2439,3109,"热卷",1,15.554,11,"2018-03-09 18:46:23","2018-03-09 18:46:23"
"CK20180309877",1400,3109,"热卷",1,20.7375,11,"2018-03-09 18:46:30","2018-03-09 18:46:30"
"CKW20180309121",2403,33320,"镀铝锌卷",6,21.805,11,"2018-03-09 18:46:30","2018-03-09 18:46:30"
"CKW20180309122",2049,3109,"热卷",1,15.554,11,"2018-03-09 18:47:18","2018-03-09 18:47:18"
"CK20180309883",200,33419,"矩形坯",32,49.2254,11,"2018-03-09 18:50:35","2018-03-09 18:50:35"
"CK20180309889",2431,3109,"热卷",25,513.1259,11,"2018-03-09 18:50:35","2018-03-09 18:50:35"
"CK20180309884",502,33419,"矩形坯",32,49.2254,11,"2018-03-09 18:51:42","2018-03-09 18:51:49"
"CK20180309881",320,3109,"热卷",6,69.496,11,"2018-03-09 18:48:14","2018-03-09 18:52:20"
"CK20180309888",216,3105,"低合金卷",2,40.4705,11,"2018-03-09 18:53:45","2018-03-09 18:53:45"
"CKW20180309123",194,3105,"低合金卷",1,6.951,11,"2018-03-09 18:54:20","2018-03-09 18:54:20"
"CK20180309894",1400,3115,"冷卷",11,45.563,11,"2018-03-09 18:54:28","2018-03-09 18:54:28"
"CK20180309868",320,3109,"热卷",5,57.82,11,"2018-03-09 18:37:33","2018-03-09 18:54:45"
"CK20180309872",320,3109,"热卷",5,57.603,11,"2018-03-09 18:41:42","2018-03-09 18:55:06"
"CK20180309891",216,3105,"低合金卷",1,20.3665,11,"2018-03-09 18:55:20","2018-03-09 18:55:20"
"CK20180309882",320,3109,"热卷",5,57.526,11,"2018-03-09 18:49:00","2018-03-09 18:55:50"
"CK20180309893",216,3105,"低合金卷",1,20.0305,11,"2018-03-09 18:56:23","2018-03-09 18:56:23"
"CK20180309907",1400,3115,"冷卷",35,172.942,11,"2018-03-09 18:56:55","2018-03-09 18:56:55"
"CK20180309862",972,3115,"冷卷",1,3.892,11,"2018-03-09 18:30:40","2018-03-09 18:57:44"
"CK20180309761",972,3115,"冷卷",1,3.962,11,"2018-03-09 17:21:56","2018-03-09 18:58:17"
"CK20180309794",427,3115,"冷卷",2,7.679,11,"2018-03-09 17:37:23","2018-03-09 18:59:09"
"CK20180309869",1846,3115,"冷卷",1,4.851,11,"2018-03-09 18:38:58","2018-03-09 19:00:07"
"CK20180309897",200,33419,"矩形坯",36,55.0144,11,"2018-03-09 19:00:46","2018-03-09 19:00:46"
"CK20180309774",972,3115,"冷卷",1,3.955,11,"2018-03-09 17:28:12","2018-03-09 19:01:03"
"CK20180309906",502,33419,"矩形坯",36,55.0144,11,"2018-03-09 19:03:37","2018-03-09 19:03:48"
"CK20180309904",320,3109,"热卷",5,57.582,11,"2018-03-09 19:01:48","2018-03-09 19:04:00"
"CK20180309856",1223,3115,"冷卷",1,3.983,11,"2018-03-09 18:22:38","2018-03-09 19:04:45"
"CK20180309909",297,3105,"低合金卷",5,59.871,11,"2018-03-09 19:04:48","2018-03-09 19:04:48"
"CK20180309910",297,3105,"低合金卷",5,35.147,11,"2018-03-09 19:06:27","2018-03-09 19:06:27"
"CK20180309911",2192,3109,"热卷",4,15.484,11,"2018-03-09 19:06:46","2018-03-09 19:06:46"
"CK20180309911",2192,3115,"冷卷",2,14.98,11,"2018-03-09 19:06:46","2018-03-09 19:06:46"
"CKW20180309124",2164,3115,"冷卷",2,7.238,11,"2018-03-09 19:06:59","2018-03-09 19:06:59"
"CKW20180309125",381,3105,"低合金卷",1,20.048,11,"2018-03-09 19:07:32","2018-03-09 19:07:32"
"CK20180309913",297,3105,"低合金卷",5,34.783,11,"2018-03-09 19:08:06","2018-03-09 19:08:06"
"CK20180309915",2192,3109,"热卷",3,7.357,11,"2018-03-09 19:08:44","2018-03-09 19:08:44"
"CK20180309916",297,3105,"低合金卷",2,12.579,11,"2018-03-09 19:09:43","2018-03-09 19:09:43"
"CK20180309917",2192,3115,"冷卷",1,5.943,11,"2018-03-09 19:10:22","2018-03-09 19:10:22"
"CK20180309919",297,3105,"低合金卷",2,41.678,11,"2018-03-09 19:10:41","2018-03-09 19:10:41"
"CK20180309892",320,3109,"热卷",5,56.924,11,"2018-03-09 18:55:03","2018-03-09 19:11:46"
"CK20180309922",297,3105,"低合金卷",5,36.386,11,"2018-03-09 19:11:52","2018-03-09 19:11:52"
"CK20180309921",273,3115,"冷卷",2,10.619,11,"2018-03-09 19:13:31","2018-03-09 19:13:31"
"CK20180309924",297,3105,"低合金卷",5,36.113,11,"2018-03-09 19:14:29","2018-03-09 19:14:29"
"CK20180309923",952,316,"H型钢",9,41.2776,11,"2018-03-09 19:14:53","2018-03-09 19:14:53"
"CKW20180309127",381,3105,"低合金卷",4,30.233,11,"2018-03-09 19:14:57","2018-03-09 19:14:57"
"CKW20180309126",2164,3115,"冷卷",1,5.943,11,"2018-03-09 19:15:23","2018-03-09 19:15:23"
"CK20180309926",952,316,"H型钢",12,44.4528,11,"2018-03-09 19:15:51","2018-03-09 19:15:51"
"CKW20180309128",2164,3109,"热卷",5,18.242,11,"2018-03-09 19:16:08","2018-03-09 19:16:08"
"CK20180309895",320,3109,"热卷",5,57.981,11,"2018-03-09 18:59:03","2018-03-09 19:16:39"
"CKW20180309129",2164,3109,"热卷",2,4.599,11,"2018-03-09 19:17:31","2018-03-09 19:17:31"
"CK20180309918",320,3109,"热卷",5,57.729,11,"2018-03-09 19:10:56","2018-03-09 19:18:53"
"CK20180309905",381,3109,"热卷",1,13.188,11,"2018-03-09 19:02:18","2018-03-09 19:22:49"
"CKW20180309130",250,3109,"热卷",1,6.0725,11,"2018-03-09 19:22:55","2018-03-09 19:22:55"
"CK20180309912",237,3115,"冷卷",3,11.116,11,"2018-03-09 19:08:33","2018-03-09 19:23:29"
"CKW20180309131",789,33320,"镀铝锌卷",3,21.931,11,"2018-03-09 19:24:52","2018-03-09 19:24:52"
"CKW20180309132",789,33320,"镀铝锌卷",3,21.217,11,"2018-03-09 19:29:22","2018-03-09 19:29:22"
"CKW20180309133",789,33320,"镀铝锌卷",6,42.875,11,"2018-03-09 19:30:19","2018-03-09 19:30:19"
"CK20180309935",2229,3128,"螺纹钢",2,3.9445,11,"2018-03-09 19:30:16","2018-03-09 19:30:29"
"CK20180309939",200,33419,"矩形坯",36,55.7095,11,"2018-03-09 19:31:29","2018-03-09 19:31:29"
"CK20180309941",502,33419,"矩形坯",36,55.7095,11,"2018-03-09 19:33:06","2018-03-09 19:34:13"
"CK20180309938",1668,3109,"热卷",2,41.3742,11,"2018-03-09 19:31:57","2018-03-09 19:35:30"
"CK20180309937",1055,3105,"低合金卷",1,20.776,11,"2018-03-09 19:31:38","2018-03-09 19:36:20"
"CK20180309940",1055,3109,"热卷",1,20.573,11,"2018-03-09 19:32:25","2018-03-09 19:36:39"
"CKW20180309134",789,33320,"镀铝锌卷",3,19.845,11,"2018-03-09 19:38:04","2018-03-09 19:38:04"
"CKW20180309135",1149,3115,"冷卷",1,9.415,11,"2018-03-09 19:38:54","2018-03-09 19:38:54"
"CK20180309898",972,3115,"冷卷",1,5.544,11,"2018-03-09 19:00:42","2018-03-09 19:40:50"
"CK20180309930",972,3115,"冷卷",1,3.745,11,"2018-03-09 19:20:38","2018-03-09 19:41:13"
"CK20180309901",297,3115,"冷卷",1,5.488,11,"2018-03-09 19:00:59","2018-03-09 19:41:25"
"CK20180309878",297,3115,"冷卷",1,3.913,11,"2018-03-09 18:48:02","2018-03-09 19:41:54"
"CKW20180309136",789,33320,"镀铝锌卷",4,22.638,11,"2018-03-09 19:49:20","2018-03-09 19:49:20"
"CK20180309959",903,33320,"镀铝锌卷",2,7.924,11,"2018-03-09 19:51:35","2018-03-09 19:52:50"
"CK20180309960",1400,33330,"热轧带钢",18,65.1,11,"2018-03-09 19:52:44","2018-03-09 19:52:51"
"CK20180309963",967,33330,"热轧带钢",12,38.318,11,"2018-03-09 19:57:08","2018-03-09 19:58:13"
"CK20180309968",967,33330,"热轧带钢",12,38.2501,11,"2018-03-09 20:04:27","2018-03-09 20:05:37"
"CK20180309958",193,3105,"低合金卷",2,40.4705,11,"2018-03-09 19:49:13","2018-03-09 20:05:54"
"CK20180309978",464,3114,"冷板",4,8.169,11,"2018-03-09 20:07:14","2018-03-09 20:08:21"
"CK20180309981",1668,3109,"热卷",1,19.796,11,"2018-03-09 20:11:28","2018-03-09 20:11:28"
"CK20180309947",177,3115,"冷卷",2,15.7535,11,"2018-03-09 19:40:43","2018-03-09 20:12:24"
"CK20180309984",1400,33330,"热轧带钢",20,72.905,11,"2018-03-09 20:11:29","2018-03-09 20:12:35"
"CK20180309985",177,3115,"冷卷",2,14.4305,11,"2018-03-09 20:11:50","2018-03-09 20:12:57"
"CK20180309908",177,3115,"冷卷",1,5.887,11,"2018-03-09 19:04:35","2018-03-09 20:14:54"
"CK20180309925",192,3115,"冷卷",3,16.205,11,"2018-03-09 19:15:29","2018-03-09 20:15:15"
"CK20180309944",250,3115,"冷卷",2,7.854,11,"2018-03-09 19:40:07","2018-03-09 20:16:06"
"CK20180309991",192,3115,"冷卷",1,6.076,11,"2018-03-09 20:15:05","2018-03-09 20:16:07"
"CK20180309965",250,3115,"冷卷",1,4.193,11,"2018-03-09 20:03:07","2018-03-09 20:16:23"
"CK20180309992",250,3115,"冷卷",1,5.418,11,"2018-03-09 20:15:49","2018-03-09 20:16:55"
"CKW20180309137",2195,3115,"冷卷",2,16.653,11,"2018-03-09 20:18:04","2018-03-09 20:18:04"
"CK20180309993",972,3115,"冷卷",1,5.4285,11,"2018-03-09 20:16:50","2018-03-09 20:18:08"
"CK20180309946",972,3115,"冷卷",1,4.9,11,"2018-03-09 19:40:40","2018-03-09 20:18:38"
"CK20180309948",972,3115,"冷卷",1,4.088,11,"2018-03-09 19:41:10","2018-03-09 20:19:03"
"CK20180309964",972,3115,"冷卷",1,3.927,11,"2018-03-09 20:02:16","2018-03-09 20:19:20"
"CK20180309890",972,3115,"冷卷",1,5.663,11,"2018-03-09 18:54:33","2018-03-09 20:19:39"
"CK20180309896",972,3115,"冷卷",2,12.81,11,"2018-03-09 18:59:19","2018-03-09 20:20:04"
"CK20180309996",180,318,"连铸方坯",9,46.046,11,"2018-03-09 20:24:57","2018-03-09 20:25:05"
"CK20180309998",972,3114,"冷板",1,3.955,11,"2018-03-09 20:25:38","2018-03-09 20:26:44"
"CK201803091000",2489,323,"无缝管",71,26.936,11,"2018-03-09 20:27:56","2018-03-09 20:29:01"
"CK201803091001",2489,323,"无缝管",71,27.0921,11,"2018-03-09 20:28:18","2018-03-09 20:29:24"
"CK20180309997",320,3109,"热卷",5,58.093,11,"2018-03-09 20:25:15","2018-03-09 20:33:10"
"CK201803091006",200,33419,"矩形坯",36,55.8103,11,"2018-03-09 20:34:35","2018-03-09 20:34:35"
"CK201803091007",502,33419,"矩形坯",36,55.8103,11,"2018-03-09 20:35:56","2018-03-09 20:37:03"
"CK201803091016",972,3114,"冷板",1,3.808,11,"2018-03-09 20:44:01","2018-03-09 20:45:06"
"CK201803091018",501,36,"盘螺",27,36.8662,11,"2018-03-09 20:46:24","2018-03-09 20:47:29"
"CK201803091021",1400,33330,"热轧带钢",18,64.554,11,"2018-03-09 20:50:40","2018-03-09 20:50:52"
"CKW20180309138",1988,3105,"低合金卷",2,22.015,11,"2018-03-09 20:53:59","2018-03-09 20:53:59"
"CK20180309975",192,3115,"冷卷",3,16.73,11,"2018-03-09 20:06:28","2018-03-09 20:54:09"
"CK20180309927",192,3115,"冷卷",1,4.627,11,"2018-03-09 19:17:42","2018-03-09 20:54:23"
"CK20180309936",192,3120,"酸洗卷",5,33.194,11,"2018-03-09 19:31:11","2018-03-09 20:54:47"
"CK201803091027",381,33386,"普碳中厚板",1,5.5608,11,"2018-03-09 20:55:14","2018-03-09 20:56:19"
"CK201803091003",948,3105,"低合金卷",2,39.158,11,"2018-03-09 20:31:35","2018-03-09 20:58:02"
"CK201803091032",200,33419,"矩形坯",36,55.5772,11,"2018-03-09 20:58:44","2018-03-09 20:58:44"
"CK201803091002",381,3109,"热卷",1,19.796,11,"2018-03-09 20:31:16","2018-03-09 20:59:45"
"CK201803091034",502,33419,"矩形坯",36,55.5772,11,"2018-03-09 21:00:17","2018-03-09 21:01:21"
"CK201803091012",972,3115,"冷卷",1,3.591,11,"2018-03-09 20:42:20","2018-03-09 21:02:56"
"CK201803091039",972,3115,"冷卷",1,3.199,11,"2018-03-09 21:02:32","2018-03-09 21:03:38"
"CK201803091014",192,3115,"冷卷",1,5.789,11,"2018-03-09 20:42:48","2018-03-09 21:05:24"
"CK20180309961",192,3115,"冷卷",2,11.06,11,"2018-03-09 19:54:09","2018-03-09 21:06:03"
"CK201803091030",320,3109,"热卷",6,69.083,11,"2018-03-09 20:58:55","2018-03-09 21:06:19"
"CK20180309943",297,3115,"冷卷",1,5.404,11,"2018-03-09 19:39:14","2018-03-09 21:07:51"
"CK201803091026",1887,3115,"冷卷",3,11.473,11,"2018-03-09 20:55:06","2018-03-09 21:09:00"
"CK20180309864",297,3115,"冷卷",1,4.543,11,"2018-03-09 18:32:09","2018-03-09 21:09:10"
"CK201803091013",297,3115,"冷卷",1,3.941,11,"2018-03-09 20:42:30","2018-03-09 21:09:41"
"CK201803091015",972,3115,"冷卷",1,3.955,11,"2018-03-09 20:43:15","2018-03-09 21:11:10"
"CKW20180309139",1988,3105,"低合金卷",8,55.118,11,"2018-03-09 21:14:21","2018-03-09 21:14:21"
"CK201803091025",250,3115,"冷卷",2,7.98,11,"2018-03-09 20:52:01","2018-03-09 21:17:12"
"CK201803091047",972,3115,"冷卷",1,3.829,11,"2018-03-09 21:10:08","2018-03-09 21:17:34"
"CK201803091022",972,3115,"冷卷",1,3.983,11,"2018-03-09 20:51:42","2018-03-09 21:17:46"
"CK201803091058",972,3115,"冷卷",1,3.864,11,"2018-03-09 21:17:46","2018-03-09 21:18:52"
"CK201803091049",1223,3115,"冷卷",1,5.74,11,"2018-03-09 21:12:23","2018-03-09 21:22:16"
"CK201803091031",1223,3115,"冷卷",3,13.818,11,"2018-03-09 20:58:59","2018-03-09 21:23:39"
"CK201803091068",320,3109,"热卷",5,58.079,11,"2018-03-09 21:24:48","2018-03-09 21:25:53"
"CKW20180309140",1988,3105,"低合金卷",3,21.952,11,"2018-03-09 21:32:38","2018-03-09 21:32:38"
"CK201803091073",1400,33330,"热轧带钢",12,43.344,11,"2018-03-09 21:32:59","2018-03-09 21:33:13"
"CK201803091040",479,3115,"冷卷",2,10.416,11,"2018-03-09 21:03:02","2018-03-09 21:35:46"
"CK201803091076",200,33419,"矩形坯",36,55.1068,11,"2018-03-09 21:36:26","2018-03-09 21:36:26"
"CK201803091075",1400,33330,"热轧带钢",6,21.826,11,"2018-03-09 21:36:03","2018-03-09 21:37:26"
"CK201803091077",502,33419,"矩形坯",36,55.1068,11,"2018-03-09 21:38:14","2018-03-09 21:38:24"
"CK201803091072",292,3105,"低合金卷",1,20.3,11,"2018-03-09 21:31:22","2018-03-09 21:38:42"
"CK201803091017",479,3115,"冷卷",2,12.838,11,"2018-03-09 20:44:38","2018-03-09 21:39:13"
"CK201803091065",297,3109,"热卷",1,19.635,11,"2018-03-09 21:23:57","2018-03-09 21:39:15"
"CK201803091064",948,3109,"热卷",1,20.4785,11,"2018-03-09 21:23:36","2018-03-09 21:39:39"
"CK201803091063",948,3109,"热卷",1,20.559,11,"2018-03-09 21:23:24","2018-03-09 21:40:07"
"CK201803091069",320,3109,"热卷",5,58.093,11,"2018-03-09 21:25:34","2018-03-09 21:47:54"
"CK201803091078",1400,33330,"热轧带钢",18,64.666,11,"2018-03-09 21:48:27","2018-03-09 21:48:36"
"CKW20180309141",1988,3105,"低合金卷",4,28.931,11,"2018-03-09 21:49:44","2018-03-09 21:49:44"
"CK201803091087",2331,3128,"螺纹钢",5,6.783,11,"2018-03-09 21:54:15","2018-03-09 21:56:06"
"CK201803091088",2331,3128,"螺纹钢",10,14.546,11,"2018-03-09 21:55:44","2018-03-09 21:57:15"
"CK201803091089",320,3109,"热卷",5,57.841,11,"2018-03-09 21:57:43","2018-03-09 21:59:13"
"CK201803091081",320,3109,"热卷",6,69.531,11,"2018-03-09 21:48:12","2018-03-09 22:02:14"
"CK201803091098",1737,376,"低合金中板",35,65.401,11,"2018-03-09 22:07:48","2018-03-09 22:07:59"
"CK20180309999",1668,3109,"热卷",2,41.3392,11,"2018-03-09 20:27:28","2018-03-09 22:08:37"
"CK201803091100",320,3109,"热卷",5,57.575,11,"2018-03-09 22:08:14","2018-03-09 22:15:10"
"CK201803091106",775,372,"普碳中板",2,4.4247,11,"2018-03-09 22:14:17","2018-03-09 22:15:21"
"CK201803091111",200,33419,"矩形坯",36,55.5114,11,"2018-03-09 22:18:27","2018-03-09 22:18:27"
"CK201803091112",502,33419,"矩形坯",36,55.5114,11,"2018-03-09 22:20:02","2018-03-09 22:21:06"
"CK201803091095",320,3109,"热卷",2,22.806,11,"2018-03-09 22:04:05","2018-03-09 22:23:22"
"CK201803091101",320,3109,"热卷",3,34.573,11,"2018-03-09 22:11:15","2018-03-09 22:25:10"
"CK201803091113",1737,376,"低合金中板",36,66.9368,11,"2018-03-09 22:25:19","2018-03-09 22:25:36"
"CKW20180309142",216,3109,"热卷",1,7.119,11,"2018-03-09 22:26:10","2018-03-09 22:26:10"
"CK201803091118",1940,3115,"冷卷",1,7.119,11,"2018-03-09 22:30:20","2018-03-09 22:30:20"
"CK201803091121",1690,3108,"容器板",1,3.2039,11,"2018-03-09 22:34:18","2018-03-09 22:34:24"
"CK201803091074",427,3115,"冷卷",2,11.494,11,"2018-03-09 21:34:20","2018-03-09 22:34:28"
"CK201803091048",427,3115,"冷卷",1,5.075,11,"2018-03-09 21:12:01","2018-03-09 22:34:45"
"CK201803091124",200,33419,"矩形坯",32,49.4809,11,"2018-03-09 22:39:15","2018-03-09 22:39:15"
"CK201803091127",502,33419,"矩形坯",32,49.4809,11,"2018-03-09 22:40:24","2018-03-09 22:40:32"
"CK201803091128",2331,3128,"螺纹钢",16,21.658,11,"2018-03-09 22:39:23","2018-03-09 22:42:08"
"CK201803091110",320,3109,"热卷",6,69.37,11,"2018-03-09 22:16:54","2018-03-09 22:43:02"
"CK20180309962",273,3120,"酸洗卷",4,5.537,11,"2018-03-09 19:54:41","2018-03-09 22:47:37"
"CK20180309914",273,3120,"酸洗卷",3,2.947,11,"2018-03-09 19:09:11","2018-03-09 22:48:30"
"CK201803091053",273,3120,"酸洗卷",6,8.925,11,"2018-03-09 21:14:29","2018-03-09 22:49:19"
"CK201803091141",320,3109,"热卷",5,57.918,11,"2018-03-09 22:53:45","2018-03-09 22:55:08"
"CK201803091139",1613,33441,"不锈钢冷卷",1,4.6053,11,"2018-03-09 22:48:39","2018-03-09 23:14:17"
"CK201803091109",1613,33441,"不锈钢冷卷",1,5.173,11,"2018-03-09 22:16:31","2018-03-09 23:15:00"
"CK201803091099",1613,33441,"不锈钢冷卷",1,6.0354,11,"2018-03-09 22:07:47","2018-03-09 23:15:53"
"CK201803091129",668,3119,"镀锌卷",2,6.72,11,"2018-03-09 22:42:16","2018-03-09 23:27:17"
"CK201803091148",668,3119,"镀锌卷",1,2.555,11,"2018-03-09 23:27:08","2018-03-09 23:28:18"
"CK201803091142",320,3109,"热卷",2,22.925,11,"2018-03-09 22:56:33","2018-03-09 23:33:24"
"CK201803091146",320,3109,"热卷",3,34.272,11,"2018-03-09 23:23:31","2018-03-09 23:33:49"
"CK201803091151",961,376,"低合金中板",25,61.8401,11,"2018-03-09 23:34:18","2018-03-09 23:35:29"
"CK201803091154",1055,3109,"热卷",1,19.8695,11,"2018-03-09 23:39:39","2018-03-09 23:47:01"
"CK201803091154",1055,3105,"低合金卷",2,41.083,11,"2018-03-09 23:39:39","2018-03-09 23:47:01"
"CK201803091155",297,3109,"热卷",1,19.88,11,"2018-03-09 23:39:54","2018-03-09 23:47:36"
"CK201803091157",200,33419,"矩形坯",36,55.5597,11,"2018-03-09 23:47:59","2018-03-09 23:47:59"
"CK201803091158",502,33419,"矩形坯",36,55.5597,11,"2018-03-09 23:49:31","2018-03-09 23:50:38"
"CK201803091156",948,3109,"热卷",3,45.927,11,"2018-03-09 23:47:05","2018-03-09 23:56:16"
"CK20180310007",200,33419,"矩形坯",36,55.5149,11,"2018-03-10 00:04:20","2018-03-10 00:04:20"
"CK20180310008",502,33419,"矩形坯",36,55.5149,11,"2018-03-10 00:05:40","2018-03-10 00:06:50"
"CK201803091159",948,3105,"低合金卷",4,73.5665,11,"2018-03-09 23:57:00","2018-03-10 00:09:16"
"CK20180310011",961,376,"低合金中板",24,46.83,11,"2018-03-10 00:13:00","2018-03-10 00:14:13"
"CK201803091147",1890,3115,"冷卷",1,6.559,11,"2018-03-09 23:24:13","2018-03-10 00:22:39"
"CK201803091132",1890,3115,"冷卷",1,7.119,11,"2018-03-09 22:44:02","2018-03-10 00:23:42"
"CK20180310019",1890,3115,"冷卷",1,4.06,11,"2018-03-10 00:23:31","2018-03-10 00:24:37"
"CK20180310022",200,33419,"矩形坯",36,55.4519,11,"2018-03-10 00:28:47","2018-03-10 00:28:47"
"CK20180310025",502,33419,"矩形坯",36,55.4519,11,"2018-03-10 00:30:33","2018-03-10 00:31:39"
"CK20180310045",2331,3128,"螺纹钢",13,17.5945,11,"2018-03-10 00:57:36","2018-03-10 00:59:13"
"CK20180310050",2403,3100,"彩涂卷",15,43.967,11,"2018-03-10 01:04:27","2018-03-10 01:05:47"
"CK20180310052",200,33419,"矩形坯",36,55.6472,11,"2018-03-10 01:08:45","2018-03-10 01:08:45"
"CK20180310051",2385,33414,"低合金中厚板",3,25.5318,11,"2018-03-10 01:07:45","2018-03-10 01:09:43"
"CK20180310051",2385,376,"低合金中板",2,16.9365,11,"2018-03-10 01:07:45","2018-03-10 01:09:43"
"CK20180310053",433,33414,"低合金中厚板",2,16.6103,11,"2018-03-10 01:09:17","2018-03-10 01:10:23"
"CK20180310035",2527,3115,"冷卷",6,30.191,11,"2018-03-10 00:47:21","2018-03-10 01:11:35"
"CK20180310056",502,33419,"矩形坯",36,55.6472,11,"2018-03-10 01:10:32","2018-03-10 01:11:47"
"CK20180310062",1851,33414,"低合金中厚板",9,24.92,11,"2018-03-10 01:16:05","2018-03-10 01:17:21"
"CK20180310062",1851,376,"低合金中板",7,20.0564,11,"2018-03-10 01:16:05","2018-03-10 01:17:21"
"CK20180310065",200,33419,"矩形坯",36,55.384,11,"2018-03-10 01:18:41","2018-03-10 01:18:41"
"CK20180310066",502,33419,"矩形坯",36,55.384,11,"2018-03-10 01:20:08","2018-03-10 01:21:12"
"CK20180310069",502,33419,"矩形坯",36,55.6794,11,"2018-03-10 01:25:40","2018-03-10 01:26:56"
"CK20180310012",1913,3119,"镀锌卷",3,14.0525,11,"2018-03-10 00:20:12","2018-03-10 01:27:43"
"CK20180310072",502,33419,"矩形坯",36,55.3133,11,"2018-03-10 01:29:06","2018-03-10 01:30:18"
"CK20180310057",1913,3119,"镀锌卷",4,19.1275,11,"2018-03-10 01:11:31","2018-03-10 01:30:32"
"CK20180310079",189,33320,"镀铝锌卷",3,21.224,11,"2018-03-10 01:31:51","2018-03-10 01:31:51"
"CK20180310080",1400,33330,"热轧带钢",6,21.826,11,"2018-03-10 01:39:15","2018-03-10 01:40:35"
"CK20180310083",1400,33330,"热轧带钢",6,22.008,11,"2018-03-10 01:39:51","2018-03-10 01:40:57"
"CK20180310095",2229,3128,"螺纹钢",1,1.995,11,"2018-03-10 01:57:07","2018-03-10 01:58:27"
"CK20180310098",2229,3128,"螺纹钢",4,7.273,11,"2018-03-10 02:00:35","2018-03-10 02:01:55"
"CK20180310107",350,3128,"螺纹钢",26,45.325,11,"2018-03-10 02:08:22","2018-03-10 02:11:08"
"CK20180310110",501,36,"盘螺",24,32.2,11,"2018-03-10 02:12:09","2018-03-10 02:13:16"
"CK20180310113",775,372,"普碳中板",6,13.3217,11,"2018-03-10 02:15:03","2018-03-10 02:16:25"
"CKW20180310001",903,33320,"镀铝锌卷",2,11.508,11,"2018-03-10 02:30:40","2018-03-10 02:30:40"
"CK20180310131",200,33419,"矩形坯",36,55.1488,11,"2018-03-10 02:44:57","2018-03-10 02:44:57"
"CK20180310136",502,33419,"矩形坯",36,55.1488,11,"2018-03-10 02:46:34","2018-03-10 02:47:43"
"CK20180310126",1638,33441,"不锈钢冷卷",2,11.1902,11,"2018-03-10 02:42:29","2018-03-10 02:52:09"
"CK20180310125",1638,33441,"不锈钢冷卷",5,23.9946,11,"2018-03-10 02:42:13","2018-03-10 02:52:27"
"CK20180310118",194,3105,"低合金卷",3,20.188,11,"2018-03-10 02:24:43","2018-03-10 02:54:08"
"CK20180310147",219,3109,"热卷",1,8.8445,11,"2018-03-10 03:15:08","2018-03-10 03:16:12"
"CK20180310094",219,3109,"热卷",1,7.1225,11,"2018-03-10 01:57:23","2018-03-10 03:16:30"
"CK20180310093",219,3109,"热卷",2,17.0625,11,"2018-03-10 01:57:02","2018-03-10 03:16:45"
"CK20180310149",200,33419,"矩形坯",36,55.5968,11,"2018-03-10 03:17:06","2018-03-10 03:17:06"
"CK20180310148",219,3109,"热卷",2,17.1185,11,"2018-03-10 03:16:15","2018-03-10 03:17:23"
"CK20180310150",502,33419,"矩形坯",36,55.5968,11,"2018-03-10 03:19:09","2018-03-10 03:20:19"
"CK20180310165",200,33419,"矩形坯",36,55.8026,11,"2018-03-10 03:47:27","2018-03-10 03:47:27"
"CK20180310168",502,33419,"矩形坯",36,55.8026,11,"2018-03-10 03:49:05","2018-03-10 03:50:15"
"CK20180310166",1913,3119,"镀锌卷",1,4.774,11,"2018-03-10 03:48:08","2018-03-10 03:56:27"
"CK20180310167",1913,3119,"镀锌卷",1,4.6515,11,"2018-03-10 03:48:20","2018-03-10 03:56:44"
"CK20180310164",427,3119,"镀锌卷",2,7.714,11,"2018-03-10 03:47:56","2018-03-10 03:57:08"
"CK20180310163",427,3119,"镀锌卷",1,3.612,11,"2018-03-10 03:47:46","2018-03-10 03:57:46"
"CK20180310193",456,3109,"热卷",10,60.179,11,"2018-03-10 04:36:26","2018-03-10 04:37:37"
"CK20180310202",501,36,"盘螺",24,33.4831,11,"2018-03-10 04:44:29","2018-03-10 04:45:34"
"CK20180310203",937,3133,"圆钢",15,33.4152,11,"2018-03-10 04:46:12","2018-03-10 04:46:12"
"CK20180310204",627,3133,"圆钢",15,33.4152,11,"2018-03-10 04:50:53","2018-03-10 04:53:47"
"CK20180310215",456,3109,"热卷",9,58.072,11,"2018-03-10 05:04:28","2018-03-10 05:32:19"
"CK20180310232",456,3109,"热卷",10,65.7195,11,"2018-03-10 05:50:01","2018-03-10 05:51:07"
"CKW20180310002",273,3115,"冷卷",5,31.066,11,"2018-03-10 07:37:29","2018-03-10 07:37:29"
"CK20180310235",973,3115,"冷卷",9,45.108,11,"2018-03-10 07:52:31","2018-03-10 07:53:53"
"CK20180310236",200,33419,"矩形坯",36,55.8285,11,"2018-03-10 08:33:47","2018-03-10 08:33:47"
"CK20180310237",502,33419,"矩形坯",36,55.8285,11,"2018-03-10 08:35:18","2018-03-10 08:36:28"
"CKW20180310003",789,33320,"镀铝锌卷",2,14.182,11,"2018-03-10 08:37:25","2018-03-10 08:37:25"
"CKW20180310004",189,33320,"镀铝锌卷",2,14.231,11,"2018-03-10 08:45:12","2018-03-10 08:45:12"
