"r2014","r2015","r2016","r2017","r2018","r2019","r2020","r2021","r2022"
"RK20180508788",427,3115,"冷卷",24,97.937,2,"2018-05-08 16:08:56","2018-05-08 16:08:56"
"RK20180508791",1201,3115,"冷卷",1,5.488,2,"2018-05-08 16:10:42","2018-05-08 16:10:42"
"RK20180508792",502,33419,"矩形坯",20,28.7378,2,"2018-05-08 16:10:50","2018-05-08 16:10:50"
"RK20180508794",2679,3105,"低合金卷",1,20.0235,2,"2018-05-08 16:12:32","2018-05-08 16:12:32"
"RK20180508795",194,3109,"热卷",10,201.768,2,"2018-05-08 16:13:55","2018-05-08 16:13:55"
"RK20180506156",1400,3109,"热卷",6,38.038,2,"2018-05-08 16:16:01","2018-05-08 16:16:01"
"RK20180508796",1223,3115,"冷卷",1,3.983,2,"2018-05-08 16:16:22","2018-05-08 16:16:22"
"RK20180508798",1850,3105,"低合金卷",1,20.2545,2,"2018-05-08 16:17:11","2018-05-08 16:17:11"
"RK20180508800",1091,3109,"热卷",1,10.801,2,"2018-05-08 16:17:39","2018-05-08 16:17:39"
"RK20180508802",959,372,"普碳中板",8,16.597,2,"2018-05-08 16:18:09","2018-05-08 16:18:09"
"RK20180508801",1223,3115,"冷卷",3,12.32,2,"2018-05-08 16:19:02","2018-05-08 16:19:02"
"RK20180508804",250,3115,"冷卷",5,21.679,2,"2018-05-08 16:20:52","2018-05-08 16:20:52"
"RK20180508803",1223,3115,"冷卷",1,3.717,2,"2018-05-08 16:21:01","2018-05-08 16:21:01"
"RK20180508806",1774,33320,"镀铝锌卷",8,49.525,2,"2018-05-08 16:21:27","2018-05-08 16:21:27"
"RK20180506151",1400,3109,"热卷",1,11.431,2,"2018-05-08 16:22:14","2018-05-08 16:22:14"
"RK20180506217",2242,3109,"热卷",3,35.896,2,"2018-05-08 16:25:41","2018-05-08 16:25:41"
"RK20180508813",789,33320,"镀铝锌卷",1,6.678,2,"2018-05-08 16:26:57","2018-05-08 16:26:57"
"RK20180508816",381,3109,"热卷",2,42.938,2,"2018-05-08 16:28:56","2018-05-08 16:28:56"
"RK20180508817",1621,33330,"热轧带钢",15,48.9188,2,"2018-05-08 16:29:32","2018-05-08 16:29:32"
"RK20180508818",1449,3109,"热卷",1,11.522,2,"2018-05-08 16:29:46","2018-05-08 16:29:46"
"RK20180508820",1590,3109,"热卷",1,11.522,2,"2018-05-08 16:32:22","2018-05-08 16:32:22"
"RK20180506147",1400,3109,"热卷",2,14.308,2,"2018-05-08 16:34:07","2018-05-08 16:34:07"
"RK20180508824",903,33320,"镀铝锌卷",1,3.724,2,"2018-05-08 16:37:52","2018-05-08 16:37:52"
"RK20180507402",2431,3109,"热卷",2,41.5744,2,"2018-05-08 16:38:15","2018-05-08 16:38:15"
"RK20180508829",427,3109,"热卷",1,6.405,2,"2018-05-08 16:38:48","2018-05-08 16:38:48"
"RK20180506177",273,3109,"热卷",4,30.156,2,"2018-05-08 16:39:04","2018-05-08 16:39:04"
"RK20180508831",471,3115,"冷卷",1,5.089,2,"2018-05-08 16:39:50","2018-05-08 16:39:50"
"RK20180508835",250,3109,"热卷",7,41.706,2,"2018-05-08 16:41:12","2018-05-08 16:41:12"
"RK20180506183",192,3109,"热卷",1,14.441,2,"2018-05-08 16:42:24","2018-05-08 16:42:24"
"RK20180508839",1851,372,"普碳中板",4,13.6059,2,"2018-05-08 16:42:48","2018-05-08 16:42:48"
"RK20180508839",1851,376,"低合金中板",5,12.9605,2,"2018-05-08 16:42:48","2018-05-08 16:42:48"
"RK20180506173",194,3105,"低合金卷",1,15.015,2,"2018-05-08 16:43:42","2018-05-08 16:43:42"
"RK20180507400",2431,3109,"热卷",2,41.2076,2,"2018-05-08 16:45:04","2018-05-08 16:45:04"
"RK20180508841",193,3109,"热卷",1,20.4253,2,"2018-05-08 16:47:01","2018-05-08 16:47:01"
"RK20180506159",1400,3109,"热卷",6,40.411,2,"2018-05-08 16:47:49","2018-05-08 16:47:49"
"RK20180508842",1957,3115,"冷卷",4,28.378,2,"2018-05-08 16:48:03","2018-05-08 16:48:03"
"RK20180506176",273,3109,"热卷",4,41.048,2,"2018-05-08 16:49:46","2018-05-08 16:49:46"
"RK20180507933",1400,3109,"热卷",1,12.516,2,"2018-05-08 16:49:52","2018-05-08 16:49:52"
"RK20180507969",2242,3109,"热卷",1,12.348,2,"2018-05-08 16:51:10","2018-05-08 16:51:10"
"RK20180508845",1737,376,"低合金中板",19,40.9234,2,"2018-05-08 16:51:16","2018-05-08 16:51:16"
"RK20180507403",2431,3109,"热卷",2,41.0165,2,"2018-05-08 16:51:50","2018-05-08 16:51:50"
"RK20180508848",961,3105,"低合金卷",2,35.945,2,"2018-05-08 16:53:53","2018-05-08 16:53:53"
"RK20180508849",1957,3115,"冷卷",1,4.501,2,"2018-05-08 16:56:04","2018-05-08 16:56:04"
"RK20180508850",961,3105,"低合金卷",2,35.798,2,"2018-05-08 16:56:16","2018-05-08 16:56:16"
"RK20180507979",350,33401,"车轮钢卷",3,39.956,2,"2018-05-08 17:00:06","2018-05-08 17:00:06"
"RK20180507982",350,33401,"车轮钢卷",3,41.244,2,"2018-05-08 17:02:28","2018-05-08 17:02:28"
"RK20180508854",320,3109,"热卷",10,114.24,2,"2018-05-08 17:03:42","2018-05-08 17:03:42"
"RK20180507991",350,33401,"车轮钢卷",2,28.861,2,"2018-05-08 17:05:56","2018-05-08 17:05:56"
"RK20180507977",973,3115,"冷卷",3,11.711,2,"2018-05-08 17:06:52","2018-05-08 17:06:52"
"RK20180507985",350,33401,"车轮钢卷",3,43.442,2,"2018-05-08 17:09:13","2018-05-08 17:09:13"
"RK20180507413",2439,3109,"热卷",2,26.201,2,"2018-05-08 17:10:25","2018-05-08 17:10:25"
"RK20180508862",250,3115,"冷卷",1,5.243,2,"2018-05-08 17:10:59","2018-05-08 17:10:59"
"RK20180508865",1857,376,"低合金中板",3,11.1272,2,"2018-05-08 17:11:36","2018-05-08 17:11:36"
"RK20180508864",2049,3109,"热卷",5,77.854,2,"2018-05-08 17:11:40","2018-05-08 17:11:40"
"RK20180507986",350,33401,"车轮钢卷",2,29.057,2,"2018-05-08 17:12:47","2018-05-08 17:12:47"
"RK20180508867",1668,3109,"热卷",2,41.132,2,"2018-05-08 17:14:04","2018-05-08 17:14:04"
"RK20180507981",350,33401,"车轮钢卷",3,43.463,2,"2018-05-08 17:14:45","2018-05-08 17:14:45"
"RK20180508870",948,376,"低合金中板",5,13.8474,2,"2018-05-08 17:14:46","2018-05-08 17:14:46"
"RK20180508869",1225,33320,"镀铝锌卷",3,21.322,2,"2018-05-08 17:15:44","2018-05-08 17:15:44"
"RK20180508872",433,376,"低合金中板",2,5.6945,2,"2018-05-08 17:17:17","2018-05-08 17:17:17"
"RK20180507928",1400,3115,"冷卷",9,34.706,2,"2018-05-08 17:19:32","2018-05-08 17:19:32"
"RK20180508875",2144,394,"大梁卷",2,40.656,2,"2018-05-08 17:20:04","2018-05-08 17:20:04"
"RK20180507988",350,33401,"车轮钢卷",2,28.077,2,"2018-05-08 17:21:49","2018-05-08 17:21:49"
"RK20180508885",297,3115,"冷卷",3,10.969,2,"2018-05-08 17:29:41","2018-05-08 17:29:41"
"RK20180508887",297,3120,"酸洗卷",1,6.594,2,"2018-05-08 17:30:36","2018-05-08 17:30:36"
"RK20180508888",433,372,"普碳中板",1,3.7352,2,"2018-05-08 17:31:00","2018-05-08 17:31:00"
"RK20180507952",169,3115,"冷卷",10,45.269,2,"2018-05-08 17:33:09","2018-05-08 17:33:09"
"RK20180507972",973,3115,"冷卷",5,19.6,2,"2018-05-08 17:35:39","2018-05-08 17:35:39"
"RK20180508892",297,3114,"冷板",3,11.508,2,"2018-05-08 17:36:20","2018-05-08 17:36:20"
"RK20180508893",297,3114,"冷板",1,3.885,2,"2018-05-08 17:37:00","2018-05-08 17:37:00"
"RK20180508897",2778,3109,"热卷",1,8.7185,2,"2018-05-08 17:38:50","2018-05-08 17:38:50"
"RK20180508900",284,3114,"冷板",1,3.822,2,"2018-05-08 17:41:14","2018-05-08 17:41:14"
"RK20180508906",297,3115,"冷卷",6,37.541,2,"2018-05-08 17:43:55","2018-05-08 17:43:55"
"RK20180508903",177,3115,"冷卷",5,35.021,2,"2018-05-08 17:37:45","2018-05-08 17:44:13"
"RK20180507957",169,3115,"冷卷",12,46.452,2,"2018-05-08 17:45:13","2018-05-08 17:45:13"
"RK20180507920",1400,3115,"冷卷",7,26.943,2,"2018-05-08 17:46:51","2018-05-08 17:46:51"
"RK20180508919",959,3109,"热卷",2,39.704,2,"2018-05-08 17:51:41","2018-05-08 17:51:41"
"RK20180508921",959,376,"低合金中板",8,21.9905,2,"2018-05-08 17:55:43","2018-05-08 17:55:43"
"RK20180508927",219,3120,"酸洗卷",1,5.817,2,"2018-05-08 18:04:14","2018-05-08 18:04:14"
"RK20180508928",1118,3109,"热卷",1,20.167,2,"2018-05-08 18:05:18","2018-05-08 18:05:18"
"RK20180508932",1851,372,"普碳中板",13,46.417,2,"2018-05-08 18:05:39","2018-05-08 18:05:39"
"RK20180508932",1851,376,"低合金中板",4,14.9408,2,"2018-05-08 18:05:39","2018-05-08 18:05:39"
"RK20180508936",1940,3115,"冷卷",1,6.104,2,"2018-05-08 18:08:42","2018-05-08 18:08:42"
"RK20180508940",268,3105,"低合金卷",1,20.118,2,"2018-05-08 18:09:40","2018-05-08 18:09:40"
"RK20180508940",268,3109,"热卷",1,20.3,2,"2018-05-08 18:09:40","2018-05-08 18:09:40"
"RK20180508939",433,3108,"容器板",7,12.6413,2,"2018-05-08 18:10:26","2018-05-08 18:10:26"
"RK20180508938",973,3115,"冷卷",3,7.595,2,"2018-05-08 18:10:30","2018-05-08 18:10:30"
"RK20180508941",364,3115,"冷卷",4,26.845,2,"2018-05-08 18:11:40","2018-05-08 18:11:40"
"RK20180508944",433,376,"低合金中板",4,14.9408,2,"2018-05-08 18:13:47","2018-05-08 18:13:47"
"RK20180508946",1857,376,"低合金中板",6,22.6345,2,"2018-05-08 18:13:54","2018-05-08 18:13:54"
"RK20180508948",2124,3109,"热卷",4,80.99,2,"2018-05-08 18:17:59","2018-05-08 18:17:59"
"RK20180508952",525,3115,"冷卷",4,23.464,2,"2018-05-08 18:21:43","2018-05-08 18:21:43"
"RK20180508956",2213,316,"H型钢",7,26.376,2,"2018-05-08 18:22:34","2018-05-08 18:22:34"
"RK20180508957",525,3115,"冷卷",6,31.71,2,"2018-05-08 18:23:43","2018-05-08 18:23:43"
"RK20180508962",2049,3109,"热卷",10,143.276,2,"2018-05-08 18:26:46","2018-05-08 18:26:46"
"RK20180508963",344,3109,"热卷",1,20.6591,2,"2018-05-08 18:28:01","2018-05-08 18:28:01"
"RK20180508964",2412,3128,"螺纹钢",22,42.8792,2,"2018-05-08 18:28:25","2018-05-08 18:28:25"
"RK20180508968",2180,3105,"低合金卷",1,14.259,2,"2018-05-08 18:34:12","2018-05-08 18:34:12"
"RK20180508971",364,3114,"冷板",2,6.916,2,"2018-05-08 18:39:58","2018-05-08 18:39:58"
"RK20180508971",364,3115,"冷卷",15,71.232,2,"2018-05-08 18:39:58","2018-05-08 18:39:58"
"RK20180508975",591,3115,"冷卷",10,39.613,2,"2018-05-08 18:46:19","2018-05-08 18:46:19"
"RK20180508978",273,3109,"热卷",3,3.493,2,"2018-05-08 18:50:49","2018-05-08 18:50:49"
"RK20180508980",948,3109,"热卷",2,40.8205,2,"2018-05-08 18:51:21","2018-05-08 18:51:21"
"RK20180508981",1851,372,"普碳中板",1,2.7566,2,"2018-05-08 18:52:21","2018-05-08 18:52:21"
"RK20180508984",948,376,"低合金中板",5,18.7852,2,"2018-05-08 18:53:07","2018-05-08 18:53:07"
"RK20180508983",1476,3109,"热卷",1,20.3665,2,"2018-05-08 18:53:19","2018-05-08 18:53:19"
"RK20180508986",220,3109,"热卷",6,52.5105,2,"2018-05-08 18:54:35","2018-05-08 18:54:35"
"RK20180508988",297,3120,"酸洗卷",1,8.12,2,"2018-05-08 18:55:53","2018-05-08 18:55:53"
"RK20180508990",297,3115,"冷卷",1,6.769,2,"2018-05-08 18:56:40","2018-05-08 18:56:40"
"RK20180508991",200,33330,"热轧带钢",16,45.374,2,"2018-05-08 18:58:33","2018-05-08 18:58:33"
"RK20180508992",200,33330,"热轧带钢",15,42.644,2,"2018-05-08 18:59:09","2018-05-08 18:59:09"
"RK20180508994",200,33330,"热轧带钢",16,45.43,2,"2018-05-08 18:59:47","2018-05-08 18:59:47"
"RK20180508995",200,33330,"热轧带钢",16,45.612,2,"2018-05-08 19:00:24","2018-05-08 19:00:24"
"RK20180508997",502,33419,"矩形坯",40,57.4546,2,"2018-05-08 19:01:38","2018-05-08 19:01:38"
"RK201805081003",297,3115,"冷卷",9,58.471,2,"2018-05-08 19:10:20","2018-05-08 19:10:20"
"RK201805081005",502,33419,"矩形坯",40,57.6779,2,"2018-05-08 19:11:06","2018-05-08 19:11:06"
"RK201805081006",2679,3109,"热卷",1,20.4729,2,"2018-05-08 19:13:32","2018-05-08 19:13:32"
"RK201805081013",297,3115,"冷卷",17,114.247,2,"2018-05-08 19:18:06","2018-05-08 19:18:06"
"RK201805081015",297,3115,"冷卷",3,10.577,2,"2018-05-08 19:24:39","2018-05-08 19:24:39"
"RK201805081014",1161,3109,"热卷",1,17.493,2,"2018-05-08 19:24:40","2018-05-08 19:24:40"
"RK201805081016",297,3120,"酸洗卷",1,7.98,2,"2018-05-08 19:25:30","2018-05-08 19:25:30"
"RK201805081018",1774,33320,"镀铝锌卷",9,53.879,2,"2018-05-08 19:27:34","2018-05-08 19:27:34"
"RK201805081023",297,3120,"酸洗卷",2,15.827,2,"2018-05-08 19:30:23","2018-05-08 19:30:23"
"RK201805081027",502,33419,"矩形坯",40,57.3888,2,"2018-05-08 19:31:22","2018-05-08 19:31:22"
"RK201805081029",502,33419,"矩形坯",40,57.3944,2,"2018-05-08 19:33:00","2018-05-08 19:33:00"
"RK201805081038",1223,3115,"冷卷",1,3.626,2,"2018-05-08 19:43:40","2018-05-08 19:43:40"
"RK201805081041",2229,33527,"盘圆",17,23.268,2,"2018-05-08 19:45:16","2018-05-08 19:45:16"
"RK201805081043",1957,3115,"冷卷",2,6.93,2,"2018-05-08 19:51:00","2018-05-08 19:51:00"
"RK201805081047",948,376,"低合金中板",14,49.3535,2,"2018-05-08 19:53:28","2018-05-08 19:53:28"
"RK201805081049",1128,376,"低合金中板",14,49.3535,2,"2018-05-08 19:56:40","2018-05-08 19:56:40"
"RK201805081051",502,33419,"矩形坯",34,48.853,2,"2018-05-08 19:58:41","2018-05-08 19:58:41"
"RK201805081064",200,33330,"热轧带钢",16,45.416,2,"2018-05-08 20:17:30","2018-05-08 20:17:30"
"RK201805081065",200,33330,"热轧带钢",16,45.64,2,"2018-05-08 20:18:11","2018-05-08 20:18:11"
"RK201805081066",200,33330,"热轧带钢",16,45.556,2,"2018-05-08 20:18:56","2018-05-08 20:18:56"
"RK201805081067",1621,33330,"热轧带钢",15,48.86,2,"2018-05-08 20:20:00","2018-05-08 20:20:00"
"RK201805081073",NA,NA,"",1,0,0,"2018-05-08 20:32:50","2018-05-08 20:32:50"
"RK201805081074",NA,NA,"",1,0,0,"2018-05-08 20:33:27","2018-05-08 20:33:27"
"RK201805081075",NA,NA,"",1,0,0,"2018-05-08 20:34:17","2018-05-08 20:34:17"
"RK201805081076",NA,NA,"",1,0,0,"2018-05-08 20:34:56","2018-05-08 20:34:56"
"RK20180506547",1400,33419,"矩形坯",28,40.089,2,"2018-05-08 20:44:28","2018-05-08 20:44:28"
"RK20180506562",1400,33419,"矩形坯",28,40.257,2,"2018-05-08 20:45:56","2018-05-08 20:45:56"
"RK20180506551",1400,33419,"矩形坯",28,40.047,2,"2018-05-08 20:47:03","2018-05-08 20:47:03"
"RK20180506579",1400,33419,"矩形坯",28,40.152,2,"2018-05-08 20:48:03","2018-05-08 20:48:03"
"RK20180506572",1400,33419,"矩形坯",28,40.096,2,"2018-05-08 20:49:06","2018-05-08 20:49:06"
"RK20180506571",1400,33419,"矩形坯",28,40.194,2,"2018-05-08 20:50:39","2018-05-08 20:50:39"
"RK20180506559",1400,33419,"矩形坯",28,40.222,2,"2018-05-08 20:51:35","2018-05-08 20:51:35"
"RK20180507956",169,318,"连铸方坯",9,45.99,2,"2018-05-08 20:55:25","2018-05-08 20:55:25"
"RK20180507955",169,318,"连铸方坯",9,45.766,2,"2018-05-08 20:56:41","2018-05-08 20:56:41"
"RK20180507963",169,318,"连铸方坯",8,40.754,2,"2018-05-08 20:57:38","2018-05-08 20:57:38"
"RK20180507964",169,318,"连铸方坯",8,40.894,2,"2018-05-08 20:58:48","2018-05-08 20:58:48"
"RK20180507958",169,318,"连铸方坯",8,40.6455,2,"2018-05-08 21:00:03","2018-05-08 21:00:03"
"RK20180507962",169,318,"连铸方坯",8,40.866,2,"2018-05-08 21:01:48","2018-05-08 21:01:48"
"RK20180507967",169,318,"连铸方坯",8,40.726,2,"2018-05-08 21:02:57","2018-05-08 21:02:57"
"RK20180507919",1400,3109,"热卷",2,40.6245,2,"2018-05-08 21:06:07","2018-05-08 21:06:07"
"RK20180507996",292,3105,"低合金卷",2,39.2175,2,"2018-05-08 21:06:11","2018-05-08 21:06:11"
"RK20180507918",1400,3109,"热卷",2,40.6945,2,"2018-05-08 21:09:07","2018-05-08 21:09:07"
"RK20180508616",1589,3109,"热卷",2,40.796,2,"2018-05-08 21:09:41","2018-05-08 21:09:41"
"RK20180506174",194,3105,"低合金卷",4,30.037,2,"2018-05-08 21:13:40","2018-05-08 21:13:40"
"RK20180508607",1589,3109,"热卷",2,40.572,2,"2018-05-08 21:15:00","2018-05-08 21:15:00"
"RK201805081099",502,33419,"矩形坯",40,57.4315,2,"2018-05-08 21:16:15","2018-05-08 21:16:15"
"RK20180507931",1400,3109,"热卷",4,24.955,2,"2018-05-08 21:17:30","2018-05-08 21:17:30"
"RK20180508426",2462,3128,"螺纹钢",20,39.97,2,"2018-05-08 21:17:48","2018-05-08 21:17:48"
"RK20180506148",1400,3115,"冷卷",8,31.325,2,"2018-05-08 21:17:58","2018-05-08 21:17:58"
"RK20180506184",192,3115,"冷卷",2,9.296,2,"2018-05-08 21:21:56","2018-05-08 21:21:56"
"RK20180506229",1534,3115,"冷卷",1,5.25,2,"2018-05-08 21:24:31","2018-05-08 21:24:31"
"RK20180508619",1589,3109,"热卷",2,40.642,2,"2018-05-08 21:26:10","2018-05-08 21:26:10"
"RK20180508582",169,3105,"低合金卷",2,40.334,2,"2018-05-08 21:26:47","2018-05-08 21:26:47"
"RK20180507993",1589,3109,"热卷",2,36.498,2,"2018-05-08 21:28:30","2018-05-08 21:28:30"
"RK20180508591",169,3109,"热卷",2,40.649,2,"2018-05-08 21:29:14","2018-05-08 21:29:14"
"RK20180507953",169,3109,"热卷",2,40.677,2,"2018-05-08 21:31:21","2018-05-08 21:31:21"
"RK20180508576",169,3109,"热卷",2,40.8415,2,"2018-05-08 21:32:05","2018-05-08 21:32:05"
"RK20180507971",973,3115,"冷卷",1,5.453,2,"2018-05-08 21:35:02","2018-05-08 21:35:02"
"RK20180507945",194,3109,"热卷",1,20.1635,2,"2018-05-08 21:35:49","2018-05-08 21:35:49"
"RK20180507998",292,3105,"低合金卷",1,19.6595,2,"2018-05-08 21:36:58","2018-05-08 21:36:58"
"RK20180507948",192,3115,"冷卷",3,19.733,2,"2018-05-08 21:37:07","2018-05-08 21:37:07"
"RK20180507939",1699,3115,"冷卷",3,19.838,2,"2018-05-08 21:39:19","2018-05-08 21:39:19"
"RK20180507942",972,3115,"冷卷",9,39.277,2,"2018-05-08 21:39:46","2018-05-08 21:39:46"
"RK20180507997",292,3105,"低合金卷",1,19.6245,2,"2018-05-08 21:41:42","2018-05-08 21:41:42"
"RK20180507992",1589,3109,"热卷",1,20.118,2,"2018-05-08 21:42:57","2018-05-08 21:42:57"
"RK20180507941",972,3115,"冷卷",8,34.398,2,"2018-05-08 21:44:38","2018-05-08 21:44:38"
"RK20180507944",194,3109,"热卷",1,17.0205,2,"2018-05-08 21:48:12","2018-05-08 21:48:12"
"RK20180507930",1400,3109,"热卷",1,16.9575,2,"2018-05-08 21:49:38","2018-05-08 21:49:38"
"RK20180507932",1400,3109,"热卷",1,20.3735,2,"2018-05-08 21:53:55","2018-05-08 21:53:55"
"RK20180507914",662,3109,"热卷",1,20.4715,2,"2018-05-08 21:55:15","2018-05-08 21:55:15"
"RK201805081113",502,33419,"矩形坯",40,57.3825,2,"2018-05-08 21:58:10","2018-05-08 21:58:10"
"RK201805081114",NA,NA,"",18,0,0,"2018-05-08 22:02:47","2018-05-08 22:02:47"
"RK20180509854",1960,3108,"容器板",11,15.8235,2,"2018-05-08 22:02:47","2018-05-08 22:02:47"
"RK201805081116",1621,33330,"热轧带钢",15,48.986,2,"2018-05-08 22:04:06","2018-05-08 22:04:06"
"RK201805081118",1149,3115,"冷卷",4,28.679,2,"2018-05-08 22:04:41","2018-05-08 22:04:41"
"RK201805081117",1621,33330,"热轧带钢",15,49.056,2,"2018-05-08 22:04:58","2018-05-08 22:04:58"
"RK201805081119",2122,310,"等边角钢",13,46.319,2,"2018-05-08 22:07:01","2018-05-08 22:07:01"
"RK201805071010",1400,372,"普碳中板",9,44.4913,2,"2018-05-08 22:11:44","2018-05-08 22:11:44"
"RK201805081125",189,33326,"冷硬卷",2,30.667,2,"2018-05-08 22:15:56","2018-05-08 22:15:56"
"RK201805071013",627,372,"普碳中板",2,10.4692,2,"2018-05-08 22:24:37","2018-05-08 22:24:37"
"RK201805071013",627,376,"低合金中板",14,32.8076,2,"2018-05-08 22:24:37","2018-05-08 22:24:37"
"RK201805071011",1400,372,"普碳中板",11,30.5662,2,"2018-05-08 22:29:43","2018-05-08 22:29:43"
"RK201805071011",1400,376,"低合金中板",1,5.803,2,"2018-05-08 22:29:43","2018-05-08 22:29:43"
"RK201805081133",2122,310,"等边角钢",13,46.319,2,"2018-05-08 22:32:06","2018-05-08 22:32:06"
"RK201805081135",502,33419,"矩形坯",40,57.5155,2,"2018-05-08 22:35:01","2018-05-08 22:35:01"
"RK201805071012",775,376,"低合金中板",15,45.332,2,"2018-05-08 22:36:48","2018-05-08 22:36:48"
"RK20180506363",952,376,"低合金中板",13,44.779,2,"2018-05-08 22:44:04","2018-05-08 22:44:04"
"RK201805081151",502,33419,"矩形坯",36,51.6215,2,"2018-05-08 23:04:12","2018-05-08 23:04:12"
"RK20180506566",1400,33419,"矩形坯",28,40.159,2,"2018-05-08 23:08:48","2018-05-08 23:08:48"
"RK20180506542",1400,33419,"矩形坯",28,40.047,2,"2018-05-08 23:13:57","2018-05-08 23:13:57"
"RK20180506565",1400,33419,"矩形坯",28,40.173,2,"2018-05-08 23:17:09","2018-05-08 23:17:09"
"RK201805081156",344,3109,"热卷",1,19.9535,2,"2018-05-08 23:35:38","2018-05-08 23:35:38"
"RK201805081159",502,33419,"矩形坯",42,60.2105,2,"2018-05-08 23:41:45","2018-05-08 23:41:45"
"RK20180507141",952,3109,"热卷",3,34.818,2,"2018-05-09 00:29:18","2018-05-09 00:29:18"
"RK20180509010",967,33330,"热轧带钢",12,38.654,2,"2018-05-09 00:30:23","2018-05-09 00:30:23"
"RK20180507154",952,3109,"热卷",2,23.247,2,"2018-05-09 00:31:50","2018-05-09 00:31:50"
"RK20180509020",967,33330,"热轧带钢",12,38.836,2,"2018-05-09 00:54:51","2018-05-09 00:54:51"
"RK20180509021",967,33330,"热轧带钢",12,39.172,2,"2018-05-09 01:01:59","2018-05-09 01:01:59"
"RK20180509027",967,33330,"热轧带钢",12,39.172,2,"2018-05-09 01:16:27","2018-05-09 01:16:27"
"RK20180509035",NA,NA,"",1,0,0,"2018-05-09 01:27:43","2018-05-09 01:27:43"
"RK20180509038",967,33330,"热轧带钢",12,39.046,2,"2018-05-09 01:38:30","2018-05-09 01:38:30"
"RK20180509045",502,33419,"矩形坯",40,57.3811,2,"2018-05-09 01:51:16","2018-05-09 01:51:16"
"RK20180505216",2753,3109,"热卷",2,31.171,2,"2018-05-09 02:00:48","2018-05-09 02:00:48"
"RK20180505220",2753,3109,"热卷",2,31.038,2,"2018-05-09 02:02:15","2018-05-09 02:02:15"
"RK20180509048",967,33330,"热轧带钢",12,38.57,2,"2018-05-09 02:04:00","2018-05-09 02:04:00"
"RK20180507152",952,3109,"热卷",2,23.149,2,"2018-05-09 02:04:09","2018-05-09 02:04:09"
"RK20180505217",2753,3109,"热卷",2,30.863,2,"2018-05-09 02:05:38","2018-05-09 02:05:38"
"RK20180505218",2753,3109,"热卷",2,31.262,2,"2018-05-09 02:09:22","2018-05-09 02:09:22"
"RK20180509051",1400,3109,"热卷",3,43.827,2,"2018-05-09 02:13:48","2018-05-09 02:13:48"
"RK20180505221",2753,3109,"热卷",2,31.101,2,"2018-05-09 02:21:29","2018-05-09 02:21:29"
"RK20180507142",952,3109,"热卷",4,46.669,2,"2018-05-09 02:27:20","2018-05-09 02:27:20"
"RK20180507140",952,3109,"热卷",4,46.732,2,"2018-05-09 02:32:39","2018-05-09 02:32:39"
"RK20180509057",1621,33330,"热轧带钢",15,48.895,2,"2018-05-09 02:35:34","2018-05-09 02:35:34"
"RK20180507147",952,3109,"热卷",3,32.879,2,"2018-05-09 02:36:21","2018-05-09 02:36:21"
"RK20180507155",952,3109,"热卷",2,23.303,2,"2018-05-09 02:37:47","2018-05-09 02:37:47"
"RK20180507935",2192,3128,"螺纹钢",22,36.379,2,"2018-05-09 03:45:48","2018-05-09 03:45:48"
"RK20180507934",2192,3128,"螺纹钢",22,36.365,2,"2018-05-09 04:29:03","2018-05-09 04:29:03"
"RK20180507936",2192,3128,"螺纹钢",22,36.379,2,"2018-05-09 04:55:27","2018-05-09 04:55:27"
"RK20180507937",2192,3128,"螺纹钢",22,36.603,2,"2018-05-09 05:37:43","2018-05-09 05:37:43"
"RK20180508653",292,3105,"低合金卷",2,40.257,2,"2018-05-09 05:51:05","2018-05-09 05:51:05"
"RK20180508572",169,3105,"低合金卷",2,40.2045,2,"2018-05-09 05:54:17","2018-05-09 05:54:17"
"RK20180508590",169,3105,"低合金卷",2,39.7075,2,"2018-05-09 05:56:31","2018-05-09 05:56:31"
"RK20180508587",169,3105,"低合金卷",2,39.8265,2,"2018-05-09 06:00:55","2018-05-09 06:00:55"
"RK20180508584",169,3109,"热卷",1,20.2615,2,"2018-05-09 06:03:16","2018-05-09 06:03:16"
"RK20180508584",169,3105,"低合金卷",1,19.7575,2,"2018-05-09 06:03:16","2018-05-09 06:03:16"
"RK20180508589",169,3105,"低合金卷",2,40.306,2,"2018-05-09 06:03:27","2018-05-09 06:03:27"
"RK20180508563",2204,3105,"低合金卷",1,19.768,2,"2018-05-09 06:07:52","2018-05-09 06:07:52"
"RK20180508527",1400,3109,"热卷",1,19.971,2,"2018-05-09 06:09:02","2018-05-09 06:09:02"
"RK20180508627",1588,3115,"冷卷",6,29.477,2,"2018-05-09 06:09:37","2018-05-09 06:09:37"
"RK20180508636",292,3105,"低合金卷",1,20.132,2,"2018-05-09 06:11:05","2018-05-09 06:11:05"
"RK20180508656",292,3105,"低合金卷",2,39.4905,2,"2018-05-09 06:11:11","2018-05-09 06:11:11"
"RK20180508551",194,3109,"热卷",1,20.475,2,"2018-05-09 06:12:25","2018-05-09 06:12:25"
"RK20180508581",169,3105,"低合金卷",2,39.4975,2,"2018-05-09 06:12:55","2018-05-09 06:12:55"
"RK20180508635",292,3105,"低合金卷",2,40.159,2,"2018-05-09 06:17:13","2018-05-09 06:17:13"
"RK20180508650",292,3105,"低合金卷",1,20.517,2,"2018-05-09 06:17:30","2018-05-09 06:17:30"
