"c2014","c2015","c2016","c2017","c2018","c2019","c2020","c2021","c2022"
"CK201805031249",192,3115,"冷卷",7,46.179,11,"2018-05-03 23:40:41","2018-05-03 23:55:17"
"CK201805031252",320,3109,"热卷",5,57.477,11,"2018-05-03 23:50:52","2018-05-03 23:55:35"
"CK201805031250",192,3115,"冷卷",3,18.284,11,"2018-05-03 23:41:06","2018-05-03 23:55:40"
"CK20180504001",193,372,"普碳中板",14,30.5424,11,"2018-05-03 23:59:34","2018-05-04 00:00:04"
"CK20180504004",193,372,"普碳中板",4,13.552,11,"2018-05-04 00:00:13","2018-05-04 00:00:39"
"CK201805031257",320,3109,"热卷",5,57.33,11,"2018-05-03 23:58:44","2018-05-04 00:06:08"
"CK20180504009",1400,3128,"螺纹钢",1,1.967,11,"2018-05-04 00:05:45","2018-05-04 00:06:55"
"CK20180504015",1621,372,"普碳中板",22,61.3459,11,"2018-05-04 00:09:55","2018-05-04 00:10:25"
"CK20180504018",959,376,"低合金中板",1,5.0141,11,"2018-05-04 00:10:41","2018-05-04 00:11:07"
"CK20180504019",1400,3128,"螺纹钢",3,5.922,11,"2018-05-04 00:07:00","2018-05-04 00:11:16"
"CK20180504021",200,33419,"矩形坯",36,55.8285,11,"2018-05-04 00:11:37","2018-05-04 00:11:37"
"CK20180504020",1400,3128,"螺纹钢",3,5.9045,11,"2018-05-04 00:11:14","2018-05-04 00:11:46"
"CK20180504022",2229,3128,"螺纹钢",6,11.8195,11,"2018-05-04 00:11:55","2018-05-04 00:12:45"
"CK20180504023",502,33419,"矩形坯",36,55.8285,11,"2018-05-04 00:13:00","2018-05-04 00:13:28"
"CK20180504010",320,3109,"热卷",5,57.33,11,"2018-05-04 00:06:37","2018-05-04 00:13:57"
"CK20180504027",2122,310,"等边角钢",4,10.8612,11,"2018-05-04 00:14:36","2018-05-04 00:15:02"
"CK20180504028",2122,310,"等边角钢",4,8.1914,11,"2018-05-04 00:15:03","2018-05-04 00:15:28"
"CK201805031255",192,3115,"冷卷",6,40.537,11,"2018-05-03 23:55:23","2018-05-04 00:19:40"
"CK201805031256",192,3115,"冷卷",3,17.976,11,"2018-05-03 23:56:00","2018-05-04 00:20:15"
"CK20180504033",200,33419,"矩形坯",32,49.483,11,"2018-05-04 00:21:33","2018-05-04 00:21:33"
"CK20180504034",502,33419,"矩形坯",32,49.483,11,"2018-05-04 00:22:44","2018-05-04 00:23:11"
"CK20180504035",316,3115,"冷卷",2,8.771,11,"2018-05-04 00:25:18","2018-05-04 00:25:18"
"CK20180504038",316,3115,"冷卷",8,34.86,11,"2018-05-04 00:26:21","2018-05-04 00:26:21"
"CK20180504039",316,3115,"冷卷",3,11.165,11,"2018-05-04 00:27:39","2018-05-04 00:27:39"
"CK20180504046",959,372,"普碳中板",3,6.8082,11,"2018-05-04 00:32:58","2018-05-04 00:33:28"
"CK20180504048",948,372,"普碳中板",1,2.9015,11,"2018-05-04 00:36:14","2018-05-04 00:36:44"
"CK20180504054",2609,372,"普碳中板",9,17.1752,11,"2018-05-04 00:46:33","2018-05-04 00:47:04"
"CK20180504047",1711,3120,"酸洗卷",2,13.727,11,"2018-05-04 00:35:31","2018-05-04 00:47:55"
"CK20180504047",1711,3109,"热卷",1,7.9905,11,"2018-05-04 00:35:31","2018-05-04 00:47:55"
"CK20180504053",320,3109,"热卷",5,57.092,11,"2018-05-04 00:45:02","2018-05-04 00:52:19"
"CK201805031237",381,3109,"热卷",1,19.677,11,"2018-05-03 22:54:47","2018-05-04 00:52:49"
"CK201805031228",297,379,"花纹卷",2,16.9085,11,"2018-05-03 22:46:05","2018-05-04 00:54:47"
"CK20180504061",418,3128,"螺纹钢",8,11.4905,11,"2018-05-04 00:56:16","2018-05-04 00:57:16"
"CK20180504062",483,3128,"螺纹钢",11,16.24,11,"2018-05-04 00:57:30","2018-05-04 00:58:13"
"CK20180504065",2165,372,"普碳中板",3,8.5953,11,"2018-05-04 00:56:26","2018-05-04 00:58:22"
"CK20180504026",219,3109,"热卷",6,33.46,11,"2018-05-04 00:14:02","2018-05-04 00:59:48"
"CK20180504060",219,3109,"热卷",2,11.27,11,"2018-05-04 00:54:04","2018-05-04 01:00:05"
"CK20180504067",200,33419,"矩形坯",36,55.7088,11,"2018-05-04 01:00:21","2018-05-04 01:00:21"
"CK20180504066",1400,33398,"方钢",40,56.252,11,"2018-05-04 01:01:05","2018-05-04 01:01:30"
"CK20180504068",502,33419,"矩形坯",36,55.7088,11,"2018-05-04 01:02:13","2018-05-04 01:02:43"
"CK20180504069",427,3120,"酸洗卷",1,5.936,11,"2018-05-04 01:02:48","2018-05-04 01:03:17"
"CK20180504083",1498,316,"H型钢",7,23.079,11,"2018-05-04 01:14:32","2018-05-04 01:15:06"
"CK20180504075",2242,3109,"热卷",5,53.585,11,"2018-05-04 01:06:02","2018-05-04 01:16:38"
"CK20180504055",471,3115,"冷卷",6,29.743,11,"2018-05-04 00:47:06","2018-05-04 01:18:14"
"CK20180504032",972,3115,"冷卷",1,3.934,11,"2018-05-04 00:21:19","2018-05-04 01:18:52"
"CK20180504056",972,3115,"冷卷",1,4.956,11,"2018-05-04 00:47:37","2018-05-04 01:19:59"
"CK20180504078",972,3115,"冷卷",1,4.452,11,"2018-05-04 01:08:13","2018-05-04 01:21:40"
"CK20180504031",525,3115,"冷卷",2,9.758,11,"2018-05-04 00:20:36","2018-05-04 01:22:59"
"CK20180504090",2509,33320,"镀铝锌卷",3,18.032,11,"2018-05-04 01:22:58","2018-05-04 01:23:26"
"CK20180504091",242,33414,"低合金中厚板",1,6.7256,11,"2018-05-04 01:28:09","2018-05-04 01:28:40"
"CK20180504091",242,33522,"建筑结构板",1,6.8082,11,"2018-05-04 01:28:09","2018-05-04 01:28:40"
"CK20180504091",242,3108,"容器板",1,2.8574,11,"2018-05-04 01:28:09","2018-05-04 01:28:40"
"CK20180504091",242,372,"普碳中板",19,36.099,11,"2018-05-04 01:28:09","2018-05-04 01:28:40"
"CK20180504092",312,3114,"冷板",1,3.899,11,"2018-05-04 01:28:35","2018-05-04 01:29:06"
"CK20180504096",483,3128,"螺纹钢",4,5.7995,11,"2018-05-04 01:37:34","2018-05-04 01:38:13"
"CK20180504099",427,372,"普碳中板",3,8.4868,11,"2018-05-04 01:39:09","2018-05-04 01:39:38"
"CK20180504101",2331,3128,"螺纹钢",7,10.1885,11,"2018-05-04 01:40:28","2018-05-04 01:41:11"
"CK20180504102",2476,3128,"螺纹钢",2,2.8805,11,"2018-05-04 01:42:09","2018-05-04 01:42:49"
"CK20180503466",2242,3109,"热卷",4,60.417,11,"2018-05-03 13:28:00","2018-05-04 01:46:15"
"CK20180504097",1638,33441,"不锈钢冷卷",6,32.725,11,"2018-05-04 01:38:38","2018-05-04 01:55:31"
"CK20180504072",1638,33441,"不锈钢冷卷",4,19.8387,11,"2018-05-04 01:04:13","2018-05-04 01:56:02"
"CK20180504118",250,3109,"热卷",2,41.1775,11,"2018-05-04 01:58:11","2018-05-04 01:58:39"
"CK20180504113",972,3115,"冷卷",2,8.386,11,"2018-05-04 01:50:32","2018-05-04 02:01:38"
"CK20180504103",1850,3115,"冷卷",3,11.34,11,"2018-05-04 01:44:13","2018-05-04 02:03:10"
"CK20180504125",242,372,"普碳中板",6,16.828,11,"2018-05-04 02:06:24","2018-05-04 02:06:52"
"CK20180504125",242,376,"低合金中板",1,1.8956,11,"2018-05-04 02:06:24","2018-05-04 02:06:52"
"CK20180504126",2609,372,"普碳中板",12,27.6507,11,"2018-05-04 02:07:15","2018-05-04 02:07:54"
"CK20180504122",219,3109,"热卷",3,16.744,11,"2018-05-04 02:01:50","2018-05-04 02:08:35"
"CK20180504119",219,3109,"热卷",4,23.597,11,"2018-05-04 01:58:52","2018-05-04 02:09:04"
"CK20180504100",219,3109,"热卷",1,4.2,11,"2018-05-04 01:40:38","2018-05-04 02:09:30"
"CK20180504131",418,3128,"螺纹钢",1,1.456,11,"2018-05-04 02:24:18","2018-05-04 02:24:57"
"CK20180504132",418,3128,"螺纹钢",5,8.0815,11,"2018-05-04 02:25:10","2018-05-04 02:26:01"
"CK20180504133",2331,3128,"螺纹钢",14,27.055,11,"2018-05-04 02:26:32","2018-05-04 02:27:23"
"CK20180504140",418,3128,"螺纹钢",12,21.49,11,"2018-05-04 02:34:43","2018-05-04 02:35:33"
"CK20180504153",1400,3109,"热卷",6,69.944,11,"2018-05-04 02:44:24","2018-05-04 02:44:52"
"CK20180504158",427,376,"低合金中板",6,16.9498,11,"2018-05-04 02:51:04","2018-05-04 02:52:05"
"CK20180504159",959,372,"普碳中板",3,5.3242,11,"2018-05-04 02:52:28","2018-05-04 02:52:56"
"CK20180504164",1681,323,"无缝管",24,9.0699,11,"2018-05-04 03:09:09","2018-05-04 03:09:35"
"CK20180504177",959,376,"低合金中板",5,14.3626,11,"2018-05-04 03:34:52","2018-05-04 03:35:21"
"CK20180504178",1212,372,"普碳中板",1,2.079,11,"2018-05-04 03:38:58","2018-05-04 03:39:29"
"CK20180504179",948,372,"普碳中板",1,2.7923,11,"2018-05-04 03:40:22","2018-05-04 03:40:53"
"CK20180504182",483,3128,"螺纹钢",7,10.178,11,"2018-05-04 03:41:40","2018-05-04 03:42:22"
"CK20180504183",2609,376,"低合金中板",8,22.8249,11,"2018-05-04 03:44:29","2018-05-04 03:44:59"
"CK20180504188",418,3128,"螺纹钢",21,29.554,11,"2018-05-04 03:47:24","2018-05-04 03:49:56"
"CK20180504189",273,3128,"螺纹钢",1,1.6695,11,"2018-05-04 03:50:56","2018-05-04 03:51:40"
"CK20180504192",456,3109,"热卷",10,61.481,11,"2018-05-04 03:53:36","2018-05-04 04:01:54"
"CKW20180504001",1850,3115,"冷卷",1,4.886,11,"2018-05-04 04:02:12","2018-05-04 04:02:12"
"CK20180504197",2609,376,"低合金中板",2,11.4121,11,"2018-05-04 04:09:13","2018-05-04 04:09:41"
"CK20180504198",1851,33414,"低合金中厚板",2,7.7973,11,"2018-05-04 04:10:18","2018-05-04 04:10:48"
"CK20180504198",1851,376,"低合金中板",2,7.7063,11,"2018-05-04 04:10:18","2018-05-04 04:10:48"
"CK20180504205",1400,33330,"热轧带钢",18,65.338,11,"2018-05-04 04:18:44","2018-05-04 04:19:12"
"CK20180504210",242,372,"普碳中板",1,5.0771,11,"2018-05-04 04:24:10","2018-05-04 04:24:38"
"CK20180504210",242,33386,"普碳中厚板",2,9.8588,11,"2018-05-04 04:24:10","2018-05-04 04:24:38"
"CK20180504213",1055,316,"H型钢",8,43.8144,11,"2018-05-04 04:29:20","2018-05-04 04:30:20"
"CK20180504214",959,376,"低合金中板",4,11.3036,11,"2018-05-04 04:34:13","2018-05-04 04:34:40"
"CK20180504215",1851,376,"低合金中板",1,5.803,11,"2018-05-04 04:35:55","2018-05-04 04:36:44"
"CK20180504220",1737,376,"低合金中板",7,11.3239,11,"2018-05-04 04:36:34","2018-05-04 04:37:42"
"CK20180504223",1851,376,"低合金中板",1,7.0119,11,"2018-05-04 04:37:26","2018-05-04 04:37:58"
"CK20180504226",1851,376,"低合金中板",1,3.6267,11,"2018-05-04 04:38:29","2018-05-04 04:38:57"
"CK20180504227",1851,33414,"低合金中厚板",3,11.2602,11,"2018-05-04 04:39:04","2018-05-04 04:39:33"
"CK20180504228",456,3109,"热卷",11,64.428,11,"2018-05-04 04:40:30","2018-05-04 04:42:57"
"CK20180504234",1400,33330,"热轧带钢",12,43.568,11,"2018-05-04 04:53:41","2018-05-04 04:54:13"
"CK20180504235",1400,33330,"热轧带钢",6,21.686,11,"2018-05-04 04:54:21","2018-05-04 04:54:47"
"CK20180504238",1851,33414,"低合金中厚板",2,7.5432,11,"2018-05-04 04:58:35","2018-05-04 04:59:06"
"CK20180504239",433,372,"普碳中板",1,2.8049,11,"2018-05-04 05:00:40","2018-05-04 05:01:13"
"CK20180504240",775,372,"普碳中板",1,3.7352,11,"2018-05-04 05:01:59","2018-05-04 05:02:35"
"CK20180504241",2180,372,"普碳中板",3,9.0363,11,"2018-05-04 05:04:42","2018-05-04 05:05:09"
"CK20180504242",2180,372,"普碳中板",1,2.8532,11,"2018-05-04 05:05:19","2018-05-04 05:05:47"
"CK20180504243",2180,372,"普碳中板",2,6.5884,11,"2018-05-04 05:05:55","2018-05-04 05:06:24"
"CK20180504231",1589,3109,"热卷",3,61.2675,11,"2018-05-04 04:45:44","2018-05-04 05:06:28"
"CK20180504248",456,3109,"热卷",10,67.277,11,"2018-05-04 05:12:43","2018-05-04 05:18:33"
"CK20180504261",1534,3114,"冷板",12,46.368,11,"2018-05-04 05:25:46","2018-05-04 05:26:15"
"CK20180504264",427,372,"普碳中板",3,14.7875,11,"2018-05-04 05:25:58","2018-05-04 05:26:27"
"CK20180504265",1534,3114,"冷板",4,14.616,11,"2018-05-04 05:26:09","2018-05-04 05:26:36"
"CK20180504266",959,376,"低合金中板",4,9.1553,11,"2018-05-04 05:29:11","2018-05-04 05:29:38"
"CK20180504275",627,372,"普碳中板",1,3.8927,11,"2018-05-04 05:46:18","2018-05-04 05:46:46"
"CK20180504276",2609,372,"普碳中板",5,14.1085,11,"2018-05-04 05:47:02","2018-05-04 05:47:29"
"CK20180504278",1400,33330,"热轧带钢",18,65.324,11,"2018-05-04 05:55:34","2018-05-04 05:56:02"
"CK20180504277",456,3109,"热卷",10,57.722,11,"2018-05-04 05:48:52","2018-05-04 06:01:59"
"CK20180504104",364,3115,"冷卷",1,6.1915,11,"2018-05-04 01:44:40","2018-05-04 06:13:45"
"CK20180504110",364,3115,"冷卷",1,6.16,11,"2018-05-04 01:49:23","2018-05-04 06:14:05"
"CK20180504279",2450,3128,"螺纹钢",11,15.5085,11,"2018-05-04 06:30:53","2018-05-04 06:32:20"
"CK20180504280",273,3128,"螺纹钢",11,12.698,11,"2018-05-04 06:55:21","2018-05-04 06:58:59"
"CK20180504281",273,3128,"螺纹钢",10,15.008,11,"2018-05-04 06:59:01","2018-05-04 07:00:10"
"CK20180504282",1400,3128,"螺纹钢",7,13.734,11,"2018-05-04 07:22:36","2018-05-04 07:23:27"
"CK20180504283",1400,3128,"螺纹钢",5,8.3615,11,"2018-05-04 07:23:31","2018-05-04 07:24:08"
"CK20180504284",1212,376,"低合金中板",8,28.2891,11,"2018-05-04 07:27:37","2018-05-04 07:28:05"
"CK20180504285",2229,36,"盘螺",1,1.337,11,"2018-05-04 07:34:52","2018-05-04 07:35:47"
"CK20180504285",2229,3128,"螺纹钢",8,15.0115,11,"2018-05-04 07:34:52","2018-05-04 07:35:47"
"CK20180504286",2450,3128,"螺纹钢",16,21.707,11,"2018-05-04 07:38:07","2018-05-04 07:39:14"
"CK20180504287",433,376,"低合金中板",8,20.9699,11,"2018-05-04 07:42:06","2018-05-04 07:42:39"
"CK20180504288",1149,3115,"冷卷",6,51.7195,11,"2018-05-04 08:00:49","2018-05-04 08:09:02"
"CK20180504290",312,3114,"冷板",3,8.89,11,"2018-05-04 08:26:48","2018-05-04 08:27:19"
"CK20180504291",312,3114,"冷板",1,3.311,11,"2018-05-04 08:27:22","2018-05-04 08:27:49"
"CK20180504292",200,33419,"矩形坯",36,55.8908,11,"2018-05-04 08:53:40","2018-05-04 08:53:40"
"CK20180504293",502,33419,"矩形坯",36,55.8908,11,"2018-05-04 08:54:56","2018-05-04 08:55:28"
"CK20180504299",959,376,"低合金中板",6,16.9575,11,"2018-05-04 09:00:54","2018-05-04 09:00:54"
"CK20180504297",297,379,"花纹卷",1,13.5345,11,"2018-05-04 09:01:03","2018-05-04 09:01:03"
"CKW20180504002",1734,394,"大梁卷",2,40.362,11,"2018-05-04 09:03:36","2018-05-04 09:03:36"
"CK20180504302",364,3115,"冷卷",2,10.094,11,"2018-05-04 09:08:14","2018-05-04 09:08:14"
"CK20180504303",364,3115,"冷卷",3,12.054,11,"2018-05-04 09:09:32","2018-05-04 09:09:32"
"CK20180504304",364,3115,"冷卷",2,6.307,11,"2018-05-04 09:11:58","2018-05-04 09:11:58"
"CK20180504306",200,33419,"矩形坯",36,55.7809,11,"2018-05-04 09:16:48","2018-05-04 09:16:48"
"CK20180504307",502,33419,"矩形坯",36,55.7809,11,"2018-05-04 09:17:49","2018-05-04 09:18:19"
"CKW20180504003",2403,33320,"镀铝锌卷",1,3.101,11,"2018-05-04 09:18:59","2018-05-04 09:18:59"
"CK20180504308",702,3120,"酸洗卷",1,8.694,11,"2018-05-04 09:19:14","2018-05-04 09:19:14"
"CKW20180504004",193,3109,"热卷",1,15.099,11,"2018-05-04 09:19:25","2018-05-04 09:19:25"
"CK20180504305",1850,3115,"冷卷",1,4.907,11,"2018-05-04 09:15:39","2018-05-04 09:21:58"
"CKW20180504005",2403,33320,"镀铝锌卷",1,3.724,11,"2018-05-04 09:23:47","2018-05-04 09:23:47"
"CK20180504311",1621,3109,"热卷",12,242.0838,11,"2018-05-04 09:25:20","2018-05-04 09:25:20"
"CK20180504314",1621,3109,"热卷",12,242.1132,11,"2018-05-04 09:28:27","2018-05-04 09:28:27"
"CK20180504313",364,3115,"冷卷",1,9.457,11,"2018-05-04 09:28:52","2018-05-04 09:28:52"
"CKW20180504006",399,3115,"冷卷",1,5.768,11,"2018-05-04 09:47:34","2018-05-04 09:47:34"
"CK20180504324",1400,3115,"冷卷",11,58.436,11,"2018-05-04 09:49:16","2018-05-04 09:49:16"
"CK20180504323",1621,3109,"热卷",1,20.384,11,"2018-05-04 09:49:27","2018-05-04 09:49:27"
"CK20180504318",1346,3115,"冷卷",3,16.576,11,"2018-05-04 09:43:18","2018-05-04 09:50:57"
"CKW20180504007",291,394,"大梁卷",2,39.515,11,"2018-05-04 09:52:26","2018-05-04 09:52:26"
"CKW20180504008",291,394,"大梁卷",2,11.963,11,"2018-05-04 09:55:08","2018-05-04 09:55:08"
"CKW20180504009",193,3109,"热卷",1,20.153,11,"2018-05-04 09:55:53","2018-05-04 09:55:53"
"CK20180504330",952,372,"普碳中板",13,44.1406,11,"2018-05-04 09:56:35","2018-05-04 09:56:35"
"CKW20180504010",193,3105,"低合金卷",1,6.937,11,"2018-05-04 09:56:44","2018-05-04 09:56:44"
"CKW20180504011",427,3115,"冷卷",4,20.566,11,"2018-05-04 09:57:33","2018-05-04 09:57:33"
"CK20180504333",2609,33414,"低合金中厚板",12,42.5824,11,"2018-05-04 09:58:52","2018-05-04 09:59:21"
"CK20180504333",2609,376,"低合金中板",1,3.5966,11,"2018-05-04 09:58:52","2018-05-04 09:59:21"
"CK20180504334",948,372,"普碳中板",3,6.9146,11,"2018-05-04 09:59:40","2018-05-04 10:00:09"
"CKW20180504012",427,3109,"热卷",1,20.832,11,"2018-05-04 10:00:50","2018-05-04 10:00:50"
"CKW20180504013",185,3109,"热卷",1,14.539,11,"2018-05-04 10:04:45","2018-05-04 10:04:45"
"CK20180504342",169,3115,"冷卷",2,8.687,11,"2018-05-04 10:05:04","2018-05-04 10:05:04"
"CK20180504343",1668,3120,"酸洗卷",1,6.762,11,"2018-05-04 10:05:15","2018-05-04 10:05:15"
"CK20180504344",169,3115,"冷卷",2,9.723,11,"2018-05-04 10:05:51","2018-05-04 10:05:51"
"CKW20180504014",948,3109,"热卷",1,21.1365,11,"2018-05-04 10:13:55","2018-05-04 10:13:55"
"CKW20180504015",760,3109,"热卷",1,20.9545,11,"2018-05-04 10:14:55","2018-05-04 10:14:55"
"CKW20180504016",662,3109,"热卷",1,20.4225,11,"2018-05-04 10:14:58","2018-05-04 10:14:58"
"CKW20180504017",297,3120,"酸洗卷",1,5.831,11,"2018-05-04 10:17:33","2018-05-04 10:17:33"
"CK201805031162",273,3109,"热卷",1,10.395,11,"2018-05-03 21:50:46","2018-05-04 10:18:50"
"CK201805031095",185,3109,"热卷",2,6.972,11,"2018-05-03 21:14:22","2018-05-04 10:19:07"
"CKW20180504018",1833,3115,"冷卷",2,17.073,11,"2018-05-04 10:19:21","2018-05-04 10:19:21"
"CK20180504325",414,3109,"热卷",1,10.948,11,"2018-05-04 09:52:23","2018-05-04 10:19:53"
"CK20180504341",435,3109,"热卷",3,60.333,11,"2018-05-04 10:04:44","2018-05-04 10:20:55"
"CK20180504351",435,3109,"热卷",3,60.3078,11,"2018-05-04 10:12:28","2018-05-04 10:21:11"
"CKW20180504019",194,3109,"热卷",1,20.902,11,"2018-05-04 10:22:05","2018-05-04 10:22:05"
"CKW20180504020",344,3115,"冷卷",2,10.199,11,"2018-05-04 10:22:29","2018-05-04 10:22:29"
"CK20180504358",1046,323,"无缝管",71,26.3739,11,"2018-05-04 10:23:38","2018-05-04 10:23:38"
"CK20180504359",1852,323,"无缝管",71,26.3739,11,"2018-05-04 10:24:25","2018-05-04 10:24:25"
"CK20180504362",2144,394,"大梁卷",4,81.312,11,"2018-05-04 10:25:03","2018-05-04 10:25:03"
"CK20180504319",2164,3109,"热卷",2,26.999,11,"2018-05-04 09:46:14","2018-05-04 10:27:38"
"CK20180504374",364,3115,"冷卷",2,7.049,11,"2018-05-04 10:31:21","2018-05-04 10:31:29"
"CKW20180504021",273,3115,"冷卷",1,6.174,11,"2018-05-04 10:32:32","2018-05-04 10:32:32"
"CKW20180504022",273,3115,"冷卷",1,12.208,11,"2018-05-04 10:33:15","2018-05-04 10:33:15"
"CK20180504377",1621,372,"普碳中板",11,35.5852,11,"2018-05-04 10:33:28","2018-05-04 10:33:28"
"CK20180504397",1091,3109,"热卷",1,14.427,11,"2018-05-04 10:37:31","2018-05-04 10:37:31"
"CK20180504382",200,33419,"矩形坯",36,55.6486,11,"2018-05-04 10:38:43","2018-05-04 10:38:43"
"CK20180504384",297,379,"花纹卷",2,14.483,11,"2018-05-04 10:39:58","2018-05-04 10:39:58"
"CK20180504383",502,33419,"矩形坯",36,55.6486,11,"2018-05-04 10:39:53","2018-05-04 10:40:27"
"CKW20180504023",1563,3109,"热卷",1,6.909,11,"2018-05-04 10:41:02","2018-05-04 10:41:02"
"CK20180504385",381,372,"普碳中板",6,22.617,11,"2018-05-04 10:40:34","2018-05-04 10:42:20"
"CK20180504391",297,3115,"冷卷",1,5.054,11,"2018-05-04 10:44:26","2018-05-04 10:44:26"
"CK20180504401",2450,3128,"螺纹钢",10,13.895,11,"2018-05-04 10:44:07","2018-05-04 10:48:50"
"CK20180504403",1621,3109,"热卷",5,101.402,11,"2018-05-04 10:49:42","2018-05-04 10:49:42"
"CK20180504404",1474,379,"花纹卷",1,13.503,11,"2018-05-04 10:50:04","2018-05-04 10:50:04"
"CK20180504405",2476,3128,"螺纹钢",13,18.6725,11,"2018-05-04 10:41:51","2018-05-04 10:51:13"
"CK201805031127",250,3115,"冷卷",1,6.888,11,"2018-05-03 21:32:12","2018-05-04 10:51:22"
"CK20180503993",250,3115,"冷卷",1,5.516,11,"2018-05-03 19:44:55","2018-05-04 10:51:53"
"CKW20180504024",364,3115,"冷卷",1,3.997,11,"2018-05-04 10:51:56","2018-05-04 10:51:56"
"CKW20180504025",760,3109,"热卷",1,20.16,11,"2018-05-04 10:52:15","2018-05-04 10:52:15"
"CK201805031240",1957,3115,"冷卷",1,8.3965,11,"2018-05-03 23:30:26","2018-05-04 10:52:19"
"CK20180504409",959,372,"普碳中板",2,7.1932,11,"2018-05-04 10:52:19","2018-05-04 10:52:19"
"CKW20180504026",414,3109,"热卷",1,11.123,11,"2018-05-04 10:52:42","2018-05-04 10:52:42"
"CK20180504412",200,33419,"矩形坯",32,49.8288,11,"2018-05-04 10:55:07","2018-05-04 10:55:07"
"CKW20180504027",2164,3109,"热卷",1,13.524,11,"2018-05-04 10:56:53","2018-05-04 10:56:53"
"CK20180504413",502,33419,"矩形坯",32,49.8288,11,"2018-05-04 10:56:18","2018-05-04 10:56:55"
"CKW20180504028",1118,3109,"热卷",1,20.258,11,"2018-05-04 10:57:59","2018-05-04 10:57:59"
"CK20180504418",200,33419,"矩形坯",36,55.8131,11,"2018-05-04 10:58:35","2018-05-04 10:58:35"
"CKW20180504029",345,3120,"酸洗卷",1,6.762,11,"2018-05-04 10:58:55","2018-05-04 10:58:55"
"CKW20180504030",1118,3109,"热卷",4,81.144,11,"2018-05-04 10:59:04","2018-05-04 10:59:04"
"CK20180504421",433,372,"普碳中板",9,10.1794,11,"2018-05-04 10:59:02","2018-05-04 10:59:37"
"CK20180504422",433,376,"低合金中板",4,6.8068,11,"2018-05-04 10:59:37","2018-05-04 11:00:06"
"CK20180504423",433,376,"低合金中板",1,2.3212,11,"2018-05-04 11:00:05","2018-05-04 11:00:32"
"CK20180504424",502,33419,"矩形坯",36,55.8131,11,"2018-05-04 11:00:06","2018-05-04 11:00:36"
"CKW20180504031",1598,33320,"镀铝锌卷",7,43.015,11,"2018-05-04 11:02:15","2018-05-04 11:02:15"
"CK20180504430",1474,379,"花纹卷",1,13.5065,11,"2018-05-04 11:02:28","2018-05-04 11:02:28"
"CK201805031089",364,3115,"冷卷",1,6.167,11,"2018-05-03 21:12:07","2018-05-04 11:02:45"
"CK201805031241",364,3115,"冷卷",1,6.167,11,"2018-05-03 23:31:03","2018-05-04 11:03:14"
"CK20180504432",1474,379,"花纹卷",1,13.489,11,"2018-05-04 11:03:29","2018-05-04 11:03:29"
"CK201805031246",591,3115,"冷卷",1,5.187,11,"2018-05-03 23:38:55","2018-05-04 11:03:37"
"CK20180504433",2450,3128,"螺纹钢",29,40.8555,11,"2018-05-04 11:01:21","2018-05-04 11:04:36"
"CK201805031208",364,3115,"冷卷",2,11.711,11,"2018-05-03 22:26:57","2018-05-04 11:05:37"
"CK201805031205",364,3115,"冷卷",1,5.663,11,"2018-05-03 22:25:50","2018-05-04 11:06:07"
"CK201805031201",364,3115,"冷卷",1,5.908,11,"2018-05-03 22:24:29","2018-05-04 11:07:06"
"CK201805031096",364,3115,"冷卷",2,12.18,11,"2018-05-03 21:14:29","2018-05-04 11:08:15"
"CK201805031099",364,3115,"冷卷",3,17.584,11,"2018-05-03 21:14:58","2018-05-04 11:08:38"
"CK201805031093",364,3115,"冷卷",1,3.997,11,"2018-05-03 21:13:50","2018-05-04 11:09:08"
"CK201805031090",364,3115,"冷卷",1,5.943,11,"2018-05-03 21:12:46","2018-05-04 11:09:29"
"CK201805031172",364,3115,"冷卷",2,11.83,11,"2018-05-03 21:59:20","2018-05-04 11:09:50"
"CK201805031170",364,3115,"冷卷",1,4.921,11,"2018-05-03 21:57:33","2018-05-04 11:10:14"
"CK201805031171",364,3115,"冷卷",1,4.872,11,"2018-05-03 21:58:55","2018-05-04 11:10:39"
"CK201805031179",364,3115,"冷卷",2,11.235,11,"2018-05-03 22:03:57","2018-05-04 11:11:04"
"CKW20180504032",1201,3115,"冷卷",2,7.084,11,"2018-05-04 11:12:42","2018-05-04 11:12:42"
"CK20180504434",1201,3115,"冷卷",2,12.1345,11,"2018-05-04 11:05:50","2018-05-04 11:13:07"
"CK201805031232",364,3115,"冷卷",1,6.174,11,"2018-05-03 22:47:36","2018-05-04 11:14:47"
"CK201805031233",364,3115,"冷卷",1,5.915,11,"2018-05-03 22:47:55","2018-05-04 11:15:17"
"CK201805031192",364,3115,"冷卷",1,5.845,11,"2018-05-03 22:12:20","2018-05-04 11:15:43"
"CK201805031190",364,3115,"冷卷",1,6.146,11,"2018-05-03 22:12:03","2018-05-04 11:16:06"
"CK20180504456",200,33419,"矩形坯",36,55.5849,11,"2018-05-04 11:17:06","2018-05-04 11:17:06"
"CK201805031070",364,3115,"冷卷",1,4.984,11,"2018-05-03 20:58:26","2018-05-04 11:18:10"
"CK201805031051",364,3115,"冷卷",1,6.097,11,"2018-05-03 20:47:12","2018-05-04 11:18:45"
"CK20180504457",502,33419,"矩形坯",36,55.5849,11,"2018-05-04 11:18:42","2018-05-04 11:19:14"
"CK20180503782",364,3115,"冷卷",1,3.99,11,"2018-05-03 17:09:17","2018-05-04 11:20:19"
