"r2014","r2015","r2016","r2017","r2018","r2019","r2020","r2021","r2022"
"RK20180209321",1400,3115,"冷卷",7,27.37,2,"2018-02-09 15:26:03","2018-02-09 15:26:03"
"RK20180209319",2491,3128,"螺纹钢",12,21.861,2,"2018-02-09 15:26:53","2018-02-09 15:26:53"
"RK20180209323",1400,3115,"冷卷",9,40.369,2,"2018-02-09 15:30:26","2018-02-09 15:30:26"
"RK20180209324",1400,33419,"矩形坯",30,37.604,2,"2018-02-09 15:34:34","2018-02-09 15:34:34"
"RK20180209326",1852,323,"无缝管",80,21.441,2,"2018-02-09 15:47:41","2018-02-09 15:47:41"
"RK20180209329",219,3109,"热卷",10,61.46,2,"2018-02-09 16:13:01","2018-02-09 16:13:01"
"RK20180209336",1400,3128,"螺纹钢",115,211.246,2,"2018-02-09 16:25:13","2018-02-09 16:25:13"
"RK20180209336",1400,36,"盘螺",23,37.464,2,"2018-02-09 16:25:13","2018-02-09 16:25:13"
"RK20180209339",344,379,"花纹卷",2,29.9425,2,"2018-02-09 16:39:09","2018-02-09 16:39:09"
"RK20180209340",344,379,"花纹卷",2,31.248,2,"2018-02-09 16:39:49","2018-02-09 16:39:49"
"RK20180209341",2237,33517,"铝棒",16,22.288,2,"2018-02-09 16:48:59","2018-02-09 16:48:59"
"RK20180208364",297,3109,"热卷",2,39.2315,2,"2018-02-09 17:33:03","2018-02-09 17:33:03"
"RK20180209471",364,3115,"冷卷",3,12.817,2,"2018-02-09 17:33:17","2018-02-09 17:33:17"
"RK20180209472",364,3115,"冷卷",1,3.794,2,"2018-02-09 17:34:40","2018-02-09 17:34:40"
"RK20180206413",2462,3128,"螺纹钢",20,39.214,2,"2018-02-09 17:34:44","2018-02-09 17:34:44"
"RK20180208318",169,3109,"热卷",2,39.4205,2,"2018-02-09 17:38:34","2018-02-09 17:38:34"
"RK20180208350",297,3109,"热卷",1,19.7925,2,"2018-02-09 17:42:07","2018-02-09 17:42:07"
"RK20180208279",194,3109,"热卷",1,18.83,2,"2018-02-09 17:42:30","2018-02-09 17:42:30"
"RK20180208330",216,3109,"热卷",1,18.935,2,"2018-02-09 17:43:39","2018-02-09 17:43:39"
"RK20180208296",192,3109,"热卷",1,19.817,2,"2018-02-09 17:45:10","2018-02-09 17:45:10"
"RK20180208288",194,3109,"热卷",1,19.012,2,"2018-02-09 17:46:23","2018-02-09 17:46:23"
"RK20180208365",297,3109,"热卷",1,19.705,2,"2018-02-09 17:48:20","2018-02-09 17:48:20"
"RK20180208359",297,3109,"热卷",1,19.796,2,"2018-02-09 17:48:31","2018-02-09 17:48:31"
"RK20180208303",192,3109,"热卷",1,19.768,2,"2018-02-09 17:50:56","2018-02-09 17:50:56"
"RK20180208329",216,3109,"热卷",2,39.8265,2,"2018-02-09 17:51:38","2018-02-09 17:51:38"
"RK20180209479",219,3109,"热卷",28,190.666,2,"2018-02-09 17:53:40","2018-02-09 17:53:40"
"RK20180208357",297,3109,"热卷",1,19.796,2,"2018-02-09 17:54:05","2018-02-09 17:54:05"
"RK20180208332",216,3109,"热卷",2,38.955,2,"2018-02-09 17:54:27","2018-02-09 17:54:27"
"RK20180208283",194,3109,"热卷",1,19.936,2,"2018-02-09 17:57:06","2018-02-09 17:57:06"
"RK20180208306",192,3109,"热卷",2,39.368,2,"2018-02-09 18:03:41","2018-02-09 18:03:41"
"RK20180208338",1566,3109,"热卷",1,19.824,2,"2018-02-09 19:02:00","2018-02-09 19:02:00"
"RK20180208274",194,3109,"热卷",1,19.8695,2,"2018-02-09 19:03:52","2018-02-09 19:03:52"
"RK20180208302",192,3109,"热卷",2,39.62,2,"2018-02-09 19:07:39","2018-02-09 19:07:39"
"RK20180208300",192,3109,"热卷",1,19.7505,2,"2018-02-09 19:08:51","2018-02-09 19:08:51"
"RK20180208278",194,3109,"热卷",1,19.012,2,"2018-02-09 19:11:24","2018-02-09 19:11:24"
"RK20180208363",297,3109,"热卷",1,19.5895,2,"2018-02-09 19:13:36","2018-02-09 19:13:36"
"RK20180208352",297,3109,"热卷",2,39.641,2,"2018-02-09 19:13:51","2018-02-09 19:13:51"
"RK20180208285",194,3109,"热卷",1,18.984,2,"2018-02-09 19:14:42","2018-02-09 19:14:42"
"RK20180208351",297,3109,"热卷",1,19.719,2,"2018-02-09 19:16:27","2018-02-09 19:16:27"
"RK20180208297",192,3109,"热卷",1,19.8695,2,"2018-02-09 19:17:38","2018-02-09 19:17:38"
"RK20180208355",297,3109,"热卷",1,19.712,2,"2018-02-09 19:19:20","2018-02-09 19:19:20"
"RK20180208291",273,3115,"冷卷",7,37.422,2,"2018-02-09 19:20:07","2018-02-09 19:20:07"
"RK20180208282",194,3109,"热卷",1,19.0295,2,"2018-02-09 19:21:05","2018-02-09 19:21:05"
"RK20180208353",297,3109,"热卷",1,19.7575,2,"2018-02-09 19:23:57","2018-02-09 19:23:57"
"RK20180208301",192,3109,"热卷",1,19.0295,2,"2018-02-09 19:26:38","2018-02-09 19:26:38"
"RK20180208289",273,3115,"冷卷",7,40.264,2,"2018-02-09 19:35:36","2018-02-09 19:35:36"
"RK20180209501",200,33419,"矩形坯",26,40.88,2,"2018-02-09 20:14:38","2018-02-09 20:14:38"
"RK20180209502",200,33419,"矩形坯",26,40.922,2,"2018-02-09 20:17:04","2018-02-09 20:17:04"
"RK20180209503",200,33419,"矩形坯",26,40.88,2,"2018-02-09 20:17:52","2018-02-09 20:17:52"
"RK20180209504",200,33419,"矩形坯",26,40.866,2,"2018-02-09 20:18:41","2018-02-09 20:18:41"
"RK20180209507",200,33419,"矩形坯",26,40.852,2,"2018-02-09 20:21:44","2018-02-09 20:21:44"
"RK20180209508",200,33419,"矩形坯",30,47.082,2,"2018-02-09 20:22:24","2018-02-09 20:22:24"
"RK20180209510",200,33419,"矩形坯",26,40.236,2,"2018-02-09 20:23:07","2018-02-09 20:23:07"
"RK20180209511",200,33419,"矩形坯",26,40.194,2,"2018-02-09 20:23:48","2018-02-09 20:23:48"
"RK20180209513",200,33419,"矩形坯",26,40.824,2,"2018-02-09 20:24:30","2018-02-09 20:24:30"
"RK20180209514",200,33419,"矩形坯",26,40.768,2,"2018-02-09 20:25:11","2018-02-09 20:25:11"
"RK20180209515",200,33419,"矩形坯",26,40.838,2,"2018-02-09 20:25:49","2018-02-09 20:25:49"
"RK20180209516",200,33419,"矩形坯",30,47.222,2,"2018-02-09 20:26:26","2018-02-09 20:26:26"
"RK20180209517",200,33419,"矩形坯",30,47.04,2,"2018-02-09 20:27:12","2018-02-09 20:27:12"
"RK20180209469",297,3115,"冷卷",4,24.311,2,"2018-02-09 20:41:00","2018-02-09 20:41:00"
"RK20180209440",973,3115,"冷卷",3,14.098,2,"2018-02-09 20:42:54","2018-02-09 20:42:54"
"RK20180209402",273,3115,"冷卷",1,4.242,2,"2018-02-09 20:45:21","2018-02-09 20:45:21"
"RK20180209525",200,33419,"矩形坯",30,46.956,2,"2018-02-09 21:01:54","2018-02-09 21:01:54"
"RK20180209526",200,33419,"矩形坯",30,46.494,2,"2018-02-09 21:02:40","2018-02-09 21:02:40"
"RK20180209527",200,33419,"矩形坯",30,46.662,2,"2018-02-09 21:03:16","2018-02-09 21:03:16"
"RK20180209528",200,33419,"矩形坯",30,46.522,2,"2018-02-09 21:03:45","2018-02-09 21:03:45"
"RK20180209529",200,33419,"矩形坯",30,47.082,2,"2018-02-09 21:04:17","2018-02-09 21:04:17"
"RK20180208349",297,3109,"热卷",1,19.88,2,"2018-02-09 22:17:48","2018-02-09 22:17:48"
"RK20180208328",216,3109,"热卷",1,19.208,2,"2018-02-09 22:19:00","2018-02-09 22:19:00"
"RK20180209412",192,3109,"热卷",1,19.5965,2,"2018-02-09 22:19:21","2018-02-09 22:19:21"
"RK20180209459",1542,3105,"低合金卷",1,19.8695,2,"2018-02-09 22:20:24","2018-02-09 22:20:24"
"RK20180209391",194,3109,"热卷",1,19.0015,2,"2018-02-09 22:20:34","2018-02-09 22:20:34"
"RK20180209416",192,3109,"热卷",1,18.998,2,"2018-02-09 22:22:01","2018-02-09 22:22:01"
"RK20180209436",973,3115,"冷卷",4,18.459,2,"2018-02-09 22:22:19","2018-02-09 22:22:19"
"RK20180209430",169,3109,"热卷",2,38.8395,2,"2018-02-09 22:22:53","2018-02-09 22:22:53"
"RK20180209546",200,33419,"矩形坯",26,40.894,2,"2018-02-09 22:23:15","2018-02-09 22:23:15"
"RK20180209463",292,3109,"热卷",1,19.6805,2,"2018-02-09 22:23:30","2018-02-09 22:23:30"
"RK20180209449",760,3109,"热卷",1,17.3145,2,"2018-02-09 22:23:46","2018-02-09 22:23:46"
"RK20180209548",200,33419,"矩形坯",26,40.894,2,"2018-02-09 22:24:21","2018-02-09 22:24:21"
"RK20180209549",200,33419,"矩形坯",26,40.656,2,"2018-02-09 22:24:52","2018-02-09 22:24:52"
"RK20180209390",194,3109,"热卷",1,16.3975,2,"2018-02-09 22:25:01","2018-02-09 22:25:01"
"RK20180209374",1400,3115,"冷卷",2,12.04,2,"2018-02-09 22:25:09","2018-02-09 22:25:09"
"RK20180209550",200,33419,"矩形坯",26,40.754,2,"2018-02-09 22:25:24","2018-02-09 22:25:24"
"RK20180209389",194,3109,"热卷",1,19.74,2,"2018-02-09 22:25:31","2018-02-09 22:25:31"
"RK20180209551",200,33419,"矩形坯",26,40.67,2,"2018-02-09 22:25:56","2018-02-09 22:25:56"
"RK20180209362",1161,3109,"热卷",1,16.1035,2,"2018-02-09 22:27:23","2018-02-09 22:27:23"
"RK20180209362",1161,3105,"低合金卷",1,16.2855,2,"2018-02-09 22:27:23","2018-02-09 22:27:23"
"RK20180209553",200,33419,"矩形坯",26,40.852,2,"2018-02-09 22:27:30","2018-02-09 22:27:30"
"RK20180209393",273,379,"花纹卷",1,15.036,2,"2018-02-09 22:29:24","2018-02-09 22:29:24"
"RK20180209417",192,3109,"热卷",2,38.7905,2,"2018-02-09 22:30:32","2018-02-09 22:30:32"
"RK20180209359",1161,3105,"低合金卷",1,15.1375,2,"2018-02-09 22:31:08","2018-02-09 22:31:08"
"RK20180209555",200,33419,"矩形坯",26,41.006,2,"2018-02-09 22:31:24","2018-02-09 22:31:24"
"RK20180209556",200,33419,"矩形坯",26,40.39,2,"2018-02-09 22:31:57","2018-02-09 22:31:57"
"RK20180209461",292,3109,"热卷",2,30.7825,2,"2018-02-09 22:32:20","2018-02-09 22:32:20"
"RK20180209557",200,33419,"矩形坯",26,40.502,2,"2018-02-09 22:32:24","2018-02-09 22:32:24"
"RK20180209558",200,33419,"矩形坯",26,40.18,2,"2018-02-09 22:32:57","2018-02-09 22:32:57"
"RK20180209426",169,3115,"冷卷",5,39.368,2,"2018-02-09 22:33:03","2018-02-09 22:33:03"
"RK20180209559",200,33419,"矩形坯",30,46.76,2,"2018-02-09 22:33:24","2018-02-09 22:33:24"
"RK20180209443",760,394,"大梁卷",1,10.3215,2,"2018-02-09 22:33:34","2018-02-09 22:33:34"
"RK20180209443",760,3109,"热卷",1,12.278,2,"2018-02-09 22:33:34","2018-02-09 22:33:34"
"RK20180209561",200,33419,"矩形坯",30,46.872,2,"2018-02-09 22:33:55","2018-02-09 22:33:55"
"RK20180209363",1161,3109,"热卷",1,10.059,2,"2018-02-09 22:34:50","2018-02-09 22:34:50"
"RK20180209454",1208,3109,"热卷",2,38.325,2,"2018-02-09 22:34:54","2018-02-09 22:34:54"
"RK20180209462",292,3109,"热卷",1,19.8065,2,"2018-02-09 22:35:43","2018-02-09 22:35:43"
"RK20180209446",760,3109,"热卷",1,13.2755,2,"2018-02-09 22:36:07","2018-02-09 22:36:07"
"RK20180209409",192,3109,"热卷",1,19.8275,2,"2018-02-09 22:36:45","2018-02-09 22:36:45"
"RK20180209366",1161,3109,"热卷",1,12.6175,2,"2018-02-09 22:37:09","2018-02-09 22:37:09"
"RK20180209456",1208,3109,"热卷",2,38.2095,2,"2018-02-09 22:38:24","2018-02-09 22:38:24"
"RK20180209364",1161,3109,"热卷",1,14.637,2,"2018-02-09 22:43:03","2018-02-09 22:43:03"
"RK20180209364",1161,3105,"低合金卷",1,14.5495,2,"2018-02-09 22:43:03","2018-02-09 22:43:03"
"RK20180209453",1774,3115,"冷卷",1,9.625,2,"2018-02-09 22:43:59","2018-02-09 22:43:59"
"RK20180209388",972,3115,"冷卷",1,6.349,2,"2018-02-09 22:45:21","2018-02-09 22:45:21"
"RK20180209444",760,3109,"热卷",1,19.3865,2,"2018-02-09 22:45:46","2018-02-09 22:45:46"
"RK20180209444",760,3105,"低合金卷",1,19.9395,2,"2018-02-09 22:45:46","2018-02-09 22:45:46"
"RK20180209379",1400,3115,"冷卷",1,6.272,2,"2018-02-09 22:47:07","2018-02-09 22:47:07"
"RK20180209396",273,379,"花纹卷",1,18.1265,2,"2018-02-09 22:49:43","2018-02-09 22:49:43"
"RK20180209566",1699,3115,"冷卷",2,13.258,2,"2018-02-09 22:52:00","2018-02-09 22:52:00"
"RK20180209441",760,3109,"热卷",1,18.333,2,"2018-02-09 22:52:01","2018-02-09 22:52:01"
"RK20180209361",1161,3105,"低合金卷",1,18.97,2,"2018-02-09 22:55:58","2018-02-09 22:55:58"
"RK20180209442",760,3105,"低合金卷",1,19.25,2,"2018-02-09 22:57:20","2018-02-09 22:57:20"
"RK20180209445",760,3109,"热卷",1,17.409,2,"2018-02-09 22:59:00","2018-02-09 22:59:00"
"RK20180209365",1161,3105,"低合金卷",1,18.0705,2,"2018-02-09 23:01:20","2018-02-09 23:01:20"
"RK20180209447",760,3109,"热卷",1,6.335,2,"2018-02-09 23:03:01","2018-02-09 23:03:01"
"RK20180209399",273,379,"花纹卷",1,6.426,2,"2018-02-09 23:04:03","2018-02-09 23:04:03"
"RK20180209367",1161,3105,"低合金卷",2,12.8065,2,"2018-02-09 23:06:01","2018-02-09 23:06:01"
"RK20180209448",760,3109,"热卷",1,8.3825,2,"2018-02-09 23:29:45","2018-02-09 23:29:45"
"RK20180209400",273,394,"大梁卷",1,6.09,2,"2018-02-09 23:30:59","2018-02-09 23:30:59"
"RK20180209455",1208,3109,"热卷",2,38.864,2,"2018-02-09 23:32:35","2018-02-09 23:32:35"
"RK20180209368",1161,3105,"低合金卷",1,5.943,2,"2018-02-09 23:32:58","2018-02-09 23:32:58"
"RK20180209368",1161,3109,"热卷",1,8.302,2,"2018-02-09 23:32:58","2018-02-09 23:32:58"
"RK20180209413",192,3109,"热卷",2,15.526,2,"2018-02-09 23:34:23","2018-02-09 23:34:23"
"RK20180209382",1400,3109,"热卷",1,7.8295,2,"2018-02-09 23:35:45","2018-02-09 23:35:45"
"RK20180209465",292,3109,"热卷",1,16.401,2,"2018-02-09 23:44:20","2018-02-09 23:44:20"
"RK20180209452",350,33401,"车轮钢卷",1,16.9365,2,"2018-02-09 23:45:36","2018-02-09 23:45:36"
"RK20180209451",350,33401,"车轮钢卷",2,32.2385,2,"2018-02-09 23:50:50","2018-02-09 23:50:50"
"RK20180209450",350,33401,"车轮钢卷",2,39.221,2,"2018-02-09 23:55:44","2018-02-09 23:55:44"
"RK20180210024",1046,323,"无缝管",71,26.936,2,"2018-02-10 02:54:38","2018-02-10 02:57:11"
"RK20180210025",1046,323,"无缝管",72,27.4239,2,"2018-02-10 02:57:22","2018-02-10 02:58:26"
"RK20180210026",1046,323,"无缝管",71,27.0921,2,"2018-02-10 02:58:33","2018-02-10 02:59:39"
"RK20180210027",1046,323,"无缝管",72,27.3049,2,"2018-02-10 03:00:14","2018-02-10 03:06:08"
"RK20180210028",1046,323,"无缝管",72,27.1831,2,"2018-02-10 03:06:04","2018-02-10 03:07:25"
"RK20180210030",1046,323,"无缝管",72,27.3728,2,"2018-02-10 03:22:29","2018-02-10 03:23:48"
"RK20180210031",1046,323,"无缝管",72,27.2923,2,"2018-02-10 03:24:07","2018-02-10 03:25:11"
"RK20180210032",1046,323,"无缝管",72,27.2944,2,"2018-02-10 03:25:06","2018-02-10 03:30:35"
"RK20180210035",200,33419,"矩形坯",26,40.964,2,"2018-02-10 03:48:34","2018-02-10 03:48:34"
"RK20180210036",200,33419,"矩形坯",30,46.956,2,"2018-02-10 03:49:00","2018-02-10 03:49:00"
"RK20180210038",200,33419,"矩形坯",26,41.174,2,"2018-02-10 03:49:30","2018-02-10 03:49:30"
"RK20180210039",200,33419,"矩形坯",30,47.096,2,"2018-02-10 03:49:58","2018-02-10 03:49:58"
"RK20180210040",200,33419,"矩形坯",30,47.166,2,"2018-02-10 03:50:22","2018-02-10 03:50:22"
"RK20180210041",200,33419,"矩形坯",30,46.886,2,"2018-02-10 03:50:48","2018-02-10 03:50:48"
"RK20180210043",200,33419,"矩形坯",30,47.04,2,"2018-02-10 03:51:13","2018-02-10 03:51:13"
"RK20180210044",200,33419,"矩形坯",30,46.97,2,"2018-02-10 03:52:01","2018-02-10 03:52:01"
"RK20180210045",200,33419,"矩形坯",26,40.754,2,"2018-02-10 03:52:31","2018-02-10 03:52:31"
"RK20180210046",200,33419,"矩形坯",30,47.25,2,"2018-02-10 03:53:01","2018-02-10 03:53:01"
"RK20180210047",200,33419,"矩形坯",30,47.18,2,"2018-02-10 03:53:27","2018-02-10 03:53:27"
"RK20180210048",200,33419,"矩形坯",30,46.396,2,"2018-02-10 03:54:01","2018-02-10 03:54:01"
"RK20180210049",200,33419,"矩形坯",30,46.774,2,"2018-02-10 03:54:32","2018-02-10 03:54:32"
"RK20180210050",200,33419,"矩形坯",26,40.558,2,"2018-02-10 03:55:00","2018-02-10 03:55:00"
"RK20180210051",200,33419,"矩形坯",30,46.62,2,"2018-02-10 03:55:31","2018-02-10 03:55:31"
"RK20180210052",1640,33441,"不锈钢冷卷",8,36.6681,2,"2018-02-10 05:44:05","2018-02-10 05:44:05"
"RK20180207326",169,3115,"冷卷",4,28.826,2,"2018-02-10 05:46:42","2018-02-10 05:46:42"
"RK20180208334",179,3109,"热卷",1,19.8205,2,"2018-02-10 05:48:19","2018-02-10 05:48:19"
"RK20180208277",194,3109,"热卷",1,21.098,2,"2018-02-10 05:49:38","2018-02-10 05:49:38"
"RK20180207342",1566,3109,"热卷",1,19.509,2,"2018-02-10 05:50:28","2018-02-10 05:50:28"
"RK20180207281",1400,3105,"低合金卷",1,19.32,2,"2018-02-10 05:51:05","2018-02-10 05:51:05"
"RK20180207353",297,3109,"热卷",1,8.2845,2,"2018-02-10 05:52:05","2018-02-10 05:52:05"
"RK20180208358",297,3115,"冷卷",6,36.722,2,"2018-02-10 05:52:18","2018-02-10 05:52:18"
"RK20180208344",292,3105,"低合金卷",1,19.803,2,"2018-02-10 05:52:20","2018-02-10 05:52:20"
"RK20180208256",1400,3105,"低合金卷",1,19.544,2,"2018-02-10 05:53:26","2018-02-10 05:53:26"
"RK20180207347",292,3105,"低合金卷",1,11.452,2,"2018-02-10 05:53:51","2018-02-10 05:53:51"
"RK20180208269",972,3115,"冷卷",2,12.243,2,"2018-02-10 05:55:21","2018-02-10 05:55:21"
"RK20180207303",194,3105,"低合金卷",2,35.5355,2,"2018-02-10 05:55:56","2018-02-10 05:55:56"
"RK20180208326",973,3115,"冷卷",1,4.732,2,"2018-02-10 05:56:41","2018-02-10 05:56:41"
"RK20180208265",1400,3109,"热卷",2,41.762,2,"2018-02-10 05:57:23","2018-02-10 05:57:23"
"RK20180208251",1400,3115,"冷卷",5,30.618,2,"2018-02-10 05:58:02","2018-02-10 05:58:02"
"RK20180208267",1400,3105,"低合金卷",1,19.7715,2,"2018-02-10 05:58:58","2018-02-10 05:58:58"
"RK20180208242",662,3109,"热卷",1,19.775,2,"2018-02-10 06:00:06","2018-02-10 06:00:06"
"RK20180207340",216,3109,"热卷",1,20.9405,2,"2018-02-10 06:00:24","2018-02-10 06:00:24"
"RK20180207284",1400,3109,"热卷",1,20.7515,2,"2018-02-10 06:01:38","2018-02-10 06:01:38"
"RK20180208312",169,3115,"冷卷",5,32.858,2,"2018-02-10 06:02:33","2018-02-10 06:02:33"
"RK20180208360",297,3109,"热卷",1,19.789,2,"2018-02-10 06:03:40","2018-02-10 06:03:40"
"RK20180207304",194,3109,"热卷",1,19.684,2,"2018-02-10 06:04:14","2018-02-10 06:04:14"
"RK20180208346",292,3105,"低合金卷",1,20.4365,2,"2018-02-10 06:04:47","2018-02-10 06:04:47"
"RK20180207282",1400,3109,"热卷",1,20.965,2,"2018-02-10 06:05:18","2018-02-10 06:05:18"
"RK20180208362",297,3115,"冷卷",6,30.485,2,"2018-02-10 06:06:42","2018-02-10 06:06:42"
"RK20180208347",292,3105,"低合金卷",1,19.642,2,"2018-02-10 06:10:14","2018-02-10 06:10:14"
"RK20180208331",216,3105,"低合金卷",1,19.6525,2,"2018-02-10 06:11:36","2018-02-10 06:11:36"
"RK20180208333",216,3109,"热卷",1,21.0595,2,"2018-02-10 06:16:36","2018-02-10 06:16:36"
"RK20180208268",1400,3109,"热卷",1,20.944,2,"2018-02-10 06:17:46","2018-02-10 06:17:46"
"RK20180208361",297,3115,"冷卷",6,36.561,2,"2018-02-10 06:20:22","2018-02-10 06:20:22"
"RK20180210054",1691,394,"大梁卷",3,45.6715,2,"2018-02-10 06:24:15","2018-02-10 06:24:15"
"RK20180208348",297,3109,"热卷",4,32.7075,2,"2018-02-10 06:24:48","2018-02-10 06:24:48"
"RK20180210055",623,394,"大梁卷",3,46.4569,2,"2018-02-10 06:26:04","2018-02-10 06:26:04"
"RK20180208342",292,3109,"热卷",2,15.5365,2,"2018-02-10 06:26:21","2018-02-10 06:26:21"
"RK20180208315",169,3109,"热卷",2,39.6725,2,"2018-02-10 06:39:21","2018-02-10 06:39:21"
"RK20180210056",1947,33490,"焊丝焊线",29,40.5776,2,"2018-02-10 06:53:00","2018-02-10 06:53:00"
"RK20180210057",1231,3109,"热卷",3,46.676,2,"2018-02-10 06:53:46","2018-02-10 06:53:46"
"RK20180210058",1400,3109,"热卷",3,38.85,2,"2018-02-10 06:54:16","2018-02-10 06:54:16"
"RK20180210059",948,394,"大梁卷",2,33.768,2,"2018-02-10 06:55:01","2018-02-10 06:55:01"
"RK20180208272",194,3109,"热卷",2,29.897,2,"2018-02-10 07:10:45","2018-02-10 07:10:45"
"RK20180210060",948,394,"大梁卷",2,33.306,2,"2018-02-10 07:10:49","2018-02-10 07:10:49"
"RK20180210061",2237,33517,"铝棒",17,23.674,2,"2018-02-10 07:15:57","2018-02-10 07:15:57"
"RK20180210076",2237,33517,"铝棒",17,23.394,2,"2018-02-10 07:15:57","2018-02-10 07:15:57"
"RK20180210092",2237,33517,"铝棒",22,23.842,2,"2018-02-10 07:15:57","2018-02-10 07:15:57"
"RK20180210089",2237,33517,"铝棒",22,23.744,2,"2018-02-10 07:15:57","2018-02-10 07:15:57"
"RK20180208287",194,3105,"低合金卷",2,39.7215,2,"2018-02-10 07:23:56","2018-02-10 07:23:56"
"RK20180210062",2491,36,"盘螺",7,11.326,2,"2018-02-10 08:03:06","2018-02-10 08:03:06"
"RK20180210063",2491,3128,"螺纹钢",6,11.249,2,"2018-02-10 08:05:13","2018-02-10 08:05:13"
"RK20180209392",194,3109,"热卷",2,11.0915,2,"2018-02-10 08:59:25","2018-02-10 08:59:25"
"RK20180209369",1161,3105,"低合金卷",1,7.0735,2,"2018-02-10 09:02:10","2018-02-10 09:02:10"
"RK20180209369",1161,394,"大梁卷",1,8.0465,2,"2018-02-10 09:02:10","2018-02-10 09:02:10"
"RK20180209386",1400,3115,"冷卷",3,17.962,2,"2018-02-10 09:07:45","2018-02-10 09:07:45"
"RK20180209373",1400,3109,"热卷",2,38.71,2,"2018-02-10 09:08:19","2018-02-10 09:08:19"
"RK20180209404",273,3115,"冷卷",4,19.075,2,"2018-02-10 09:08:24","2018-02-10 09:08:24"
"RK20180209378",1400,3115,"冷卷",4,24.57,2,"2018-02-10 09:11:51","2018-02-10 09:11:51"
"RK20180209353",2494,3115,"冷卷",2,19.292,2,"2018-02-10 09:13:20","2018-02-10 09:13:20"
"RK20180209357",2494,3115,"冷卷",4,37.191,2,"2018-02-10 09:17:08","2018-02-10 09:17:08"
"RK20180209360",1161,3105,"低合金卷",2,29.638,2,"2018-02-10 09:19:31","2018-02-10 09:19:31"
"RK20180209352",2494,3115,"冷卷",2,18.606,2,"2018-02-10 09:21:49","2018-02-10 09:21:49"
"RK20180209377",1400,3115,"冷卷",2,12.782,2,"2018-02-10 09:22:52","2018-02-10 09:22:52"
"RK20180209437",973,3115,"冷卷",2,9.233,2,"2018-02-10 09:23:39","2018-02-10 09:23:39"
"RK20180209398",273,3115,"冷卷",2,10.486,2,"2018-02-10 09:24:57","2018-02-10 09:24:57"
"RK20180209439",973,3115,"冷卷",3,13.867,2,"2018-02-10 09:26:38","2018-02-10 09:26:38"
"RK20180210069",1734,394,"大梁卷",5,102.886,2,"2018-02-10 09:28:36","2018-02-10 09:28:36"
"RK20180209354",2494,3115,"冷卷",2,18.515,2,"2018-02-10 09:30:40","2018-02-10 09:30:40"
"RK20180210070",200,33419,"矩形坯",26,40.824,2,"2018-02-10 10:11:21","2018-02-10 10:12:56"
"RK20180210075",2237,33517,"铝棒",22,23.415,2,"2018-02-10 10:23:48","2018-02-10 10:23:48"
"RK20180210093",1852,323,"无缝管",71,27.0662,2,"2018-02-10 11:10:08","2018-02-10 11:10:08"
"RK20180210097",1320,323,"无缝管",72,27.4246,2,"2018-02-10 12:05:18","2018-02-10 12:07:35"
"RK20180210098",1320,323,"无缝管",72,27.4743,2,"2018-02-10 12:07:29","2018-02-10 12:08:48"
"RK20180210100",1320,323,"无缝管",73,27.0802,2,"2018-02-10 12:52:51","2018-02-10 12:55:56"
"RK20180210101",1320,323,"无缝管",71,26.8324,2,"2018-02-10 12:55:58","2018-02-10 13:00:21"
"RK20180210102",1320,323,"无缝管",71,26.3739,2,"2018-02-10 13:00:31","2018-02-10 13:02:49"
"RK20180210103",1320,323,"无缝管",71,26.201,2,"2018-02-10 13:05:30","2018-02-10 13:08:02"
"RK20180210109",1400,3109,"热卷",2,22.96,2,"2018-02-10 13:40:22","2018-02-10 13:40:22"
"RK20180210110",1400,3109,"热卷",3,34.468,2,"2018-02-10 13:42:02","2018-02-10 13:42:02"
"RK20180210111",1400,3109,"热卷",4,45.556,2,"2018-02-10 14:00:36","2018-02-10 14:00:36"
"RK20180210113",200,33419,"矩形坯",26,40.362,2,"2018-02-10 14:04:20","2018-02-10 14:04:20"
"RK20180210114",200,33419,"矩形坯",26,40.18,2,"2018-02-10 14:04:51","2018-02-10 14:04:51"
"RK20180210115",200,33419,"矩形坯",26,40.292,2,"2018-02-10 14:05:22","2018-02-10 14:05:22"
"RK20180210116",200,33419,"矩形坯",30,46.242,2,"2018-02-10 14:05:51","2018-02-10 14:05:51"
"RK20180210117",200,33419,"矩形坯",30,46.326,2,"2018-02-10 14:06:22","2018-02-10 14:06:22"
"RK20180210118",200,33419,"矩形坯",26,40.264,2,"2018-02-10 14:07:00","2018-02-10 14:07:00"
"RK20180210119",200,33419,"矩形坯",30,46.424,2,"2018-02-10 14:07:28","2018-02-10 14:07:28"
"RK20180210120",200,33419,"矩形坯",26,40.292,2,"2018-02-10 14:08:00","2018-02-10 14:08:00"
"RK20180210121",200,33419,"矩形坯",30,46.396,2,"2018-02-10 14:08:30","2018-02-10 14:08:30"
"RK20180210122",200,33419,"矩形坯",26,40.278,2,"2018-02-10 14:09:04","2018-02-10 14:09:04"
"RK20180210123",200,33419,"矩形坯",26,40.866,2,"2018-02-10 14:09:31","2018-02-10 14:09:31"
"RK20180210124",200,33419,"矩形坯",26,40.768,2,"2018-02-10 14:10:02","2018-02-10 14:10:02"
"RK20180210125",200,33419,"矩形坯",26,40.418,2,"2018-02-10 14:10:27","2018-02-10 14:10:27"
