"c2014","c2015","c2016","c2017","c2018","c2019","c2020","c2021","c2022"
"CK20180205281",952,33419,"矩形坯",36,55.9615,11,"2018-02-05 15:05:41","2018-02-05 15:05:41"
"CK20180205212",273,3115,"冷卷",1,6.16,11,"2018-02-05 14:07:54","2018-02-05 15:05:44"
"CK20180205282",2462,3128,"螺纹钢",124,208.271,11,"2018-02-05 15:06:14","2018-02-05 15:06:14"
"CK20180205280",591,3114,"冷板",1,3.185,11,"2018-02-05 15:06:20","2018-02-05 15:06:33"
"CK20180205258",1346,3115,"冷卷",4,16.149,11,"2018-02-05 14:47:20","2018-02-05 15:06:55"
"CKW20180205061",458,3120,"酸洗卷",5,31.171,11,"2018-02-05 15:07:32","2018-02-05 15:07:32"
"CK20180205262",1346,3115,"冷卷",5,22.687,11,"2018-02-05 14:54:28","2018-02-05 15:07:34"
"CK20180205285",502,33419,"矩形坯",36,55.9615,11,"2018-02-05 15:08:18","2018-02-05 15:08:28"
"CKW20180205062",458,3120,"酸洗卷",7,59.787,11,"2018-02-05 15:09:26","2018-02-05 15:09:26"
"CK20180205272",1346,3115,"冷卷",4,15.981,11,"2018-02-05 15:00:33","2018-02-05 15:10:12"
"CK20180205291",1161,3105,"低合金卷",8,57.4105,11,"2018-02-05 15:13:56","2018-02-05 15:13:56"
"CK20180205290",2462,3128,"螺纹钢",17,33.7603,11,"2018-02-05 15:14:00","2018-02-05 15:14:00"
"CK20180205295",2462,3128,"螺纹钢",185,363.041,11,"2018-02-05 15:14:58","2018-02-05 15:14:58"
"CK20180205296",216,3109,"热卷",2,35.4515,11,"2018-02-05 15:17:41","2018-02-05 15:17:41"
"CK20180205293",1161,3105,"低合金卷",2,36.386,11,"2018-02-05 15:17:52","2018-02-05 15:17:52"
"CKW20180205063",1734,394,"大梁卷",3,61.306,11,"2018-02-05 15:18:01","2018-02-05 15:18:01"
"CKW20180205064",458,3120,"酸洗卷",3,18.662,11,"2018-02-05 15:18:07","2018-02-05 15:18:07"
"CK20180205294",1161,3109,"热卷",1,12.8975,11,"2018-02-05 15:18:21","2018-02-05 15:18:21"
"CK20180205297",967,33330,"热轧带钢",14,45.36,11,"2018-02-05 15:18:52","2018-02-05 15:19:02"
"CKW20180205065",458,3120,"酸洗卷",7,45.262,11,"2018-02-05 15:19:46","2018-02-05 15:19:46"
"CK20180205299",297,3115,"冷卷",1,5.467,11,"2018-02-05 15:20:46","2018-02-05 15:20:46"
"CK20180205292",250,3109,"热卷",2,30.835,11,"2018-02-05 15:16:04","2018-02-05 15:22:15"
"CK20180205300",952,33419,"矩形坯",36,56.3815,11,"2018-02-05 15:22:33","2018-02-05 15:22:33"
"CK20180205301",502,33419,"矩形坯",36,56.3815,11,"2018-02-05 15:24:15","2018-02-05 15:24:21"
"CK20180205302",1046,323,"无缝管",33,14.5383,11,"2018-02-05 15:24:32","2018-02-05 15:24:32"
"CKW20180205066",292,3105,"低合金卷",4,79.877,11,"2018-02-05 15:25:23","2018-02-05 15:25:23"
"CK20180205303",1852,323,"无缝管",33,14.5383,11,"2018-02-05 15:25:50","2018-02-05 15:26:01"
"CK20180205304",1046,323,"无缝管",13,10.8647,11,"2018-02-05 15:26:30","2018-02-05 15:26:30"
"CK20180205306",1852,323,"无缝管",13,10.8647,11,"2018-02-05 15:28:04","2018-02-05 15:28:17"
"CK20180205307",2431,3109,"热卷",3,62.0445,11,"2018-02-05 15:29:02","2018-02-05 15:29:02"
"CKW20180205067",292,3105,"低合金卷",3,46.1545,11,"2018-02-05 15:29:02","2018-02-05 15:29:02"
"CK20180205313",177,3115,"冷卷",1,7.035,11,"2018-02-05 15:29:30","2018-02-05 15:29:30"
"CK20180205310",948,3109,"热卷",1,15.785,11,"2018-02-05 15:30:08","2018-02-05 15:30:08"
"CK20180205311",952,33419,"矩形坯",36,55.412,11,"2018-02-05 15:30:47","2018-02-05 15:30:47"
"CK20180205318",2439,3109,"热卷",2,31.374,11,"2018-02-05 15:31:40","2018-02-05 15:31:40"
"CK20180205315",502,33419,"矩形坯",36,55.412,11,"2018-02-05 15:31:48","2018-02-05 15:31:53"
"CK20180205317",1668,3109,"热卷",2,41.622,11,"2018-02-05 15:32:14","2018-02-05 15:32:14"
"CK20180205319",2462,3128,"螺纹钢",42,70.3395,11,"2018-02-05 15:32:49","2018-02-05 15:32:49"
"CK20180205321",250,3105,"低合金卷",1,20.4015,11,"2018-02-05 15:33:46","2018-02-05 15:33:46"
"CKW20180205068",2049,3109,"热卷",1,15.659,11,"2018-02-05 15:33:48","2018-02-05 15:33:48"
"CK20180205320",216,3105,"低合金卷",3,61.7295,11,"2018-02-05 15:34:07","2018-02-05 15:34:07"
"CKW20180205069",193,3115,"冷卷",1,5.467,11,"2018-02-05 15:34:52","2018-02-05 15:34:52"
"CK20180205323",2462,3128,"螺纹钢",29,57.1501,11,"2018-02-05 15:35:09","2018-02-05 15:35:09"
"CK20180205322",216,3109,"热卷",1,20.678,11,"2018-02-05 15:35:38","2018-02-05 15:35:38"
"CKW20180205070",490,3109,"热卷",2,14.966,11,"2018-02-05 15:37:00","2018-02-05 15:37:00"
"CK20180205324",2462,36,"盘螺",44,60.4996,11,"2018-02-05 15:37:04","2018-02-05 15:37:04"
"CK20180205325",2049,3109,"热卷",1,15.715,11,"2018-02-05 15:39:30","2018-02-05 15:39:30"
"CKW20180205071",216,3105,"低合金卷",1,20.8285,11,"2018-02-05 15:40:10","2018-02-05 15:40:10"
"CK20180205326",2127,3115,"冷卷",1,5.663,11,"2018-02-05 15:41:25","2018-02-05 15:41:25"
"CK20180205328",1737,372,"普碳中板",3,5.8506,11,"2018-02-05 15:42:15","2018-02-05 15:42:15"
"CKW20180205072",216,3109,"热卷",1,20.615,11,"2018-02-05 15:42:26","2018-02-05 15:42:26"
"CK20180205331",1400,379,"花纹卷",1,15.19,11,"2018-02-05 15:44:16","2018-02-05 15:44:16"
"CKW20180205073",2454,3115,"冷卷",1,6.09,11,"2018-02-05 15:46:36","2018-02-05 15:46:36"
"CK20180205334",1640,33441,"不锈钢冷卷",1,5.2045,11,"2018-02-05 15:46:49","2018-02-05 15:46:49"
"CK20180205340",1640,33441,"不锈钢冷卷",6,31.5231,11,"2018-02-05 15:48:05","2018-02-05 15:48:05"
"CK20180205346",1640,33441,"不锈钢冷卷",5,28.7791,11,"2018-02-05 15:49:55","2018-02-05 15:49:55"
"CKW20180205074",1959,3105,"低合金卷",3,21.343,11,"2018-02-05 15:51:24","2018-02-05 15:51:24"
"CKW20180205075",1959,3105,"低合金卷",1,6.951,11,"2018-02-05 15:52:27","2018-02-05 15:52:27"
"CK20180205314",194,3109,"热卷",1,19.8625,11,"2018-02-05 15:31:31","2018-02-05 15:52:41"
"CKW20180205076",1959,3105,"低合金卷",1,6.895,11,"2018-02-05 15:52:58","2018-02-05 15:52:58"
"CK20180205341",216,3109,"热卷",1,6.412,11,"2018-02-05 15:50:47","2018-02-05 15:53:18"
"CK20180205327",216,3109,"热卷",1,20.909,11,"2018-02-05 15:42:09","2018-02-05 15:54:00"
"CK20180205312",1055,3109,"热卷",1,20.832,11,"2018-02-05 15:31:11","2018-02-05 15:54:23"
"CK20180205351",1566,379,"花纹卷",4,62.776,11,"2018-02-05 15:52:18","2018-02-05 15:57:54"
"CKW20180205077",1959,3105,"低合金卷",2,16.303,11,"2018-02-05 15:59:52","2018-02-05 15:59:52"
"CK20180205371",1449,3105,"低合金卷",10,93.7965,11,"2018-02-05 16:01:08","2018-02-05 16:01:08"
"CK20180205371",1449,3109,"热卷",1,12.8975,11,"2018-02-05 16:01:08","2018-02-05 16:01:08"
"CKW20180205078",1959,3105,"低合金卷",3,21.357,11,"2018-02-05 16:01:53","2018-02-05 16:01:53"
"CKW20180205079",1959,3105,"低合金卷",1,6.825,11,"2018-02-05 16:02:59","2018-02-05 16:02:59"
"CK20180205362",952,33419,"矩形坯",40,63.2044,11,"2018-02-05 16:03:18","2018-02-05 16:03:18"
"CK20180205366",1161,3109,"热卷",1,7.812,11,"2018-02-05 16:04:12","2018-02-05 16:04:12"
"CK20180205367",1161,3115,"冷卷",1,5.439,11,"2018-02-05 16:05:36","2018-02-05 16:05:36"
"CK20180205369",1161,3109,"热卷",1,8.0115,11,"2018-02-05 16:06:28","2018-02-05 16:06:28"
"CK20180205368",502,33419,"矩形坯",40,63.2044,11,"2018-02-05 16:06:37","2018-02-05 16:06:47"
"CK20180205370",1161,3115,"冷卷",1,4.837,11,"2018-02-05 16:07:13","2018-02-05 16:07:13"
"CK20180205377",1161,3109,"热卷",1,7.3885,11,"2018-02-05 16:08:14","2018-02-05 16:08:14"
"CK20180205376",1161,3115,"冷卷",1,4.494,11,"2018-02-05 16:08:16","2018-02-05 16:08:16"
"CK20180205378",1161,3105,"低合金卷",1,16.618,11,"2018-02-05 16:09:30","2018-02-05 16:09:30"
"CKW20180205080",250,3105,"低合金卷",3,61.7295,11,"2018-02-05 16:09:39","2018-02-05 16:09:39"
"CK20180205379",1161,3115,"冷卷",1,6.503,11,"2018-02-05 16:09:47","2018-02-05 16:09:47"
"CK20180205380",1161,3109,"热卷",1,6.9685,11,"2018-02-05 16:10:28","2018-02-05 16:10:28"
"CK20180205382",1161,3115,"冷卷",3,20.027,11,"2018-02-05 16:10:29","2018-02-05 16:10:29"
"CK20180205381",1161,3115,"冷卷",1,4.879,11,"2018-02-05 16:10:43","2018-02-05 16:10:43"
"CK20180205383",1161,3115,"冷卷",1,4.326,11,"2018-02-05 16:11:26","2018-02-05 16:11:26"
"CK20180205384",1161,3109,"热卷",2,30.555,11,"2018-02-05 16:11:40","2018-02-05 16:11:40"
"CK20180205387",1161,3115,"冷卷",3,15.491,11,"2018-02-05 16:13:07","2018-02-05 16:13:07"
"CK20180205388",1161,3115,"冷卷",2,10.78,11,"2018-02-05 16:13:31","2018-02-05 16:13:31"
"CKW20180205081",446,3105,"低合金卷",1,20.4015,11,"2018-02-05 16:13:36","2018-02-05 16:13:36"
"CK20180205390",1161,3115,"冷卷",3,19.348,11,"2018-02-05 16:14:47","2018-02-05 16:14:47"
"CK20180205389",1161,3115,"冷卷",1,5.775,11,"2018-02-05 16:14:57","2018-02-05 16:14:57"
"CK20180205393",1161,3120,"酸洗卷",3,18.221,11,"2018-02-05 16:15:03","2018-02-05 16:15:03"
"CK20180205391",192,3115,"冷卷",1,6.216,11,"2018-02-05 16:15:41","2018-02-05 16:15:41"
"CK20180205394",192,3115,"冷卷",1,4.676,11,"2018-02-05 16:16:10","2018-02-05 16:16:10"
"CKW20180205082",253,379,"花纹卷",1,12.635,11,"2018-02-05 16:16:10","2018-02-05 16:16:10"
"CK20180205396",1161,3115,"冷卷",4,19.39,11,"2018-02-05 16:16:59","2018-02-05 16:16:59"
"CK20180205395",952,33419,"矩形坯",36,55.3168,11,"2018-02-05 16:17:01","2018-02-05 16:17:01"
"CKW20180205083",253,379,"花纹卷",1,14.945,11,"2018-02-05 16:17:14","2018-02-05 16:17:14"
"CK20180205399",1161,3120,"酸洗卷",1,3.934,11,"2018-02-05 16:17:48","2018-02-05 16:17:48"
"CK20180205398",1161,3115,"冷卷",1,5.621,11,"2018-02-05 16:17:50","2018-02-05 16:17:50"
"CK20180205397",502,33419,"矩形坯",36,55.3168,11,"2018-02-05 16:17:58","2018-02-05 16:18:07"
"CKW20180205084",2195,3115,"冷卷",1,5.873,11,"2018-02-05 16:18:35","2018-02-05 16:18:35"
"CK20180205400",1161,3115,"冷卷",1,6.391,11,"2018-02-05 16:18:45","2018-02-05 16:18:45"
"CK20180205403",1161,3120,"酸洗卷",1,3.675,11,"2018-02-05 16:19:01","2018-02-05 16:19:01"
"CK20180205404",1161,3115,"冷卷",1,6.167,11,"2018-02-05 16:19:58","2018-02-05 16:19:58"
"CK20180205407",1161,3115,"冷卷",1,5.481,11,"2018-02-05 16:21:09","2018-02-05 16:21:09"
"CK20180205408",194,3105,"低合金卷",2,28.1505,11,"2018-02-05 16:21:35","2018-02-05 16:21:35"
"CK20180205409",937,3133,"圆钢",7,14.574,11,"2018-02-05 16:22:01","2018-02-05 16:22:01"
"CK20180205414",1400,3109,"热卷",1,19.915,11,"2018-02-05 16:22:18","2018-02-05 16:22:18"
"CK20180205411",1161,3115,"冷卷",1,6.258,11,"2018-02-05 16:22:25","2018-02-05 16:22:25"
"CK20180205415",1161,3120,"酸洗卷",1,5.719,11,"2018-02-05 16:23:04","2018-02-05 16:23:04"
"CK20180205419",1161,3115,"冷卷",4,17.99,11,"2018-02-05 16:24:14","2018-02-05 16:24:14"
"CK20180205420",1161,3120,"酸洗卷",2,9.282,11,"2018-02-05 16:24:20","2018-02-05 16:24:20"
"CK20180205418",627,3133,"圆钢",7,14.609,11,"2018-02-05 16:23:05","2018-02-05 16:24:31"
"CK20180205421",1161,3115,"冷卷",1,4.711,11,"2018-02-05 16:25:23","2018-02-05 16:25:23"
"CK20180205425",1161,3115,"冷卷",2,14.294,11,"2018-02-05 16:26:04","2018-02-05 16:26:04"
"CK20180205424",1161,3109,"热卷",1,20.1915,11,"2018-02-05 16:26:34","2018-02-05 16:26:34"
"CK20180205426",1161,3109,"热卷",1,13.069,11,"2018-02-05 16:27:00","2018-02-05 16:27:00"
"CK20180205434",1161,3115,"冷卷",2,10.794,11,"2018-02-05 16:27:03","2018-02-05 16:27:03"
"CK20180205428",1161,33326,"冷硬卷",1,4.543,11,"2018-02-05 16:27:24","2018-02-05 16:27:24"
"CK20180205429",1161,33326,"冷硬卷",1,5.355,11,"2018-02-05 16:27:48","2018-02-05 16:27:48"
"CK20180205430",1161,33326,"冷硬卷",1,4.41,11,"2018-02-05 16:28:12","2018-02-05 16:28:12"
"CK20180205432",297,3115,"冷卷",1,5.096,11,"2018-02-05 16:29:54","2018-02-05 16:29:54"
"CK20180205435",1161,3120,"酸洗卷",1,9.618,11,"2018-02-05 16:31:04","2018-02-05 16:31:04"
"CK20180205436",297,3115,"冷卷",2,9.079,11,"2018-02-05 16:31:06","2018-02-05 16:31:06"
"CK20180205437",1161,3120,"酸洗卷",1,9.59,11,"2018-02-05 16:32:18","2018-02-05 16:32:18"
"CKW20180205085",305,3109,"热卷",1,19.915,11,"2018-02-05 16:32:25","2018-02-05 16:32:25"
"CK20180205446",1161,3115,"冷卷",1,7.308,11,"2018-02-05 16:33:26","2018-02-05 16:33:26"
"CK20180205439",216,3109,"热卷",1,20.7375,11,"2018-02-05 16:34:15","2018-02-05 16:34:15"
"CK20180205440",1161,3120,"酸洗卷",3,14.294,11,"2018-02-05 16:34:20","2018-02-05 16:34:20"
"CK20180205441",952,33419,"矩形坯",40,62.5884,11,"2018-02-05 16:34:36","2018-02-05 16:34:36"
"CK20180205445",502,33419,"矩形坯",40,62.5884,11,"2018-02-05 16:35:54","2018-02-05 16:36:01"
"CK20180205448",1161,3120,"酸洗卷",4,25.522,11,"2018-02-05 16:36:12","2018-02-05 16:36:12"
"CK20180205454",1161,3115,"冷卷",1,4.543,11,"2018-02-05 16:36:57","2018-02-05 16:36:57"
"CK20180205449",1400,3105,"低合金卷",3,21.924,11,"2018-02-05 16:37:59","2018-02-05 16:37:59"
"CK20180205450",1161,3120,"酸洗卷",6,40.642,11,"2018-02-05 16:38:32","2018-02-05 16:38:32"
"CK20180205451",1161,3115,"冷卷",1,5.292,11,"2018-02-05 16:39:04","2018-02-05 16:39:04"
"CKW20180205086",1904,3109,"热卷",1,15.715,11,"2018-02-05 16:40:10","2018-02-05 16:40:10"
"CK20180205455",1161,3115,"冷卷",1,4.368,11,"2018-02-05 16:40:17","2018-02-05 16:40:17"
"CK20180205456",292,3109,"热卷",1,6.328,11,"2018-02-05 16:40:24","2018-02-05 16:40:24"
"CKW20180205087",177,3115,"冷卷",2,14.021,11,"2018-02-05 16:40:31","2018-02-05 16:40:31"
"CK20180205457",1161,3115,"冷卷",1,4.795,11,"2018-02-05 16:41:14","2018-02-05 16:41:14"
"CK20180205458",1161,3115,"冷卷",1,6.335,11,"2018-02-05 16:41:51","2018-02-05 16:41:51"
"CKW20180205088",471,3120,"酸洗卷",2,9.226,11,"2018-02-05 16:43:21","2018-02-05 16:43:21"
"CK20180205459",1850,3115,"冷卷",1,6.216,11,"2018-02-05 16:43:31","2018-02-05 16:43:31"
"CK20180205460",1161,3115,"冷卷",1,4.648,11,"2018-02-05 16:45:21","2018-02-05 16:45:21"
"CKW20180205089",456,3115,"冷卷",2,7.476,11,"2018-02-05 16:47:06","2018-02-05 16:47:06"
"CK20180205464",345,3115,"冷卷",1,5.439,11,"2018-02-05 16:47:39","2018-02-05 16:47:39"
"CK20180205469",1161,3115,"冷卷",1,6.195,11,"2018-02-05 16:47:57","2018-02-05 16:47:57"
"CK20180205467",345,3115,"冷卷",2,13.048,11,"2018-02-05 16:48:23","2018-02-05 16:48:23"
"CK20180205468",2213,316,"H型钢",3,10.7016,11,"2018-02-05 16:48:38","2018-02-05 16:48:49"
"CK20180205470",1161,3120,"酸洗卷",1,6.433,11,"2018-02-05 16:49:09","2018-02-05 16:49:09"
"CK20180205471",1161,3120,"酸洗卷",1,8.288,11,"2018-02-05 16:50:13","2018-02-05 16:50:13"
"CKW20180205090",1476,3109,"热卷",1,5.747,11,"2018-02-05 16:50:18","2018-02-05 16:50:18"
"CK20180205472",1161,3115,"冷卷",1,4.424,11,"2018-02-05 16:50:40","2018-02-05 16:50:40"
"CK20180205483",1905,3109,"热卷",2,28.847,11,"2018-02-05 16:50:51","2018-02-05 16:50:51"
"CK20180205476",216,3109,"热卷",1,20.72,11,"2018-02-05 16:51:46","2018-02-05 16:51:46"
"CK20180205477",1161,3120,"酸洗卷",2,10.766,11,"2018-02-05 16:52:20","2018-02-05 16:52:20"
"CKW20180205091",1476,3109,"热卷",1,6.111,11,"2018-02-05 16:52:30","2018-02-05 16:52:30"
"CK20180205475",471,3114,"冷板",1,3.815,11,"2018-02-05 16:52:20","2018-02-05 16:52:31"
"CK20180205478",345,3115,"冷卷",1,4.368,11,"2018-02-05 16:52:42","2018-02-05 16:52:42"
"CK20180205481",1161,3115,"冷卷",2,9.52,11,"2018-02-05 16:53:29","2018-02-05 16:53:29"
"CK20180205480",169,3109,"热卷",1,20.923,11,"2018-02-05 16:54:02","2018-02-05 16:54:02"
"CK20180205484",1161,3120,"酸洗卷",2,11.046,11,"2018-02-05 16:54:26","2018-02-05 16:54:26"
"CK20180205486",1905,3109,"热卷",2,16.961,11,"2018-02-05 16:55:02","2018-02-05 16:55:02"
"CKW20180205092",381,3105,"低合金卷",2,28.1505,11,"2018-02-05 16:55:18","2018-02-05 16:55:18"
"CK20180205490",2439,3109,"热卷",1,15.666,11,"2018-02-05 16:55:31","2018-02-05 16:55:31"
"CK20180205490",2439,3105,"低合金卷",2,30.702,11,"2018-02-05 16:55:31","2018-02-05 16:55:31"
"CK20180205485",1161,3120,"酸洗卷",1,4.249,11,"2018-02-05 16:55:32","2018-02-05 16:55:32"
"CK20180205491",1161,3115,"冷卷",2,8.428,11,"2018-02-05 16:55:55","2018-02-05 16:55:55"
"CK20180205492",972,3115,"冷卷",1,3.948,11,"2018-02-05 16:57:35","2018-02-05 16:57:35"
"CK20180205493",1161,3115,"冷卷",1,5.502,11,"2018-02-05 16:59:10","2018-02-05 16:59:10"
"CKW20180205093",1102,379,"花纹卷",1,15.19,11,"2018-02-05 17:00:17","2018-02-05 17:00:17"
"CK20180205496",1161,3115,"冷卷",1,5.362,11,"2018-02-05 17:00:57","2018-02-05 17:00:57"
"CK20180205482",1400,3109,"热卷",4,62.51,11,"2018-02-05 16:54:38","2018-02-05 17:02:12"
"CK20180205497",1161,3115,"冷卷",1,7.686,11,"2018-02-05 17:02:43","2018-02-05 17:02:43"
"CKW20180205094",297,3105,"低合金卷",1,22.085,11,"2018-02-05 17:03:49","2018-02-05 17:03:49"
"CK20180205498",1161,3115,"冷卷",1,4.382,11,"2018-02-05 17:04:20","2018-02-05 17:04:20"
"CK20180205499",269,3109,"热卷",4,68.446,11,"2018-02-05 17:06:21","2018-02-05 17:06:21"
"CK20180205500",1161,3115,"冷卷",1,5.992,11,"2018-02-05 17:06:35","2018-02-05 17:06:35"
"CKW20180205095",2401,3120,"酸洗卷",4,21.924,11,"2018-02-05 17:08:11","2018-02-05 17:08:11"
"CK20180205502",1161,3115,"冷卷",1,4.347,11,"2018-02-05 17:08:31","2018-02-05 17:08:31"
"CK20180205505",248,3109,"热卷",1,7.637,11,"2018-02-05 17:09:47","2018-02-05 17:09:47"
"CK20180205510",297,3109,"热卷",1,15.246,11,"2018-02-05 17:14:09","2018-02-05 17:14:09"
"CK20180205514",2462,3128,"螺纹钢",24,39.942,11,"2018-02-05 17:17:55","2018-02-05 17:17:55"
"CKW20180205096",216,3109,"热卷",1,20.6815,11,"2018-02-05 17:17:56","2018-02-05 17:17:56"
"CK20180205515",2462,3128,"螺纹钢",3,5.0386,11,"2018-02-05 17:18:56","2018-02-05 17:18:56"
"CK20180205518",2462,3128,"螺纹钢",95,159.8758,11,"2018-02-05 17:19:40","2018-02-05 17:19:40"
"CKW20180205097",193,3105,"低合金卷",2,41.0515,11,"2018-02-05 17:19:51","2018-02-05 17:19:51"
"CKW20180205098",193,3105,"低合金卷",2,35.224,11,"2018-02-05 17:20:45","2018-02-05 17:20:45"
"CK20180205520",2049,3105,"低合金卷",1,15.54,11,"2018-02-05 17:22:18","2018-02-05 17:22:18"
"CK20180205525",2462,3128,"螺纹钢",21,34.7914,11,"2018-02-05 17:24:29","2018-02-05 17:24:29"
"CK20180205524",1640,350,"不锈钢板",3,5.1954,11,"2018-02-05 17:24:48","2018-02-05 17:24:48"
"CK20180205523",433,372,"普碳中板",11,21.1561,11,"2018-02-05 17:25:44","2018-02-05 17:25:57"
"CK20180205526",216,3109,"热卷",2,11.032,11,"2018-02-05 17:26:33","2018-02-05 17:26:33"
"CK20180205527",433,372,"普碳中板",19,32.473,11,"2018-02-05 17:27:12","2018-02-05 17:27:23"
"CK20180205528",2462,3128,"螺纹钢",17,33.677,11,"2018-02-05 17:27:27","2018-02-05 17:27:27"
"CK20180205529",2462,3128,"螺纹钢",17,33.1891,11,"2018-02-05 17:28:06","2018-02-05 17:28:06"
"CKW20180205099",240,3115,"冷卷",2,9.422,11,"2018-02-05 17:28:09","2018-02-05 17:28:09"
"CK20180205532",1640,33441,"不锈钢冷卷",2,11.3967,11,"2018-02-05 17:29:24","2018-02-05 17:29:24"
"CK20180205537",1640,33441,"不锈钢冷卷",2,12.0673,11,"2018-02-05 17:30:32","2018-02-05 17:30:32"
"CK20180205538",2049,3105,"低合金卷",2,30.702,11,"2018-02-05 17:30:39","2018-02-05 17:30:39"
"CK20180205551",1400,3114,"冷板",3,9.66,11,"2018-02-05 17:31:43","2018-02-05 17:31:43"
"CK20180205540",192,379,"花纹卷",1,8.2215,11,"2018-02-05 17:32:06","2018-02-05 17:32:06"
"CK20180205541",192,3115,"冷卷",2,7.833,11,"2018-02-05 17:32:47","2018-02-05 17:32:47"
"CK20180205544",192,3115,"冷卷",6,31.185,11,"2018-02-05 17:33:33","2018-02-05 17:33:33"
"CKW20180205100",410,3120,"酸洗卷",1,5.439,11,"2018-02-05 17:33:46","2018-02-05 17:33:46"
"CK20180205548",2462,3128,"螺纹钢",53,104.825,11,"2018-02-05 17:35:09","2018-02-05 17:35:09"
"CKW20180205101",410,3120,"酸洗卷",2,10.248,11,"2018-02-05 17:35:33","2018-02-05 17:35:33"
"CK20180205550",2462,3128,"螺纹钢",52,103.1492,11,"2018-02-05 17:35:58","2018-02-05 17:35:58"
"CK20180205549",2476,3128,"螺纹钢",11,16.6005,11,"2018-02-05 17:34:23","2018-02-05 17:36:10"
"CK20180205555",2462,3128,"螺纹钢",35,69.0599,11,"2018-02-05 17:38:50","2018-02-05 17:38:50"
"CK20180205556",192,3115,"冷卷",7,35.826,11,"2018-02-05 17:39:00","2018-02-05 17:39:00"
"CK20180205562",273,3115,"冷卷",2,14.798,11,"2018-02-05 17:39:05","2018-02-05 17:39:05"
"CK20180205507",1400,3109,"热卷",4,62.223,11,"2018-02-05 17:12:18","2018-02-05 17:40:43"
"CK20180205519",1400,3109,"热卷",5,57.218,11,"2018-02-05 17:21:06","2018-02-05 17:42:03"
"CK20180205552",1400,3109,"热卷",4,62.44,11,"2018-02-05 17:37:12","2018-02-05 17:42:17"
"CK20180205563",192,3115,"冷卷",7,26.684,11,"2018-02-05 17:42:37","2018-02-05 17:42:37"
"CKW20180205102",948,3105,"低合金卷",3,21.924,11,"2018-02-05 17:43:16","2018-02-05 17:43:16"
"CK20180205568",192,3115,"冷卷",5,28.301,11,"2018-02-05 17:44:02","2018-02-05 17:44:02"
"CKW20180205103",397,3105,"低合金卷",2,30.702,11,"2018-02-05 17:44:40","2018-02-05 17:44:40"
"CKW20180205104",775,3105,"低合金卷",1,15.54,11,"2018-02-05 17:46:09","2018-02-05 17:46:09"
"CKW20180205105",270,3115,"冷卷",1,4.732,11,"2018-02-05 17:56:45","2018-02-05 17:56:45"
"CKW20180205106",270,3115,"冷卷",1,6.223,11,"2018-02-05 17:57:15","2018-02-05 17:57:15"
"CK20180205582",189,33320,"镀铝锌卷",1,7.217,11,"2018-02-05 18:12:40","2018-02-05 18:12:40"
"CK20180205583",189,33320,"镀铝锌卷",1,7.231,11,"2018-02-05 18:13:29","2018-02-05 18:13:29"
"CKW20180205107",216,3109,"热卷",4,23.702,11,"2018-02-05 18:15:24","2018-02-05 18:15:24"
"CK20180205584",189,33320,"镀铝锌卷",3,20.951,11,"2018-02-05 18:17:01","2018-02-05 18:17:01"
"CK20180205585",952,33419,"矩形坯",36,55.6752,11,"2018-02-05 18:18:10","2018-02-05 18:18:10"
"CK20180205586",189,33320,"镀铝锌卷",1,6.468,11,"2018-02-05 18:18:55","2018-02-05 18:18:55"
"CKW20180205108",789,33320,"镀铝锌卷",3,20.916,11,"2018-02-05 18:19:57","2018-02-05 18:19:57"
"CK20180205587",502,33419,"矩形坯",36,55.6752,11,"2018-02-05 18:20:13","2018-02-05 18:20:20"
"CK20180205588",1400,3109,"热卷",1,6.041,11,"2018-02-05 18:24:26","2018-02-05 18:24:26"
"CK20180205589",1400,3109,"热卷",7,44.338,11,"2018-02-05 18:27:04","2018-02-05 18:27:04"
"CK20180205591",1400,3115,"冷卷",1,3.381,11,"2018-02-05 18:28:55","2018-02-05 18:28:55"
"CK20180205592",1400,3115,"冷卷",10,57.659,11,"2018-02-05 18:31:04","2018-02-05 18:31:04"
"CK20180205597",2121,372,"普碳中板",34,53.4807,11,"2018-02-05 18:32:14","2018-02-05 18:32:14"
"CK20180205597",2121,33414,"低合金中厚板",12,40.6021,11,"2018-02-05 18:32:14","2018-02-05 18:32:14"
"CK20180205597",2121,376,"低合金中板",23,43.7388,11,"2018-02-05 18:32:14","2018-02-05 18:32:14"
"CKW20180205109",702,33513,"电镀锌卷",5,30.898,11,"2018-02-05 18:34:37","2018-02-05 18:34:37"
"CKW20180205110",702,33513,"电镀锌卷",4,24.822,11,"2018-02-05 18:42:04","2018-02-05 18:42:04"
"CK20180205598",471,3115,"冷卷",1,3.85,11,"2018-02-05 18:42:15","2018-02-05 18:42:26"
"CK20180205599",952,33419,"矩形坯",40,62.4365,11,"2018-02-05 18:44:36","2018-02-05 18:44:36"
"CKW20180205111",702,33513,"电镀锌卷",1,4.151,11,"2018-02-05 18:45:03","2018-02-05 18:45:03"
"CK20180205517",1668,3109,"热卷",1,14.546,11,"2018-02-05 17:20:04","2018-02-05 18:45:12"
"CK20180205516",1668,3109,"热卷",1,20.4225,11,"2018-02-05 17:19:48","2018-02-05 18:45:56"
"CK20180205602",502,33419,"矩形坯",40,62.4365,11,"2018-02-05 18:46:24","2018-02-05 18:46:30"
